0,1,2,3,4,5
1.49,-8.03,0.51,5.06836,1.84755,34.00
-0.64,6.42,-6.80,5.01953,0.52787,34.00
-2.59,2.76,-3.15,5.05859,1.58361,34.00
0.03,-0.84,-0.16,5.09766,2.63936,34.00
-0.64,5.32,-4.36,5.04883,1.31968,34.00
1.80,-3.22,4.29,5.07812,2.11149,34.00
-3.63,0.26,-3.39,5.07812,2.11149,34.00
4.79,-8.34,4.66,5.06836,1.84755,34.00
-4.24,7.52,-2.41,5.07812,2.11149,34.00
5.46,-19.13,4.66,5.06836,1.84755,34.00
0.15,4.04,1.00,5.06836,1.84755,34.00
-2.78,2.27,-1.62,5.03906,1.05574,34.00
-3.26,14.41,-5.10,5.10742,2.90329,34.00
-2.78,5.69,-4.30,5.06836,1.84755,34.00
3.02,-2.24,2.28,5.06836,1.84755,34.00
-2.23,2.15,-5.58,5.05859,1.58361,34.00
2.35,-3.58,3.87,5.06836,1.84755,34.00
-3.02,3.31,-4.18,5.03906,1.05574,34.00
4.60,-7.24,4.17,5.04883,1.31968,34.00
-3.45,6.66,0.51,5.05859,1.58361,34.00
4.24,-8.58,3.44,5.08789,2.37542,34.00
2.04,-6.94,4.78,5.04883,1.31968,34.00
-1.92,0.81,0.39,5.04883,1.31968,34.00
-1.80,6.85,-5.83,5.05859,1.58361,34.00
-3.02,4.41,-3.21,5.09766,2.63936,34.00
1.80,-5.11,3.81,5.05859,1.58361,34.00
-4.18,10.81,-9.24,5.06836,1.84755,34.00
3.93,-2.48,5.51,5.05859,1.58361,34.00
-4.54,6.72,-3.02,5.04883,1.31968,34.00
6.49,-12.12,10.70,5.06836,1.84755,34.00
-3.51,8.43,-1.13,5.09766,2.63936,34.00
4.24,-10.05,4.29,5.08789,2.37542,34.00
0.03,5.44,0.33,5.06836,1.84755,34.00
-1.62,-1.39,-1.13,5.07812,2.11149,34.00
0.15,-1.51,-4.06,5.07812,2.11149,34.00
-2.53,2.27,-5.46,5.06836,1.84755,34.00
2.53,-6.20,4.78,5.10742,2.90329,34.00
1.07,0.69,2.95,5.03906,1.05574,34.00
3.57,-2.48,6.49,5.06836,1.84755,34.00
-4.67,6.85,-4.67,5.06836,1.84755,34.00
7.77,-12.06,12.71,5.11719,3.16723,34.00
-1.74,7.52,-0.34,5.06836,1.84755,34.00
-1.01,-3.83,-2.60,5.12695,3.43117,34.00
0.76,-6.02,0.94,5.09766,2.63936,34.00
-2.53,4.59,-1.44,5.06836,1.84755,34.00
3.08,-4.50,2.77,5.12695,3.43117,34.00
-3.32,6.97,-5.71,5.04883,1.31968,34.00
4.11,-4.56,5.51,5.03906,1.05574,34.00
-3.87,5.02,-6.93,5.09766,2.63936,34.00
4.79,-9.80,1.49,5.06836,1.84755,34.00
-2.35,4.71,-0.22,5.05859,1.58361,34.00
0.40,-9.37,8.44,5.11719,3.16723,34.00
1.49,-0.11,-0.10,5.05859,1.58361,34.00
-2.65,-0.11,-1.13,5.08789,2.37542,34.00
4.54,-10.65,9.90,5.08789,2.37542,34.00
-3.32,3.37,-4.06,5.04883,1.31968,34.00
0.88,-3.03,4.48,5.09766,2.63936,34.00
-7.53,11.97,-5.10,5.07812,2.11149,34.00
3.93,-8.95,1.49,5.03906,1.05574,34.00
-4.48,11.78,-1.19,5.05859,1.58361,34.00
-3.69,1.66,-0.16,5.04883,1.31968,34.00
1.55,2.94,0.33,5.04883,1.31968,34.00
-1.01,-12.79,1.67,5.08789,2.37542,34.00
4.18,-9.19,1.06,5.07812,2.11149,34.00
-1.68,1.11,-5.10,5.07812,2.11149,34.00
3.32,-5.17,7.46,5.11719,3.16723,34.00
-4.73,7.09,-0.34,5.09766,2.63936,34.00
3.69,-9.13,2.46,5.03906,1.05574,34.00
0.03,-0.90,3.50,5.02930,0.79181,34.00
-1.86,-0.96,-2.05,5.08789,2.37542,34.00
3.08,-7.55,0.39,5.06836,1.84755,34.00
-6.68,7.33,-5.89,5.08789,2.37542,34.00
1.37,-3.83,3.81,5.03906,1.05574,34.00
-3.02,6.11,-7.11,5.09766,2.63936,34.00
1.55,0.93,0.64,5.05859,1.58361,34.00
-6.62,9.59,-3.63,5.05859,1.58361,34.00
5.09,-14.31,5.27,5.06836,1.84755,34.00
-2.23,9.04,-7.41,5.05859,1.58361,34.00
-0.03,-3.52,0.76,5.07812,2.11149,34.00
4.42,-14.13,7.83,5.06836,1.84755,34.00
-1.98,5.50,-2.05,5.09766,2.63936,34.00
1.49,-4.98,5.51,5.07812,2.11149,34.00
-3.51,7.70,2.77,5.10742,2.90329,34.00
3.44,-6.14,1.67,5.03906,1.05574,34.00
-4.30,5.63,-1.01,5.05859,1.58361,34.00
0.88,-12.91,-4.30,5.11719,3.16723,34.00
1.49,4.77,-0.22,5.07812,2.11149,34.00
-4.60,5.69,-2.60,5.05859,1.58361,34.00
4.11,-1.69,5.39,5.11719,3.16723,34.00
-2.23,1.11,-4.06,5.07812,2.11149,34.00
4.91,-9.56,6.18,5.03906,1.05574,34.00
-5.40,10.81,-3.45,5.06836,1.84755,34.00
4.30,-13.09,0.45,5.04883,1.31968,34.00
-1.37,5.32,7.16,5.05859,1.58361,34.00
1.43,-8.34,0.76,5.06836,1.84755,34.00
3.38,-4.13,1.37,5.00977,0.26394,34.00
-3.08,0.38,3.93,5.00977,0.26394,34.00
2.35,-6.51,5.33,5.06836,1.84755,34.00
-1.98,-1.45,-3.45,5.04883,1.31968,34.00
0.70,-1.94,-2.05,5.08789,2.37542,34.00
-4.85,7.03,-3.45,5.03906,1.05574,34.00
3.99,-9.62,2.04,5.00977,0.26394,34.00
-2.90,11.85,-2.84,5.07812,2.11149,34.00
2.29,-13.03,0.15,5.06836,1.84755,34.00
-0.40,5.69,8.38,5.08789,2.37542,34.00
-4.48,9.10,-1.13,5.07812,2.11149,34.00
3.63,-1.39,0.64,5.09766,2.63936,34.00
-4.06,9.22,-3.33,5.05859,1.58361,34.00
3.57,-4.13,7.10,5.08789,2.37542,34.00
-3.45,4.77,-5.95,5.08789,2.37542,34.00
3.69,-11.33,2.89,5.02930,0.79181,34.00
-2.90,5.81,-0.89,5.07812,2.11149,34.00
3.93,-10.05,0.51,5.04883,1.31968,34.00
-1.43,10.63,-4.85,5.09766,2.63936,34.00
-2.84,-1.45,-2.60,5.03906,1.05574,34.00
2.04,0.08,1.18,5.09766,2.63936,34.00
-2.47,4.89,-5.46,5.04883,1.31968,34.00
2.29,-3.95,4.78,5.04883,1.31968,34.00
-2.35,2.52,1.18,5.09766,2.63936,34.00
4.11,-6.45,6.37,5.05859,1.58361,34.00
-3.57,7.94,-3.39,5.09766,2.63936,34.00
1.43,-5.11,0.27,5.04883,1.31968,34.00
-1.07,8.55,-0.04,5.09766,2.63936,34.00
-0.40,-1.20,0.27,5.06836,1.84755,34.00
-3.20,7.39,-6.50,5.08789,2.37542,34.00
-3.63,6.72,-4.79,5.07812,2.11149,34.00
1.25,-0.65,1.37,5.06836,1.84755,34.00
-3.26,5.38,-8.02,5.00000,0.00000,34.00
4.48,-6.94,4.48,5.04883,1.31968,34.00
-4.73,11.78,-2.47,5.08789,2.37542,34.00
-1.86,1.60,1.61,5.11719,3.16723,34.00
0.94,2.52,-1.62,5.07812,2.11149,34.00
-2.10,-2.73,0.94,5.06836,1.84755,34.00
4.79,-4.80,7.10,5.06836,1.84755,34.00
-3.75,5.02,-4.49,5.09766,2.63936,34.00
3.20,-12.85,5.39,5.06836,1.84755,34.00
-5.28,5.32,-4.18,5.13672,3.69510,34.00
4.97,-9.50,5.09,5.07812,2.11149,34.00
-8.02,16.36,-9.55,5.05859,1.58361,34.00
0.09,-5.78,-1.93,5.09766,2.63936,34.00
0.46,2.94,-0.16,5.03906,1.05574,34.00
-2.65,9.77,-3.33,5.09766,2.63936,34.00
1.31,-7.00,1.92,5.07812,2.11149,34.00
-3.57,4.83,-7.05,5.04883,1.31968,34.00
8.14,-14.44,6.85,5.08789,2.37542,34.00
-1.56,1.97,-2.47,5.08789,2.37542,34.00
4.36,-12.48,4.96,5.06836,1.84755,34.00
-2.29,5.44,2.34,5.04883,1.31968,34.00
1.00,-6.14,1.98,5.06836,1.84755,34.00
-3.14,1.42,-4.36,5.05859,1.58361,34.00
-3.81,1.11,-2.84,5.07812,2.11149,34.00
1.86,-2.55,1.06,5.06836,1.84755,34.00
-2.84,7.58,-13.39,5.10742,2.90329,34.00
1.13,3.00,5.94,5.04883,1.31968,34.00
-1.62,2.94,-3.75,5.05859,1.58361,34.00
4.48,1.78,6.43,5.05859,1.58361,34.00
-6.80,8.67,-3.63,5.05859,1.58361,34.00
3.44,-14.19,1.73,5.05859,1.58361,34.00
-0.52,2.52,-0.40,5.06836,1.84755,34.00
0.03,-6.33,-1.80,5.05859,1.58361,34.00
-1.07,8.67,-0.89,5.01953,0.52787,34.00
-1.86,-2.12,0.51,5.01953,0.52787,34.00
3.44,-4.31,2.40,5.07812,2.11149,34.00
-2.84,3.31,-3.27,5.08789,2.37542,34.00
3.02,-4.56,8.32,5.06836,1.84755,34.00
-3.51,1.11,-3.94,5.06836,1.84755,34.00
5.27,-8.28,12.16,5.05859,1.58361,34.00
-1.43,3.67,-4.85,5.03906,1.05574,34.00
3.69,-4.19,4.54,5.05859,1.58361,34.00
-3.45,1.36,-7.47,5.07812,2.11149,34.00
4.30,-8.83,2.16,5.06836,1.84755,34.00
-4.48,9.77,-5.83,5.07812,2.11149,34.00
1.92,-8.15,1.43,5.03906,1.05574,34.00
-5.40,7.88,-1.01,5.01953,0.52787,34.00
5.27,-17.61,9.05,5.06836,1.84755,34.00
1.92,2.64,1.98,5.04883,1.31968,34.00
-0.03,-3.34,1.85,5.11719,3.16723,34.00
-0.95,-1.81,-2.35,5.09766,2.63936,34.00
-2.65,5.08,-4.85,5.02930,0.79181,34.00
1.98,-7.18,2.16,5.06836,1.84755,34.00
-1.07,4.95,-11.01,5.08789,2.37542,34.00
3.20,-0.29,4.96,5.05859,1.58361,34.00
-2.35,6.66,-3.08,5.05859,1.58361,34.00
5.27,-10.17,7.28,5.09766,2.63936,34.00
-4.85,8.86,0.03,5.06836,1.84755,34.00
4.97,-11.75,4.11,5.06836,1.84755,34.00
-2.17,6.36,3.26,5.03906,1.05574,34.00
-0.95,-2.00,1.06,5.06836,1.84755,34.00
1.13,11.17,-4.55,5.02930,0.79181,34.00
-3.51,0.99,-1.74,5.07812,2.11149,34.00
1.80,-8.70,3.44,5.06836,1.84755,34.00
-1.43,10.69,-1.86,5.01953,0.52787,34.00
2.65,-1.94,5.94,5.02930,0.79181,34.00
-2.53,8.00,-4.55,5.08789,2.37542,34.00
7.71,-11.87,9.84,5.03906,1.05574,34.00
-4.91,8.80,-1.25,5.06836,1.84755,34.00
3.69,-13.09,2.89,5.07812,2.11149,34.00
0.46,0.38,1.61,5.05859,1.58361,34.00
-2.23,-0.41,0.09,5.09766,2.63936,34.00
0.27,5.32,0.03,5.08789,2.37542,34.00
-0.76,-0.53,-0.28,5.06836,1.84755,34.00
1.31,-4.37,3.87,5.04883,1.31968,34.00
-3.81,1.42,-8.39,5.08789,2.37542,34.00
3.02,-7.12,0.51,5.02930,0.79181,34.00
-3.63,7.70,-1.25,5.09766,2.63936,34.00
4.42,-11.57,2.59,5.07812,2.11149,34.00
1.13,2.39,0.57,5.05859,1.58361,34.00
-2.35,3.49,-0.46,5.08789,2.37542,34.00
5.33,-5.59,10.94,5.10742,2.90329,34.00
-3.45,2.94,-3.33,5.07812,2.11149,34.00
3.81,-6.51,4.78,5.09766,2.63936,34.00
-3.02,3.80,-1.74,5.06836,1.84755,34.00
5.03,-4.31,2.83,5.09766,2.63936,34.00
-6.07,16.05,-2.96,5.05859,1.58361,34.00
0.03,-9.25,-4.00,5.03906,1.05574,34.00
-2.35,6.85,-0.52,5.02930,0.79181,34.00
3.14,-8.22,4.42,5.05859,1.58361,34.00
1.98,-3.46,-0.77,5.08789,2.37542,34.00
-3.26,0.93,-3.21,5.07812,2.11149,34.00
7.65,-16.02,11.85,5.07812,2.11149,34.00
-1.50,1.17,-2.23,5.06836,1.84755,34.00
-0.46,-2.97,4.96,5.03906,1.05574,34.00
-5.95,7.45,-6.62,5.13672,3.69510,34.00
5.52,-10.84,2.83,5.08789,2.37542,34.00
-5.09,11.11,-4.12,5.10742,2.90329,34.00
2.47,-6.87,-1.19,5.04883,1.31968,34.00
-3.45,8.74,0.51,5.05859,1.58361,34.00
3.69,-12.18,2.71,5.05859,1.58361,34.00
1.74,-0.47,-0.71,5.02930,0.79181,34.00
-1.07,-1.26,-0.77,5.06836,1.84755,34.00
0.15,-1.57,0.94,5.09766,2.63936,34.00
-1.13,3.19,-0.16,5.08789,2.37542,34.00
