0,1,2,3,4,5
62.49,14.79,260.80,4.93164,-1.84755,29.00
-16.90,43.93,-131.33,4.94141,-1.58361,29.00
-16.72,69.06,-251.39,4.93164,-1.84755,29.00
-11.17,58.87,-170.23,4.92187,-2.11149,29.00
12.12,5.09,-74.50,4.95117,-1.31968,29.00
4.20,41.31,52.63,4.97070,-0.79181,29.00
5.54,13.51,207.39,4.94141,-1.58361,29.00
65.42,9.55,230.86,4.93164,-1.84755,29.00
-15.99,132.84,-99.20,4.94141,-1.58361,29.00
-79.52,14.30,-313.52,4.95117,-1.31968,29.00
-21.05,41.07,-280.90,4.95117,-1.31968,29.00
14.87,-39.54,-33.53,4.96094,-1.05574,29.00
9.87,-36.92,163.73,5.00977,0.26394,29.00
46.27,-47.10,352.02,4.97070,-0.79181,29.00
126.21,-14.42,235.68,4.97070,-0.79181,29.00
-30.38,64.30,-102.00,4.96094,-1.05574,29.00
-36.35,88.75,-193.83,4.98047,-0.52787,29.00
-39.46,57.47,-6.15,4.98047,-0.52787,29.00
-42.08,88.26,-300.96,4.92187,-2.11149,29.00
-22.88,104.36,-409.62,4.94141,-1.58361,29.00
5.78,94.30,-323.10,4.96094,-1.05574,29.00
27.31,67.29,-37.24,4.99023,-0.26394,29.00
86.76,18.33,221.41,4.93164,-1.84755,29.00
105.96,-59.23,358.36,4.94141,-1.58361,29.00
124.75,-8.69,310.19,4.94141,-1.58361,29.00
97.79,-29.05,247.26,4.95117,-1.31968,29.00
-65.68,-43.08,-137.43,4.98047,-0.52787,29.00
-29.16,36.56,-223.95,4.98047,-0.52787,29.00
-64.22,14.79,-341.45,5.00977,0.26394,29.00
-8.30,-31.06,-16.64,5.00000,0.00000,30.00
3.10,-124.11,191.11,4.93164,-1.84755,30.00
-5.74,84.06,-296.39,4.96094,-1.05574,29.00
-55.38,50.95,-278.34,4.97070,-0.79181,30.00
-15.31,-0.58,-69.87,5.00977,0.26394,30.00
12.31,-61.37,228.85,4.92187,-2.11149,30.00
-1.84,54.73,-28.65,4.96094,-1.05574,30.00
-61.29,-48.26,490.92,4.95117,-1.31968,30.00
18.83,-81.19,326.29,4.98047,-0.52787,30.00
-13.49,14.54,-114.13,4.94141,-1.58361,30.00
-2.27,65.34,-81.21,4.93164,-1.84755,30.00
89.14,68.63,21.41,4.94141,-1.58361,30.00
-2.20,7.59,-46.15,4.92187,-2.11149,30.00
-44.52,17.35,193.42,4.93164,-1.84755,30.00
17.31,-6.74,145.80,4.91211,-2.37542,30.00
103.89,104.06,380.50,4.97070,-0.79181,30.00
75.17,-9.91,239.52,4.97070,-0.79181,30.00
-3.73,113.57,-114.56,4.93164,-1.84755,30.00
36.51,41.74,-59.50,4.94141,-1.58361,30.00
-15.62,7.29,57.82,4.92187,-2.11149,30.00
79.32,-61.00,168.42,4.92187,-2.11149,30.00
72.31,-85.64,274.58,4.94141,-1.58361,30.00
-43.30,37.65,-135.35,4.96094,-1.05574,30.00
