0,1,2,3,4,5
0.43,0.01,-4.29,5.08789,2.37542,34.00
-4.75,10.50,-7.27,5.08789,2.37542,34.00
4.45,-7.13,2.54,5.09766,2.63936,34.00
-1.76,6.35,-4.77,5.10742,2.90329,34.00
5.55,-10.30,4.07,5.09766,2.63936,34.00
-3.11,9.22,1.69,5.06836,1.84755,34.00
1.35,-1.58,6.99,5.05859,1.58361,34.00
3.97,-3.10,3.82,5.04883,1.31968,34.00
2.63,-7.19,0.10,5.04883,1.31968,34.00
4.33,-9.08,7.79,5.03906,1.05574,34.00
-1.83,6.11,-5.93,5.04883,1.31968,34.00
0.31,4.40,-3.01,5.06836,1.84755,34.00
-5.61,6.90,-1.18,5.07812,2.11149,34.00
5.80,-7.92,4.62,5.07812,2.11149,34.00
-2.56,6.29,-3.80,5.05859,1.58361,34.00
3.17,-13.83,-0.69,5.07812,2.11149,34.00
-1.64,10.62,4.80,5.06836,1.84755,34.00
1.77,-8.04,7.18,5.13672,3.69510,34.00
3.11,-4.75,3.95,5.06836,1.84755,34.00
-2.62,3.85,0.10,5.06836,1.84755,34.00
3.48,-10.30,3.58,5.14648,3.95904,34.00
-3.90,2.20,-5.63,5.11719,3.16723,34.00
1.77,1.90,2.36,5.06836,1.84755,34.00
-2.74,4.89,-1.73,5.10742,2.90329,34.00
2.99,-5.66,3.15,5.05859,1.58361,34.00
-2.37,-0.60,1.14,5.08789,2.37542,34.00
4.52,-7.55,2.24,5.02930,0.79181,34.00
-6.46,9.89,-5.08,5.06836,1.84755,34.00
3.05,-7.37,4.37,5.07812,2.11149,34.00
-2.86,7.69,-1.30,5.06836,1.84755,34.00
2.63,-11.21,1.20,5.04883,1.31968,34.00
-1.46,4.15,-6.54,5.07812,2.11149,34.00
-1.09,-2.86,0.47,5.07812,2.11149,34.00
1.35,1.29,-0.32,5.05859,1.58361,34.00
-3.59,4.22,-5.08,5.03906,1.05574,34.00
1.53,-7.80,2.12,5.06836,1.84755,34.00
-0.97,-0.54,-1.24,5.07812,2.11149,34.00
4.33,-8.04,8.15,5.09766,2.63936,34.00
-2.74,6.23,-2.27,5.07812,2.11149,34.00
-0.61,3.12,-2.52,5.04883,1.31968,34.00
-4.63,10.07,-0.57,5.08789,2.37542,34.00
3.78,-8.10,1.32,5.08789,2.37542,34.00
-2.80,15.31,-4.10,5.05859,1.58361,34.00
0.98,-5.72,-0.02,5.06836,1.84755,34.00
2.56,0.92,2.66,5.04883,1.31968,34.00
0.74,-1.09,-1.85,5.03906,1.05574,34.00
2.56,-2.43,5.35,5.05859,1.58361,34.00
-1.89,3.61,-3.68,5.05859,1.58361,34.00
4.45,-10.85,7.79,5.04883,1.31968,34.00
-5.24,9.28,-2.88,5.08789,2.37542,34.00
4.45,-8.28,5.90,5.08789,2.37542,34.00
2.08,0.50,1.38,5.07812,2.11149,34.00
-2.44,2.26,-1.66,5.07812,2.11149,34.00
0.98,-0.17,-2.46,5.13672,3.69510,34.00
-3.53,4.52,-4.29,5.05859,1.58361,34.00
4.27,-6.03,6.02,5.06836,1.84755,34.00
-5.48,9.34,-9.96,5.08789,2.37542,34.00
2.50,-11.94,1.69,5.05859,1.58361,34.00
-1.15,0.50,-0.99,5.03906,1.05574,34.00
-0.18,-3.95,-3.55,5.08789,2.37542,34.00
1.16,-1.15,-1.54,5.07812,2.11149,34.00
-2.74,2.51,-1.66,5.09766,2.63936,34.00
5.61,-2.61,9.68,5.08789,2.37542,34.00
-1.95,3.97,-5.63,5.05859,1.58361,34.00
3.36,-2.98,6.02,5.05859,1.58361,34.00
-3.41,7.39,0.77,5.05859,1.58361,34.00
4.39,-9.20,2.36,5.10742,2.90329,34.00
-3.90,5.31,-5.57,5.09766,2.63936,34.00
-2.86,1.53,-0.26,5.10742,2.90329,34.00
1.89,-1.82,-0.99,5.06836,1.84755,34.00
-1.70,17.57,-3.98,5.09766,2.63936,34.00
2.50,-2.80,7.18,5.06836,1.84755,34.00
-4.26,8.36,-5.63,5.04883,1.31968,34.00
2.50,-3.89,1.57,5.07812,2.11149,34.00
-3.53,10.50,2.30,5.04883,1.31968,34.00
1.95,-10.11,1.32,5.06836,1.84755,34.00
-0.36,2.75,2.97,5.09766,2.63936,34.00
-0.36,0.31,1.81,5.10742,2.90329,34.00
1.53,2.51,-0.63,5.05859,1.58361,34.00
-0.61,6.78,-0.81,5.03906,1.05574,34.00
5.00,-5.66,4.62,5.10742,2.90329,34.00
-4.02,3.73,-8.07,5.05859,1.58361,34.00
1.28,-3.77,0.59,5.07812,2.11149,34.00
-2.56,6.96,-5.93,5.08789,2.37542,34.00
8.48,-9.44,9.86,5.09766,2.63936,34.00
-4.63,9.22,0.53,5.09766,2.63936,34.00
3.48,-5.42,2.60,5.08789,2.37542,34.00
-0.91,0.19,8.70,5.08789,2.37542,34.00
-2.13,2.14,-0.20,5.06836,1.84755,34.00
