0,1,2,3,4,5
1.10,-21.49,16.59,4.93164,-1.84755,26.00
-19.63,-20.09,-32.37,4.90234,-2.63936,26.00
20.07,-25.21,15.80,5.00000,0.00000,26.00
26.59,-119.66,59.70,4.97070,-0.79181,26.00
83.79,-45.57,39.03,4.90234,-2.63936,26.00
-23.96,-24.90,-41.39,4.95117,-1.31968,26.00
12.44,-18.44,29.52,4.95117,-1.31968,26.00
35.74,28.94,24.95,4.94141,-1.58361,26.00
-13.53,33.69,-44.87,4.92187,-2.11149,26.00
13.73,-30.51,36.04,4.93164,-1.84755,26.00
-31.76,34.18,49.40,4.99023,-0.26394,26.00
-27.80,23.08,-73.10,4.93164,-1.84755,26.00
18.85,-16.24,29.03,4.92187,-2.11149,26.00
6.10,146.07,-12.25,4.90234,-2.63936,26.00
-10.18,7.60,-5.72,4.89258,-2.90329,26.00
-64.44,52.29,34.46,4.91211,-2.37542,26.00
4.95,-34.48,0.68,4.89258,-2.90329,26.00
-20.05,12.96,-29.38,4.88281,-3.16723,26.00
7.93,11.32,22.14,4.92187,-2.11149,26.00
-22.62,-13.50,9.46,4.91211,-2.37542,26.00
-32.98,-12.65,-22.80,4.94141,-1.58361,26.00
30.19,-28.14,56.96,4.89258,-2.90329,26.00
-16.15,-16.67,28.97,4.91211,-2.37542,26.00
-50.18,-10.57,-53.59,4.95117,-1.31968,26.00
-20.66,-71.00,57.63,4.93164,-1.84755,26.00
92.69,-86.49,5.31,4.92187,-2.11149,26.00
7.45,30.58,30.19,4.92187,-2.11149,26.00
-3.10,-10.09,-2.74,4.92187,-2.11149,26.00
0.74,2.72,21.35,5.00977,0.26394,26.00
-27.55,30.04,-51.39,4.91211,-2.37542,26.00
2.63,-2.77,-26.03,4.90234,-2.63936,26.00
21.29,-73.87,57.02,4.93164,-1.84755,26.00
24.88,-52.83,6.04,4.90234,-2.63936,26.00
-21.46,21.62,-33.83,4.89258,-2.90329,26.00
-23.59,-8.99,24.58,4.91211,-2.37542,26.00
-14.38,23.75,-21.03,4.87305,-3.43117,26.00
-4.14,-0.45,-0.05,4.96094,-1.05574,26.00
11.47,-7.83,35.13,4.89258,-2.90329,26.00
7.93,33.94,-2.31,4.89258,-2.90329,26.00
1.35,-10.88,3.73,4.94141,-1.58361,26.00
-12.74,-5.21,-18.65,4.91211,-2.37542,26.00
12.51,-28.32,33.73,4.92187,-2.11149,26.00
-41.70,61.86,-43.16,4.88281,-3.16723,26.00
38.05,-67.34,11.71,4.91211,-2.37542,26.00
32.63,38.08,-11.21,4.95117,-1.31968,26.00
-0.97,-28.68,3.73,5.00000,0.00000,26.00
-7.98,142.05,-33.22,4.96094,-1.05574,26.00
-1.09,-54.42,-14.69,4.94141,-1.58361,26.00
18.79,5.04,34.58,4.93164,-1.84755,26.00
-12.80,-122.16,4.34,4.90234,-2.63936,26.00
-45.36,40.22,-64.99,4.93164,-1.84755,26.00
-8.10,-53.93,24.58,4.95117,-1.31968,26.00
-32.98,-11.79,7.08,4.96094,-1.05574,26.00
-16.09,1.25,19.09,5.00000,0.00000,26.00
-24.26,4.73,-45.54,5.02930,0.79181,26.00
-29.93,38.45,-2.55,5.01953,0.52787,26.00
-36.58,47.53,-56.39,4.95117,-1.31968,26.00
-28.77,37.29,-17.68,4.95117,-1.31968,26.00
15.19,-13.44,39.21,5.03906,1.05574,26.00
7.02,-117.40,1.29,4.93164,-1.84755,26.00
13.48,-9.17,88.30,4.95117,-1.31968,26.00
-13.16,-8.20,-33.96,4.94141,-1.58361,26.00
-6.15,-40.03,16.23,4.99023,-0.26394,26.00
-6.03,-20.27,-23.53,4.94141,-1.58361,26.00
-15.24,-25.82,44.76,5.00977,0.26394,26.00
-1.76,-3.99,-17.31,5.04883,1.31968,26.00
-25.91,28.14,5.13,5.03906,1.05574,26.00
-6.76,22.72,-1.82,4.97070,-0.79181,26.00
0.86,12.29,12.93,4.99023,-0.26394,26.00
-7.80,7.90,15.86,4.96094,-1.05574,26.00
-6.95,94.73,0.13,4.91211,-2.37542,26.00
-15.12,-31.18,18.85,4.92187,-2.11149,26.00
-3.90,54.43,14.52,5.00000,0.00000,26.00
8.66,61.13,-2.55,4.97070,-0.79181,26.00
1.71,13.21,15.19,5.00977,0.26394,26.00
4.82,-2.71,-16.52,5.04883,1.31968,26.00
-2.98,-16.67,16.65,5.03906,1.05574,26.00
-5.85,-37.89,31.29,4.98047,-0.52787,26.00
-4.69,10.22,5.68,4.97070,-0.79181,26.00
-5.42,5.65,-6.52,4.98047,-0.52787,26.00
-16.64,-1.25,14.46,4.93164,-1.84755,26.00
-0.91,-38.87,-6.40,4.90234,-2.63936,26.00
-3.41,-7.53,21.10,4.95117,-1.31968,26.00
6.77,0.04,4.76,4.99023,-0.26394,26.00
-9.02,-13.68,-22.86,4.99023,-0.26394,26.00
-3.47,5.10,7.20,5.02930,0.79181,26.00
-3.84,1.19,-22.19,5.03906,1.05574,26.00
61.22,13.08,28.12,5.04883,1.31968,26.00
2.75,-0.45,9.82,5.00000,0.00000,26.00
5.37,-27.34,20.19,5.00977,0.26394,26.00
1.53,-6.31,22.81,4.95117,-1.31968,26.00
-11.46,12.47,-26.21,4.96094,-1.05574,26.00
-11.70,-34.78,31.41,4.92187,-2.11149,26.00
-5.05,12.90,11.71,4.95117,-1.31968,26.00
-3.35,9.55,-7.74,5.00000,0.00000,26.00
4.15,-19.90,-46.52,4.96094,-1.05574,26.00
-1.21,-14.96,14.46,5.01953,0.52787,26.00
5.80,-12.95,34.09,5.06836,1.84755,26.00
-5.54,103.94,-6.21,5.06836,1.84755,26.00
