0,1,2,3,4,5
-2.98,4.52,-2.21,5.11719,3.16723,33.00
5.56,-14.01,6.57,5.09766,2.63936,33.00
-2.92,6.05,0.35,5.03906,1.05574,33.00
0.50,-7.61,-2.76,5.08789,2.37542,33.00
3.48,-3.22,4.92,5.05859,1.58361,33.00
-2.68,0.44,-2.15,5.05859,1.58361,33.00
1.84,2.39,-5.69,5.07812,2.11149,33.00
-2.86,3.79,-5.08,5.06836,1.84755,33.00
5.25,-4.38,7.48,5.08789,2.37542,33.00
-1.70,8.85,-1.30,5.06836,1.84755,33.00
3.79,-9.87,1.38,5.05859,1.58361,33.00
-4.26,8.73,-3.98,5.02930,0.79181,33.00
1.23,-5.30,2.85,5.06836,1.84755,33.00
3.73,-0.97,-0.69,5.02930,0.79181,33.00
-1.58,-0.42,-1.18,5.07812,2.11149,33.00
2.87,-5.11,5.23,5.08789,2.37542,33.00
-1.33,4.46,-3.13,5.05859,1.58361,33.00
2.87,-0.36,-1.05,5.05859,1.58361,33.00
-3.35,7.02,1.75,5.03906,1.05574,33.00
3.42,-7.19,0.59,5.06836,1.84755,33.00
-2.43,9.70,-6.54,5.08789,2.37542,33.00
-1.64,0.99,-2.88,5.05859,1.58361,33.00
4.34,-7.00,5.16,5.09766,2.63936,33.00
-2.55,4.40,-7.88,5.03906,1.05574,33.00
5.50,-8.04,1.38,5.07812,2.11149,33.00
-2.86,6.47,-2.21,5.12695,3.43117,33.00
6.04,-9.38,2.36,5.07812,2.11149,33.00
-0.30,4.10,0.16,5.04883,1.31968,33.00
1.29,-5.84,0.71,5.08789,2.37542,33.00
3.60,-0.05,5.04,5.09766,2.63936,33.00
-3.22,4.34,-4.65,5.04883,1.31968,33.00
3.00,-5.23,1.02,5.05859,1.58361,33.00
-1.52,3.67,-1.05,5.05859,1.58361,33.00
3.36,-0.97,3.95,5.09766,2.63936,33.00
-6.52,13.06,-10.45,5.04883,1.31968,33.00
4.15,-10.23,0.41,5.06836,1.84755,33.00
-6.15,7.33,-3.68,5.05859,1.58361,33.00
3.85,-10.54,1.69,5.04883,1.31968,33.00
2.51,3.18,-0.02,5.03906,1.05574,33.00
-1.94,1.90,0.41,5.02930,0.79181,33.00
4.46,-4.69,6.32,5.10742,2.90329,33.00
-1.64,2.63,-4.23,5.03906,1.05574,33.00
5.31,-8.89,6.63,5.00977,0.26394,33.00
-3.59,7.45,1.14,5.06836,1.84755,33.00
3.91,-8.59,1.14,5.05859,1.58361,33.00
-2.55,9.16,-5.38,5.06836,1.84755,33.00
-1.82,-2.19,-3.98,5.05859,1.58361,33.00
2.69,-0.72,-1.91,5.05859,1.58361,33.00
-3.53,13.67,-8.80,5.06836,1.84755,33.00
2.20,-0.05,6.99,5.05859,1.58361,33.00
-2.43,6.23,-6.36,5.03906,1.05574,33.00
5.07,-7.31,3.46,5.06836,1.84755,33.00
-3.65,4.95,-1.85,5.02930,0.79181,33.00
2.39,-8.16,1.93,5.05859,1.58361,33.00
2.32,-1.39,2.48,5.04883,1.31968,33.00
-2.00,1.29,-0.87,5.03906,1.05574,33.00
4.64,-2.43,4.13,5.04883,1.31968,33.00
-1.52,0.50,-3.19,5.04883,1.31968,33.00
2.63,-2.55,4.98,5.06836,1.84755,33.00
-6.15,8.91,-7.70,5.07812,2.11149,33.00
4.21,-9.62,3.52,5.05859,1.58361,33.00
-3.83,7.75,-0.57,5.05859,1.58361,33.00
-0.85,4.10,-4.53,5.02930,0.79181,33.00
3.48,-5.17,0.53,5.06836,1.84755,33.00
-2.37,4.10,-1.18,5.07812,2.11149,33.00
1.29,-6.94,-0.45,5.04883,1.31968,33.00
-4.50,2.63,-5.69,5.06836,1.84755,33.00
3.91,-4.75,5.23,5.06836,1.84755,33.00
-0.91,5.44,1.57,5.07812,2.11149,33.00
1.78,-9.08,-0.99,5.04883,1.31968,33.00
3.06,-2.43,2.30,5.06836,1.84755,33.00
0.43,-3.89,0.47,5.03906,1.05574,33.00
2.32,-3.77,2.97,5.07812,2.11149,33.00
-2.92,1.78,0.35,5.06836,1.84755,33.00
2.75,-4.69,1.08,5.05859,1.58361,33.00
-3.65,7.14,-0.02,5.02930,0.79181,33.00
-0.24,-3.95,6.75,5.04883,1.31968,33.00
2.26,-2.31,7.66,5.08789,2.37542,33.00
-4.20,5.86,-4.77,5.06836,1.84755,33.00
3.67,-7.43,4.98,5.09766,2.63936,33.00
-2.80,8.61,-1.05,5.06836,1.84755,33.00
1.84,-9.62,-1.73,5.04883,1.31968,33.00
0.43,1.47,-0.20,5.06836,1.84755,33.00
-3.83,5.38,-5.69,5.06836,1.84755,33.00
0.92,2.33,4.86,5.09766,2.63936,33.00
-1.40,6.23,1.93,5.07812,2.11149,33.00
4.34,-9.75,2.97,5.06836,1.84755,33.00
-2.61,7.20,-5.51,5.06836,1.84755,33.00
-3.71,1.17,-3.13,5.05859,1.58361,33.00
0.56,-3.04,2.91,5.07812,2.11149,33.00
-1.82,8.12,-8.07,5.05859,1.58361,33.00
3.97,-9.75,-2.15,5.03906,1.05574,33.00
-5.54,6.96,-2.15,5.04883,1.31968,33.00
-1.40,-5.30,-11.60,5.07812,2.11149,33.00
1.17,0.01,-0.99,5.02930,0.79181,33.00
-2.37,1.35,-2.15,5.02930,0.79181,33.00
5.19,-3.34,8.27,5.08789,2.37542,33.00
-3.04,5.38,-4.35,5.11719,3.16723,33.00
3.85,-7.92,3.95,5.06836,1.84755,33.00
-2.37,2.94,0.41,5.01953,0.52787,33.00
-1.09,-2.06,-2.46,5.08789,2.37542,33.00
1.84,-5.42,8.40,5.05859,1.58361,33.00
-4.38,11.90,-6.24,5.00977,0.26394,33.00
2.87,-2.98,7.97,5.06836,1.84755,33.00
-0.36,-0.54,3.03,5.09766,2.63936,33.00
2.08,-7.31,-0.26,5.04883,1.31968,33.00
0.43,4.95,2.05,5.02930,0.79181,33.00
-3.83,-0.72,2.18,5.07812,2.11149,33.00
1.78,-3.89,3.58,5.08789,2.37542,33.00
-3.96,2.75,-5.87,5.04883,1.31968,33.00
4.58,-8.89,4.37,5.05859,1.58361,33.00
-3.22,9.52,3.21,5.10742,2.90329,33.00
1.78,-6.09,3.95,5.03906,1.05574,33.00
3.24,1.53,4.62,5.05859,1.58361,33.00
-2.25,4.83,-2.03,5.06836,1.84755,33.00
-0.24,2.20,3.70,5.08789,2.37542,33.00
-3.10,1.66,0.65,5.04883,1.31968,33.00
2.63,-7.92,-0.14,5.06836,1.84755,33.00
-3.83,8.79,-9.90,5.02930,0.79181,33.00
-5.36,8.97,-4.71,5.08789,2.37542,33.00
1.65,-2.61,2.05,5.09766,2.63936,33.00
-4.26,8.91,-14.77,5.05859,1.58361,33.00
4.95,-9.08,5.23,5.02930,0.79181,33.00
-1.09,3.97,-0.08,5.03906,1.05574,33.00
0.07,-0.78,-6.12,5.09766,2.63936,33.00
3.48,-6.64,1.99,5.09766,2.63936,33.00
-3.83,7.88,-5.75,5.06836,1.84755,33.00
1.71,-2.43,4.86,5.00977,0.26394,33.00
-5.05,9.40,-2.88,5.05859,1.58361,33.00
4.03,-7.86,0.90,5.10742,2.90329,33.00
1.71,5.44,-0.32,5.03906,1.05574,33.00
-2.86,5.31,-3.25,5.06836,1.84755,33.00
1.71,-4.08,4.49,5.09766,2.63936,33.00
-5.30,11.72,-7.27,5.03906,1.05574,33.00
5.25,-7.73,3.46,5.03906,1.05574,33.00
2.20,-1.70,5.47,5.01953,0.52787,33.00
-3.16,5.62,-0.69,5.05859,1.58361,33.00
0.68,-3.77,2.48,5.09766,2.63936,33.00
0.07,5.68,2.05,5.08789,2.37542,33.00
4.40,-5.48,4.01,5.02930,0.79181,33.00
-3.96,6.90,-0.20,5.05859,1.58361,33.00
1.59,-5.42,1.38,5.07812,2.11149,33.00
1.96,-5.97,2.05,5.08789,2.37542,33.00
1.23,-4.20,-0.75,5.07812,2.11149,33.00
7.93,-10.84,7.12,5.01953,0.52787,33.00
-3.59,8.30,-2.82,5.05859,1.58361,33.00
1.65,-10.78,4.01,5.08789,2.37542,33.00
6.71,-5.30,5.04,5.04883,1.31968,33.00
-2.55,3.67,-1.36,5.08789,2.37542,33.00
3.06,-5.97,6.75,5.05859,1.58361,33.00
