0,1,2,3,4,5
-4.31,-0.74,-18.27,4.87305,-3.43117,26.00
10.69,-5.19,15.15,4.81445,-5.01478,26.00
3.55,-5.13,0.45,4.81445,-5.01478,26.00
-13.03,9.62,-42.90,4.83398,-4.48691,26.00
-10.11,-5.25,6.98,4.83398,-4.48691,26.00
11.24,-16.17,28.38,4.84375,-4.22297,26.00
-17.91,11.21,-31.13,4.86328,-3.69510,26.00
-2.85,0.29,-14.67,4.88281,-3.16723,26.00
10.14,-11.35,17.59,4.80469,-5.27872,26.00
-10.23,0.54,-25.46,4.87305,-3.43117,26.00
2.27,-1.66,-13.45,4.82422,-4.75084,26.00
2.45,1.76,5.21,4.85352,-3.95904,26.00
-11.81,3.71,-32.72,4.84375,-4.22297,26.00
-2.06,8.53,-18.57,4.85352,-3.95904,26.00
4.53,-3.18,9.60,4.80469,-5.27872,26.00
-10.11,12.37,-31.32,4.81445,-5.01478,26.00
-9.37,7.18,-8.88,4.86328,-3.69510,26.00
3.25,0.35,10.64,4.85352,-3.95904,26.00
-4.13,3.95,-9.00,4.82422,-4.75084,26.00
-13.83,22.00,-34.18,4.85352,-3.95904,26.00
-5.17,4.26,3.01,4.86328,-3.69510,26.00
8.13,-3.06,14.23,4.85352,-3.95904,26.00
-12.73,25.23,-38.51,4.85352,-3.95904,26.00
-5.72,10.54,-8.02,4.85352,-3.95904,26.00
4.47,-1.17,18.81,4.81445,-5.01478,26.00
-14.80,17.79,-22.78,4.78516,-5.80659,26.00
-9.25,20.54,-28.63,4.84375,-4.22297,26.00
-0.05,2.67,17.46,4.80469,-5.27872,26.00
-9.07,14.87,-18.69,4.86328,-3.69510,26.00
1.72,11.15,-17.96,4.83398,-4.48691,26.00
-3.76,1.39,14.29,4.81445,-5.01478,26.00
-14.80,15.42,-20.46,4.84375,-4.22297,26.00
3.49,-3.49,25.51,4.81445,-5.01478,26.00
-12.48,9.26,-17.60,4.80469,-5.27872,26.00
-4.50,7.31,-7.96,4.79492,-5.54265,26.00
15.14,-0.50,27.59,4.85352,-3.95904,26.00
-19.31,14.81,-23.69,4.85352,-3.95904,26.00
-3.28,13.89,-27.11,4.82422,-4.75084,26.00
-5.11,16.39,4.42,4.82422,-4.75084,26.00
3.00,12.06,-11.93,4.80469,-5.27872,26.00
0.87,5.35,-9.67,4.81445,-5.01478,26.00
-20.47,19.74,-43.82,4.80469,-5.27872,26.00
-8.95,6.03,0.64,4.78516,-5.80659,26.00
7.70,0.60,21.06,4.83398,-4.48691,26.00
-15.23,20.66,-46.32,4.84375,-4.22297,26.00
-0.84,0.23,9.35,4.82422,-4.75084,26.00
-4.98,10.78,-8.08,4.86328,-3.69510,26.00
-4.07,7.18,-11.93,4.83398,-4.48691,26.00
4.41,-3.43,12.71,4.80469,-5.27872,26.00
-13.40,16.82,-46.80,4.83398,-4.48691,26.00
-8.15,7.79,5.27,4.83398,-4.48691,26.00
14.53,-4.28,12.04,4.81445,-5.01478,26.00
-15.78,18.59,-55.52,4.89258,-2.90329,26.00
-4.07,-1.90,24.90,4.85352,-3.95904,26.00
9.47,-16.72,17.83,4.88281,-3.16723,26.00
-14.19,13.59,-55.10,4.88281,-3.16723,26.00
