,x-axis,y-axis,z-axis,volatge,current
1174,3.76,-0.46,-1.1,2421.875,-4222.973
1175,-1.54,8.5,-1.28,2426.758,-3959.037
1176,2.12,-14.24,6.1,2407.227,-5014.78
1177,0.05,7.22,-5.42,2436.523,-3431.166
1178,1.63,-8.76,6.71,2436.523,-3431.166
1179,-0.26,10.02,-4.81,2426.758,-3959.037
1180,1.33,-2.11,0.61,2431.641,-3695.101
1181,0.35,-5.46,-5.42,2436.523,-3431.166
1182,1.45,1.06,6.22,2426.758,-3959.037
1183,3.4,9.41,-5.79,2436.523,-3431.166
1184,-0.99,0.21,3.05,2431.641,-3695.101
1185,4.25,-3.39,1.1,2441.406,-3167.229
1186,-1.66,-3.02,2.26,2441.406,-3167.229
1187,0.17,1.73,-1.03,2426.758,-3959.037
1188,-1.24,0.51,4.15,2451.172,-2639.358
1189,1.02,10.33,1.1,2441.406,-3167.229
1190,2.24,-20.83,3.9,2446.289,-2903.294
1191,-2.94,22.16,-3.78,2441.406,-3167.229
1192,5.96,-12.96,7.75,2441.406,-3167.229
1193,0.96,11.85,-5.91,2451.172,-2639.358
1194,2.06,-18.76,5.31,2436.523,-3431.166
1195,-2.76,21.18,-10.24,2446.289,-2903.294
1196,3.7,-9.06,9.39,2431.641,-3695.101
1197,-0.02,9.84,-3.11,2431.641,-3695.101
1198,-0.63,4.11,4.21,2436.523,-3431.166
1199,2.06,-2.84,-4.51,2426.758,-3959.037
1200,-2.7,0.33,3.78,2436.523,-3431.166
1201,0.17,-0.4,-0.91,2451.172,-2639.358
1202,-1.6,-2.72,-1.83,2441.406,-3167.229
1203,4.8,-0.34,-0.42,2426.758,-3959.037
1204,-2.45,4.05,-4.27,2436.523,-3431.166
1205,1.81,-4.06,2.5,2441.406,-3167.229
1206,-1.6,-3.51,-1.03,2431.641,-3695.101
1207,1.14,0.82,-0.12,2421.875,-4222.973
1208,-0.26,-10.16,-1.28,2451.172,-2639.358
1209,-0.63,8.62,2.56,2426.758,-3959.037
1210,2.85,-8.33,1.4,2441.406,-3167.229
1211,-1.24,-1.26,0.12,2451.172,-2639.358
1212,2.42,-4.37,1.83,2421.875,-4222.973
1213,1.63,-0.1,-4.2,2421.875,-4222.973
1214,1.75,-4.12,3.36,2436.523,-3431.166
1215,-2.45,-2.05,-4.02,2441.406,-3167.229
1216,3.03,-0.77,1.16,2412.109,-4750.845
1217,-1.85,-5.4,-1.22,2436.523,-3431.166
1218,-1.54,7.04,2.87,2426.758,-3959.037
1219,1.94,-8.82,-3.53,2416.992,-4486.909
1220,-1.85,4.54,-1.28,2465.82,-1847.551
1221,2.12,-0.65,1.4,2426.758,-3959.037
1222,-0.75,0.76,-2.07,2426.758,-3959.037
1223,2,-2.84,0.43,2441.406,-3167.229
1224,-3.92,3.01,-3.78,2446.289,-2903.294
1225,1.63,2.95,5.49,2416.992,-4486.909
1226,0.59,-12.05,-1.34,2446.289,-2903.294
1227,-2.88,11.18,1.22,2421.875,-4222.973
1228,4.19,-6.38,-0.36,2426.758,-3959.037
1229,-1.54,2.83,-2.62,2436.523,-3431.166
1230,-0.14,-3.45,2.99,2436.523,-3431.166
1231,-0.81,2.89,-1.4,2421.875,-4222.973
1232,1.94,-2.96,1.16,2431.641,-3695.101
1233,-2.39,-6.38,-0.3,2436.523,-3431.166
1234,-1.17,7.16,2.26,2431.641,-3695.101
1235,1.39,-14.61,-1.89,2436.523,-3431.166
1236,-2.58,12.46,0.86,2441.406,-3167.229
1237,2.24,-9.43,-0.91,2431.641,-3695.101
1238,-0.93,1.73,-0.91,2456.055,-2375.422
1239,-0.2,-2.29,4.21,2426.758,-3959.037
1240,-0.87,2.28,-5.79,2402.344,-5278.716
1241,3.52,-8.88,5.43,2441.406,-3167.229
1242,-2.45,1.43,-0.97,2426.758,-3959.037
1243,3.52,2.28,2.32,2416.992,-4486.909
1244,-0.63,-8.33,-2.74,2431.641,-3695.101
1245,-0.2,9.23,0.61,2431.641,-3695.101
1246,2.3,-13.57,-2.25,2416.992,-4486.909
1247,-1.6,12.52,2.2,2436.523,-3431.166
1248,2.12,-10.52,-0.18,2426.758,-3959.037
1249,-2.64,6.43,-1.7,2431.641,-3695.101
1250,1.2,-5.89,1.34,2431.641,-3695.101
1251,-2.45,8.01,-7.01,2431.641,-3695.101
1252,0.29,-1.87,2.87,2426.758,-3959.037
1253,-0.08,4.66,1.77,2421.875,-4222.973
1254,-0.26,-3.33,-1.7,2446.289,-2903.294
1255,-3.25,3.99,-1.58,2426.758,-3959.037
1256,0.23,5.94,-0.36,2441.406,-3167.229
1257,-0.5,-4.06,-6.46,2456.055,-2375.422
1258,-0.87,11.3,0.49,2412.109,-4750.845
1259,-1.24,-11.44,1.16,2446.289,-2903.294
1260,-0.08,7.46,5.31,2456.055,-2375.422
1261,1.57,-6.2,-1.77,2412.109,-4750.845
1262,-2.21,0.02,1.22,2446.289,-2903.294
1263,3.15,-4.24,3.42,2441.406,-3167.229
1264,-1.3,6.98,0.06,2426.758,-3959.037
1265,2.85,-6.38,2.87,2426.758,-3959.037
1266,-0.87,2.16,-3.96,2426.758,-3959.037
1267,3.46,-8.45,6.95,2456.055,-2375.422
1268,-4.89,12.4,-6.64,2441.406,-3167.229
1269,5.29,-5.83,7.99,2441.406,-3167.229
1270,-2.09,0.57,-8.9,2441.406,-3167.229
1271,1.45,-1.8,9.76,2416.992,-4486.909
1272,2.73,1,-1.7,2456.055,-2375.422
1273,-2.15,1.73,5.31,2431.641,-3695.101
1274,3.03,-0.28,-4.63,2426.758,-3959.037
1275,-1.3,5.51,3.97,2451.172,-2639.358
1276,2.36,-9.73,3.97,2465.82,-1847.551
1277,2.06,3.68,3.48,2436.523,-3431.166
1278,0.47,-8.21,-1.58,2436.523,-3431.166
1279,1.02,-4.06,1.28,2441.406,-3167.229
1280,3.4,2.16,2.08,2431.641,-3695.101
1281,-0.63,-15.71,-0.3,2431.641,-3695.101
1282,1.33,3.87,2.26,2431.641,-3695.101
1283,-1.91,-11.8,-0.67,2446.289,-2903.294
1284,-1.91,9.84,1.71,2421.875,-4222.973
1285,0.96,-4.91,-0.3,2426.758,-3959.037
1286,-1.85,5.45,-0.12,2436.523,-3431.166
1287,0.78,-8.02,-0.12,2441.406,-3167.229
1288,-1.11,-2.48,-1.7,2431.641,-3695.101
1289,0.05,3.07,-2.25,2426.758,-3959.037
1290,-1.3,-4.49,0.92,2416.992,-4486.909
1291,1.51,5.45,-0.97,2426.758,-3959.037
1292,0.17,-9.49,-2.01,2441.406,-3167.229
1293,0.05,4.6,0.8,2421.875,-4222.973
1294,2.3,-12.48,-1.58,2426.758,-3959.037
1295,-2.7,6.85,-1.46,2436.523,-3431.166
1296,1.45,-6.2,0.25,2441.406,-3167.229
1297,-1.42,5.39,0.31,2436.523,-3431.166
1298,0.72,-7.66,1.53,2416.992,-4486.909
1299,-1.3,4.05,-3.84,2426.758,-3959.037
1300,1.81,-2.66,-0.18,2421.875,-4222.973
1301,-0.75,-7.11,-0.3,2426.758,-3959.037
1302,-0.93,9.11,3.23,2412.109,-4750.845
1303,2.3,-10.22,-1.4,2431.641,-3695.101
1304,-2.21,10.88,1.22,2421.875,-4222.973
1305,0.84,-3.09,1.22,2431.641,-3695.101
1306,-0.44,1.43,-2.13,2436.523,-3431.166
1307,1.39,-4.3,1.53,2451.172,-2639.358
1308,-3.13,1.43,-3.53,2426.758,-3959.037
1309,0.53,8.44,0.73,2431.641,-3695.101
1310,-0.81,-5.95,-0.91,2436.523,-3431.166
1311,-4.35,9.48,-1.22,2426.758,-3959.037
1312,3.52,-4.55,-1.52,2426.758,-3959.037
1313,-1.05,2.16,-1.34,2446.289,-2903.294
1314,2.06,-0.16,0.25,2412.109,-4750.845
1315,-1.6,-0.22,-3.23,2416.992,-4486.909
1316,0.23,-1.8,2.62,2426.758,-3959.037
1317,-0.63,3.99,-3.17,2431.641,-3695.101
1318,2.97,-1.87,0.67,2421.875,-4222.973
1319,-2.82,-3.76,-0.36,2441.406,-3167.229
1320,-0.69,9.96,4.45,2436.523,-3431.166
1321,2.24,-12.11,-2.68,2416.992,-4486.909
1322,-1.48,3.5,-1.58,2446.289,-2903.294
1323,-0.2,-0.16,0.98,2421.875,-4222.973
1324,-1.72,2.22,-3.84,2431.641,-3695.101
1325,2.3,-6.68,3.05,2441.406,-3167.229
1326,-2.64,3.68,-2.99,2416.992,-4486.909
1327,4.56,-5.34,-1.95,2436.523,-3431.166
1328,-2.21,-4.91,-1.77,2460.937,-2111.487
1329,-0.14,9.6,1.28,2426.758,-3959.037
1330,1.63,-9.43,-0.85,2426.758,-3959.037
1331,-2.58,5.33,-1.22,2446.289,-2903.294
1332,-0.08,1.79,1.22,2412.109,-4750.845
1333,-0.02,2.65,-1.95,2436.523,-3431.166
1334,2.73,-3.63,1.95,2426.758,-3959.037
1335,-1.78,-4.73,-2.56,2441.406,-3167.229
1336,-0.38,8.74,2.26,2397.461,-5542.652
1337,3.76,-12.11,-0.06,2421.875,-4222.973
1338,-4.22,3.2,0.12,2431.641,-3695.101
1339,3.34,-0.16,0.92,2426.758,-3959.037
1340,-1.85,2.52,-3.84,2426.758,-3959.037
1341,2,-4.24,0.37,2441.406,-3167.229
1342,-3.67,0.7,-0.97,2426.758,-3959.037
1343,2.06,10.7,2.99,2426.758,-3959.037
1344,0.72,-13.33,-2.5,2431.641,-3695.101
1345,-2.76,3.74,0.86,2436.523,-3431.166
1346,-0.38,-7.29,3.6,2431.641,-3695.101
1347,0.29,13.68,-2.8,2412.109,-4750.845
1348,0.96,-0.46,1.1,2426.758,-3959.037
1349,0.29,-3.63,0.31,2436.523,-3431.166
1350,2.18,8.8,3.23,2431.641,-3695.101
1351,0.23,-4.43,0.67,2446.289,-2903.294
1352,-0.87,11.61,1.77,2407.227,-5014.78
1353,1.69,-17.23,-3.23,2431.641,-3695.101
1354,-0.63,7.59,4.03,2431.641,-3695.101
1355,2.67,1,-0.3,2431.641,-3695.101
1356,-0.38,2.89,-1.03,2436.523,-3431.166
1357,0.96,-0.34,-2.99,2446.289,-2903.294
1358,-2.09,-11.99,3.84,2431.641,-3695.101
1359,-0.87,15.69,-2.13,2436.523,-3431.166
1360,0.9,-13.88,2.75,2426.758,-3959.037
1361,-0.44,22.4,-5.06,2441.406,-3167.229
1362,2.79,-13.09,4.94,2412.109,-4750.845
1363,-1.24,17.71,-2.5,2451.172,-2639.358
1364,2.42,-10.77,5.73,2451.172,-2639.358
1365,0.59,2.59,-3.35,2436.523,-3431.166
1366,2.06,-2.96,1.4,2441.406,-3167.229
1367,-3.19,10.15,-4.88,2426.758,-3959.037
1368,0.47,10.21,4.82,2436.523,-3431.166
1369,-0.14,-5.95,-6.34,2470.703,-1583.615
1370,-0.99,7.77,4.21,2436.523,-3431.166
1371,-0.5,-6.01,1.1,2441.406,-3167.229
1372,0.78,2.1,0.37,2416.992,-4486.909
1373,-1.36,1.91,1.71,2421.875,-4222.973
1374,0.35,5.27,-1.22,2421.875,-4222.973
1375,-0.02,5.88,-2.19,2426.758,-3959.037
1376,0.29,-11.44,1.65,2431.641,-3695.101
1377,-3.98,7.28,2.14,2431.641,-3695.101
1378,4.5,-9.67,-1.22,2426.758,-3959.037
1379,-1.36,6.67,0.61,2456.055,-2375.422
1380,1.63,3.32,-2.01,2441.406,-3167.229
1381,-2.21,3.07,-2.25,2446.289,-2903.294
1382,1.02,-4.18,4.09,2451.172,-2639.358
1383,-2.52,6.79,-4.63,2431.641,-3695.101
1384,1.87,1.85,2.87,2416.992,-4486.909
1385,0.65,-12.9,-0.55,2456.055,-2375.422
1386,-1.48,9.96,1.1,2426.758,-3959.037
1387,3.34,-7.23,-3.84,2416.992,-4486.909
1388,-0.69,7.95,1.04,2431.641,-3695.101
1389,0.41,-2.66,-1.22,2446.289,-2903.294
1390,0.35,2.59,0.61,2416.992,-4486.909
1391,1.69,1.85,2.2,2421.875,-4222.973
1392,-1.78,3.62,-3.29,2431.641,-3695.101
1393,1.69,-4.37,1.47,2446.289,-2903.294
1394,-2.33,5.39,-1.34,2431.641,-3695.101
1395,2.18,3.38,2.26,2436.523,-3431.166
1396,-1.6,-2.35,-3.29,2436.523,-3431.166
1397,-1.17,4.66,-0.85,2426.758,-3959.037
1398,2.24,-9.67,-2.38,2436.523,-3431.166
1399,-1.66,9.17,-1.46,2431.641,-3695.101
1400,3.09,-6.26,-2.44,2431.641,-3695.101
1401,-2.39,4.41,-1.77,2446.289,-2903.294
1402,0.53,-3.02,2.75,2416.992,-4486.909
1403,-0.56,3.56,-3.53,2426.758,-3959.037
1404,0.59,-6.56,2.08,2456.055,-2375.422
1405,-2.52,5.21,-2.86,2431.641,-3695.101
1406,4.5,0.7,1.22,2426.758,-3959.037
1407,-1.97,-4,-2.07,2436.523,-3431.166
1408,-1.17,10.27,2.38,2426.758,-3959.037
1409,3.15,-15.59,-1.4,2431.641,-3695.101
1410,-1.6,6.18,1.95,2426.758,-3959.037
1411,3.22,-8.21,-0.42,2451.172,-2639.358
1412,-0.75,1.49,-0.06,2451.172,-2639.358
1413,1.33,-3.51,1.83,2421.875,-4222.973
1414,-0.26,2.59,-3.29,2421.875,-4222.973
1415,4.68,-3.02,1.59,2441.406,-3167.229
1416,-2.33,-0.22,-2.25,2431.641,-3695.101
1417,3.03,0.21,0.31,2407.227,-5014.78
1418,0.41,-11.01,-1.1,2441.406,-3167.229
1419,-1.78,11.3,3.48,2456.055,-2375.422
1420,2.97,-16.01,-2.99,2441.406,-3167.229
1421,-2.52,11.24,-0.55,2426.758,-3959.037
1422,2.3,-0.89,3.11,2436.523,-3431.166
1423,-1.78,0.02,-3.53,2426.758,-3959.037
1424,0.11,-2.23,2.69,2431.641,-3695.101
1425,-1.48,-0.71,-4.33,2441.406,-3167.229
1426,2.97,-3.76,3.42,2436.523,-3431.166
1427,-2.52,2.65,-0.55,2421.875,-4222.973
1428,2.18,0.27,-2.19,2431.641,-3695.101
1429,0.72,-11.38,-2.19,2431.641,-3695.101
1430,-2.27,8.26,-1.1,2416.992,-4486.909
1431,0.41,-8.33,-3.66,2426.758,-3959.037
1432,-1.97,0.57,-2.25,2451.172,-2639.358
1433,1.87,-2.96,5.25,2431.641,-3695.101
1434,-0.75,3.68,-5.49,2421.875,-4222.973
1435,0.84,-7.17,4.03,2426.758,-3959.037
1436,-3.92,19.9,-8.17,2431.641,-3695.101
1437,1.2,-6.8,2.2,2446.289,-2903.294
1438,-2.15,6.12,-0.18,2426.758,-3959.037
1439,1.33,-5.22,2.87,2426.758,-3959.037
1440,-0.02,-6.32,1.4,2436.523,-3431.166
1441,2.73,7.71,4.94,2412.109,-4750.845
1442,1.39,-10.65,-3.11,2436.523,-3431.166
1443,0.17,11.18,2.26,2451.172,-2639.358
1444,3.64,-4.49,-1.1,2436.523,-3431.166
1445,0.59,1.3,2.81,2426.758,-3959.037
1446,-0.2,-7.78,-0.36,2451.172,-2639.358
1447,-0.32,-0.59,3.9,2421.875,-4222.973
1448,0.59,7.04,-1.03,2460.937,-2111.487
1449,-1.05,-9.55,5.92,2431.641,-3695.101
1450,1.57,17.04,-5.36,2436.523,-3431.166
1451,0.05,-6.99,1.53,2451.172,-2639.358
1452,1.02,10.76,-2.56,2451.172,-2639.358
1453,2.73,-16.56,1.71,2426.758,-3959.037
1454,-0.81,15.15,-4.94,2451.172,-2639.358
1455,2.18,-7.9,4.39,2456.055,-2375.422
1456,-1.78,5.88,-1.22,2431.641,-3695.101
1457,2.67,-5.22,10.98,2436.523,-3431.166
1458,-2.39,12.34,-5.36,2431.641,-3695.101
1459,3.46,-9.3,6.89,2436.523,-3431.166
1460,-0.87,-1.26,-3.17,2446.289,-2903.294
1461,0.65,1.49,8.23,2446.289,-2903.294
1462,4.56,-2.41,-0.24,2421.875,-4222.973
1463,1.33,-2.41,6.1,2431.641,-3695.101
1464,1.94,-6.07,-1.52,2456.055,-2375.422
1465,-2.94,6.79,-2.86,2436.523,-3431.166
1466,3.03,-1.07,0.92,2426.758,-3959.037
1467,-1.24,1.98,-0.61,2446.289,-2903.294
1468,2.97,-2.17,-0.18,2416.992,-4486.909
1469,-0.99,8.56,-0.97,2421.875,-4222.973
1470,0.41,-2.54,6.28,2436.523,-3431.166
1471,1.39,-2.72,-0.42,2412.109,-4750.845
1472,-0.56,4.17,4.09,2436.523,-3431.166
1473,1.75,-4.55,-4.75,2416.992,-4486.909
1474,-1.24,1.61,-0.61,2451.172,-2639.358
1475,0.11,-1.2,1.28,2416.992,-4486.909
1476,0.11,1.24,-3.66,2426.758,-3959.037
1477,1.87,-7.6,2.81,2436.523,-3431.166
1478,-2.58,6.55,-1.34,2431.641,-3695.101
1479,4.07,-3.76,0,2407.227,-5014.78
1480,-0.26,-7.41,-1.64,2421.875,-4222.973
1481,-1.66,6.91,1.16,2416.992,-4486.909
1482,2.36,-9.18,-1.95,2451.172,-2639.358
1483,-0.87,5.57,3.78,2436.523,-3431.166
1484,1.63,-2.72,-1.46,2436.523,-3431.166
1485,-3.74,4.9,-0.73,2470.703,-1583.615
1486,-0.08,-0.34,1.34,2416.992,-4486.909
1487,-0.99,-0.59,-3.84,2426.758,-3959.037
1488,-0.02,-2.05,2.01,2421.875,-4222.973
1489,-2.39,0.39,-3.96,2421.875,-4222.973
1490,2.48,-1.01,2.87,2431.641,-3695.101
1491,-2.76,1.85,-1.89,2426.758,-3959.037
1492,0.47,1.79,1.53,2412.109,-4750.845
1493,-1.78,-9.85,-0.42,2446.289,-2903.294
1494,-3.74,9.84,-0.97,2431.641,-3695.101
1495,3.64,-10.22,-2.25,2412.109,-4750.845
1496,-2.7,6.18,-3.29,2446.289,-2903.294
1497,-1.91,-3.21,3.42,2460.937,-2111.487
1498,0.29,1.24,-2.92,2426.758,-3959.037
1499,2.3,-10.16,3.05,2456.055,-2375.422
1500,-1.78,-0.83,0.19,2436.523,-3431.166
1501,-0.44,7.4,0.49,2431.641,-3695.101
1502,0.17,-16.32,-1.22,2426.758,-3959.037
1503,-2.33,15.02,0.92,2421.875,-4222.973
1504,3.28,-10.4,-3.17,2421.875,-4222.973
1505,-1.66,3.38,0.92,2456.055,-2375.422
1506,1.02,2.52,-0.18,2416.992,-4486.909
1507,-0.26,-2.48,-0.42,2426.758,-3959.037
1508,2.24,-5.77,3.05,2431.641,-3695.101
1509,-2.64,5.94,-4.08,2421.875,-4222.973
1510,2.61,2.65,0.73,2436.523,-3431.166
1511,-0.5,-6.8,-0.36,2412.109,-4750.845
1512,-3.31,5.76,0.19,2412.109,-4750.845
1513,0.41,-6.2,-1.89,2416.992,-4486.909
1514,-2.27,8.01,3.3,2436.523,-3431.166
1515,0.59,-3.94,-1.34,2421.875,-4222.973
1516,-1.91,2.77,0.12,2456.055,-2375.422
1517,0.65,1.12,3.54,2416.992,-4486.909
1518,-0.14,4.17,-2.99,2416.992,-4486.909
1519,-0.69,-4.91,2.5,2436.523,-3431.166
1520,-2.15,7.1,-2.19,2412.109,-4750.845
1521,4.13,6.73,2.14,2436.523,-3431.166
1522,-0.02,-4,-1.77,2441.406,-3167.229
1523,-1.24,4.6,0.49,2416.992,-4486.909
1524,-0.02,-10.89,-4.51,2426.758,-3959.037
1525,-0.87,16.91,-1.58,2426.758,-3959.037
1526,2,-8.15,-4.88,2431.641,-3695.101
1527,-1.72,3.74,-3.72,2441.406,-3167.229
1528,2.12,5.33,4.76,2446.289,-2903.294
1529,1.75,2.83,1.95,2426.758,-3959.037
1530,0.96,-4.49,2.44,2446.289,-2903.294
1531,-0.81,-4.79,-0.61,2407.227,-5014.78
1532,1.81,3.99,2.99,2446.289,-2903.294
1533,1.26,-2.05,-3.11,2436.523,-3431.166
1534,0.23,7.4,2.32,2431.641,-3695.101
1535,4.62,-4.91,-3.47,2431.641,-3695.101
1536,-1.11,2.59,5.55,2436.523,-3431.166
1537,3.15,-4.24,2.2,2431.641,-3695.101
1538,-1.42,1.98,0.92,2456.055,-2375.422
1539,3.95,-0.1,0,2431.641,-3695.101
1540,-1.54,3.38,-4.02,2416.992,-4486.909
1541,4.01,-5.16,0.73,2470.703,-1583.615
1542,-3.31,-0.59,-1.46,2421.875,-4222.973
1543,3.28,-10.34,2.81,2421.875,-4222.973
1544,-0.99,-4.98,-3.84,2441.406,-3167.229
1545,0.11,14.96,3.48,2436.523,-3431.166
1546,2.24,-7.6,0.55,2421.875,-4222.973
1547,-1.97,8.62,-2.5,2475.586,-1319.679
1548,0.65,-8.27,-0.67,2412.109,-4750.845
1549,-2.58,11.79,-3.41,2426.758,-3959.037
1550,3.15,-18.39,5.86,2456.055,-2375.422
1551,-0.63,3.32,0,2426.758,-3959.037
1552,-0.02,-5.1,3.97,2446.289,-2903.294
1553,0.72,-3.76,-4.81,2456.055,-2375.422
1554,-2.39,19.96,0.61,2416.992,-4486.909
1555,3.64,-9.37,-0.97,2446.289,-2903.294
1556,-1.42,6,-0.18,2431.641,-3695.101
1557,0.11,-3.63,1.83,2436.523,-3431.166
1558,-1.66,5.63,0.86,2431.641,-3695.101
1559,0.59,-8.33,5.67,2421.875,-4222.973
1560,-1.48,6.43,-5.24,2421.875,-4222.973
1561,1.2,-2.9,4.88,2421.875,-4222.973
1562,-1.66,-5.77,-2.92,2446.289,-2903.294
1563,-2.94,3.93,2.08,2436.523,-3431.166
1564,1.45,-4.55,-1.22,2412.109,-4750.845
1565,0.59,2.46,1.04,2446.289,-2903.294
1566,0.23,-0.71,1.77,2441.406,-3167.229
1567,-1.24,6.3,-0.79,2426.758,-3959.037
1568,3.22,-4.79,2.81,2441.406,-3167.229
1569,-1.66,-1.8,-3.53,2421.875,-4222.973
1570,2.55,-0.71,0.43,2416.992,-4486.909
1571,-1.3,-9.67,-1.52,2436.523,-3431.166
1572,-0.5,6.73,1.59,2441.406,-3167.229
1573,1.75,-6.68,-0.06,2431.641,-3695.101
1574,-2.64,4.17,-0.36,2436.523,-3431.166
1575,1.75,-3.76,1.59,2446.289,-2903.294
1576,-1.54,1.18,-1.03,2436.523,-3431.166
1577,0.78,-2.41,0.86,2431.641,-3695.101
1578,-1.72,1.24,0.12,2426.758,-3959.037
1579,0.72,6.98,1.16,2421.875,-4222.973
1580,0.65,-10.28,-1.52,2426.758,-3959.037
1581,-2.52,8.01,-0.18,2431.641,-3695.101
1582,2.61,-9.24,-1.03,2421.875,-4222.973
1583,-0.81,3.99,-1.77,2446.289,-2903.294
1584,0.59,-7.17,1.22,2451.172,-2639.358
1585,-1.78,2.52,-4.2,2426.758,-3959.037
1586,3.03,0.82,0.43,2421.875,-4222.973
1587,0.96,-11.5,-1.77,2451.172,-2639.358
1588,-2.64,10.09,-0.36,2421.875,-4222.973
1589,3.4,-9.91,-0.49,2416.992,-4486.909
1590,-1.17,0.76,0.98,2407.227,-5014.78
1591,0.29,-3.15,3.05,2416.992,-4486.909
1592,-1.48,1.43,-4.08,2431.641,-3695.101
1593,4.13,-4.73,0.73,2416.992,-4486.909
1594,-0.75,-2.11,0,2421.875,-4222.973
1595,0.53,3.62,1.95,2426.758,-3959.037
1596,2.42,-9.73,-2.5,2431.641,-3695.101
1597,-4.16,-0.71,0.25,2436.523,-3431.166
1598,2.12,-0.04,1.83,2412.109,-4750.845
1599,-0.81,4.78,-2.44,2416.992,-4486.909
1600,2,-5.83,0.8,2456.055,-2375.422
1601,-4.35,5.39,-4.02,2426.758,-3959.037
1602,0.11,9.23,-0.36,2441.406,-3167.229
1603,1.33,-13.15,-2.5,2421.875,-4222.973
1604,-3.37,-1.38,-2.68,2416.992,-4486.909
1605,-1.11,-0.77,1.77,2426.758,-3959.037
1606,0.65,4.29,-2.62,2421.875,-4222.973
1607,2.85,-4,3.42,2431.641,-3695.101
1608,-4.1,-6.93,-3.11,2421.875,-4222.973
1609,1.33,6.61,0.67,2436.523,-3431.166
1610,0.9,-10.71,-2.56,2426.758,-3959.037
1611,-2.82,7.22,-2.68,2431.641,-3695.101
1612,0.05,-3.94,-0.36,2421.875,-4222.973
1613,1.2,3.93,-0.42,2436.523,-3431.166
1614,2.42,-8.15,6.89,2426.758,-3959.037
1615,-0.63,-4.61,-1.7,2421.875,-4222.973
1616,1.57,-0.34,0.55,2421.875,-4222.973
1617,2.73,-10.34,-2.01,2402.344,-5278.716
1618,-2.03,1.79,4.7,2426.758,-3959.037
1619,1.69,-10.71,-0.67,2426.758,-3959.037
1620,0.9,-0.95,1.89,2412.109,-4750.845
1621,0.41,-2.54,-0.42,2426.758,-3959.037
1622,-1.17,2.83,1.71,2441.406,-3167.229
1623,1.57,-2.54,2.08,2421.875,-4222.973
1624,2.91,-16.87,0.8,2465.82,-1847.551
1625,-1.3,6.55,0.43,2451.172,-2639.358
1626,2.12,-2.66,0.92,2431.641,-3695.101
1627,-1.05,-6.26,0.92,2431.641,-3695.101
1628,3.09,-10.46,5.92,2451.172,-2639.358
1629,-2.88,6.79,-6.52,2431.641,-3695.101
1630,3.52,-8.88,3.05,2431.641,-3695.101
1631,-2.15,2.34,-6.34,2436.523,-3431.166
1632,2.61,3.13,2.44,2421.875,-4222.973
1633,1.75,-7.29,-4.2,2426.758,-3959.037
1634,-0.93,-1.87,2.5,2436.523,-3431.166
1635,-0.93,0.7,-3.9,2421.875,-4222.973
1636,0.9,-2.05,2.01,2421.875,-4222.973
1637,-0.14,-11.87,1.59,2446.289,-2903.294
1638,0.11,-2.96,4.09,2431.641,-3695.101
1639,1.63,-9.24,3.72,2431.641,-3695.101
1640,-0.26,6.43,-5.67,2436.523,-3431.166
1641,-2.88,8.07,-3.6,2426.758,-3959.037
1642,4.44,-3.76,-0.42,2426.758,-3959.037
1643,-2.09,-3.63,-0.55,2465.82,-1847.551
1644,3.15,8.99,-3.78,2426.758,-3959.037
1645,0.47,-10.28,5.12,2416.992,-4486.909
1646,2.3,5.45,-3.17,2446.289,-2903.294
1647,-2.88,-12.66,0.8,2431.641,-3695.101
1648,1.08,12.71,-2.86,2426.758,-3959.037
1649,2.06,-19.06,1.77,2426.758,-3959.037
1650,-1.78,6.43,-0.55,2431.641,-3695.101
1651,-0.93,-2.41,1.16,2426.758,-3959.037
1652,0.17,8.68,-4.14,2431.641,-3695.101
1653,0.78,-10.71,5.19,2451.172,-2639.358
1654,-3.06,1.18,-1.03,2407.227,-5014.78
1655,0.05,3.87,3.36,2402.344,-5278.716
1656,1.75,-11.07,-3.6,2416.992,-4486.909
1657,-2.94,8.5,-0.91,2446.289,-2903.294
1658,1.69,-5.65,-0.55,2436.523,-3431.166
1659,-1.11,1.12,-3.05,2441.406,-3167.229
1660,0.72,-4.79,1.47,2426.758,-3959.037
1661,-2.03,6.37,-2.31,2441.406,-3167.229
1662,2.18,1.06,2.08,2421.875,-4222.973
1663,0.9,-9.55,-2.68,2446.289,-2903.294
1664,-2.33,10.88,1.22,2416.992,-4486.909
1665,2.55,-5.95,-0.24,2436.523,-3431.166
1666,-0.63,0.45,-3.23,2426.758,-3959.037
1667,-0.2,-5.52,1.83,2431.641,-3695.101
1668,-1.42,3.99,-1.7,2421.875,-4222.973
1669,0.59,-0.34,1.89,2421.875,-4222.973
1670,1.08,-7.6,-1.16,2431.641,-3695.101
1671,-1.48,11.91,1.47,2416.992,-4486.909
1672,4.62,-7.66,1.1,2431.641,-3695.101
1673,-1.3,0.39,-1.4,2426.758,-3959.037
1674,1.2,-4.55,2.01,2436.523,-3431.166
1675,-1.66,4.72,-2.62,2421.875,-4222.973
1676,1.51,-0.83,0.67,2421.875,-4222.973
1677,0.23,-7.35,-0.97,2441.406,-3167.229
1678,-1.97,9.78,0.43,2426.758,-3959.037
1679,3.15,-5.71,-1.34,2431.641,-3695.101
1680,-2.58,3.26,-2.56,2446.289,-2903.294
1681,-0.14,-2.72,1.65,2451.172,-2639.358
