0,1,2,3,4,5
-11.49,17.70,-42.42,4.88281,-3.16723,31.00
-0.03,-5.41,15.82,4.91211,-2.37542,31.00
5.70,3.74,2.65,4.89258,-2.90329,31.00
5.03,5.45,10.75,4.91211,-2.37542,31.00
-2.65,-5.16,-2.84,4.90234,-2.63936,31.00
-10.70,0.87,-11.93,4.85352,-3.95904,31.00
-17.16,11.06,-44.37,4.91211,-2.37542,31.00
-11.98,8.68,-48.03,4.94141,-1.58361,31.00
-2.34,-2.11,-9.25,4.93164,-1.84755,31.00
11.07,-16.14,45.27,4.91211,-2.37542,31.00
-7.28,10.63,-19.61,4.86328,-3.69510,31.00
-29.66,21.00,-77.23,4.90234,-2.63936,31.00
-27.59,9.90,-82.17,4.94141,-1.58361,31.00
-23.26,12.28,-64.98,4.94141,-1.58361,31.00
-15.33,19.29,-73.39,4.95117,-1.31968,31.00
-8.93,-1.26,-29.61,4.90234,-2.63936,31.00
-1.55,-6.44,14.05,4.91211,-2.37542,31.00
11.07,-1.99,32.04,4.88281,-3.16723,31.00
14.73,0.57,32.34,4.93164,-1.84755,31.00
8.08,-15.34,25.39,4.90234,-2.63936,31.00
10.28,-4.37,15.63,4.93164,-1.84755,31.00
-11.37,8.62,-27.78,4.89258,-2.90329,31.00
-10.03,13.31,-30.77,4.95117,-1.31968,31.00
-21.55,0.75,-48.88,4.87305,-3.43117,31.00
-10.39,2.22,-66.99,4.92187,-2.11149,31.00
-8.50,18.80,-44.55,4.90234,-2.63936,31.00
-2.22,8.31,-35.59,4.92187,-2.11149,31.00
0.64,-5.41,-0.34,4.91211,-2.37542,31.00
9.49,-12.17,33.01,4.86328,-3.69510,31.00
5.22,0.63,17.95,4.87305,-3.43117,31.00
-3.87,16.18,-17.72,4.97070,-0.79181,31.00
-6.73,4.65,-16.07,4.91211,-2.37542,31.00
-9.78,0.63,-34.12,4.87305,-3.43117,31.00
-11.12,2.52,-33.70,4.93164,-1.84755,31.00
-3.93,3.98,-26.01,4.86328,-3.69510,31.00
-2.04,9.90,-15.22,4.90234,-2.63936,31.00
-2.04,-3.82,-0.10,4.96094,-1.05574,31.00
3.94,-13.09,17.40,4.93164,-1.84755,31.00
10.77,-1.75,22.58,4.85352,-3.95904,31.00
6.38,-2.66,15.75,4.89258,-2.90329,31.00
-0.51,2.83,-3.57,4.90234,-2.63936,31.00
-4.54,-5.16,-23.94,4.90234,-2.63936,31.00
-7.47,3.56,-25.22,4.90234,-2.63936,31.00
0.95,3.98,-2.42,4.91211,-2.37542,31.00
-3.38,4.72,-6.99,4.91211,-2.37542,31.00
-11.00,14.59,-30.65,4.91211,-2.37542,31.00
-7.83,-2.85,-31.99,4.91211,-2.37542,31.00
-8.38,-4.92,-35.34,4.96094,-1.05574,31.00
-3.62,6.00,-18.21,4.89258,-2.90329,31.00
2.23,-2.42,9.05,4.91211,-2.37542,31.00
4.55,8.37,18.99,4.94141,-1.58361,31.00
10.28,-0.35,22.95,4.91211,-2.37542,31.00
14.61,-13.52,26.67,4.90234,-2.63936,31.00
4.79,-6.69,-0.71,4.93164,-1.84755,31.00
-12.59,-2.66,-29.98,4.91211,-2.37542,31.00
-16.61,17.46,-50.22,4.93164,-1.84755,31.00
-21.31,19.84,-59.24,4.91211,-2.37542,31.00
-24.23,-0.71,-59.67,4.90234,-2.63936,31.00
-15.15,4.23,-41.81,4.89258,-2.90329,31.00
-14.72,15.02,-40.04,4.91211,-2.37542,31.00
-13.75,16.18,-41.07,4.92187,-2.11149,31.00
-12.10,0.45,-29.67,4.95117,-1.31968,31.00
-6.12,-9.67,-8.51,4.91211,-2.37542,31.00
-6.67,7.09,-26.14,4.91211,-2.37542,31.00
-3.56,15.57,-22.96,4.89258,-2.90329,31.00
-0.70,13.62,-22.90,5.00977,0.26394,31.00
-3.87,9.47,-6.01,4.90234,-2.63936,31.00
-2.83,-8.52,-11.01,4.91211,-2.37542,31.00
-1.55,8.80,-34.73,4.92187,-2.11149,31.00
-1.98,-2.66,-19.18,4.95117,-1.31968,31.00
0.83,8.80,-38.76,4.90234,-2.63936,31.00
-7.22,18.44,-33.39,4.93164,-1.84755,31.00
-11.61,10.14,-37.54,4.93164,-1.84755,31.00
-9.17,10.81,-18.88,4.90234,-2.63936,31.00
-9.66,11.06,-35.16,4.91211,-2.37542,31.00
-6.55,1.73,-26.68,4.89258,-2.90329,31.00
-6.67,3.19,-27.42,4.93164,-1.84755,31.00
-1.19,-5.65,-7.72,4.92187,-2.11149,31.00
-5.76,-6.75,-13.03,4.90234,-2.63936,31.00
-8.32,-0.83,-22.17,4.97070,-0.79181,31.00
-3.08,6.48,-45.04,4.92187,-2.11149,31.00
-3.32,8.25,-31.99,4.94141,-1.58361,31.00
-1.12,3.31,9.41,4.91211,-2.37542,31.00
