0
"['-1.05574', '28.00']"
"['', '28.00']"
"['-3.48', '6.61', '-2.05', '4.97070', '-0.79181', '30.00']"
"['-6.10', '7.40', '-6.57', '4.97070', '-0.79181', '30.00']"
"['-4.09', '4.42', '-5.04', '4.98047', '-0.52787', '30.00']"
"['-0.98', '-3.27', '-3.21', '5.03906', '1.05574', '30.00']"
"['4.75', '-6.50', '5.63', '4.98047', '-0.52787', '30.00']"
"['2.99', '-6.19', '2.58', '5.00000', '0.00000', '30.00']"
"['-0.49', '1.92', '-4.49', '4.95117', '-1.31968', '30.00']"
"['-0.43', '-4.49', '2.46', '5.00000', '0.00000', '30.00']"
"['-3.48', '2.28', '-3.21', '4.95117', '-1.31968', '30.00']"
"['-0.61', '0.15', '-4.80', '5.00977', '0.26394', '30.00']"
"['3.41', '-5.28', '4.53', '4.98047', '-0.52787', '30.00']"
"['2.13', '-2.05', '3.07', '4.99023', '-0.26394', '30.00']"
"['-4.58', '7.65', '-0.90', '4.99023', '-0.26394', '30.00']"
"['-1.34', '-0.22', '-4.92', '4.96094', '-1.05574', '30.00']"
"['-0.80', '-0.40', '-2.85', '4.97070', '-0.79181', '30.00']"
"['4.33', '-13.63', '6.85', '5.00977', '0.26394', '30.00']"
"['5.24', '-8.75', '4.16', '4.97070', '-0.79181', '30.00']"
"['4.51', '-7.23', '4.35', '5.03906', '1.05574', '30.00']"
"['2.01', '-2.96', '3.19', '4.95117', '-1.31968', '30.00']"
"['-5.25', '10.09', '-3.76', '4.97070', '-0.79181', '30.00']"
"['-2.50', '2.89', '-5.04', '4.97070', '-0.79181', '30.00']"
"['-0.80', '3.99', '-2.36', '4.96094', '-1.05574', '30.00']"
"['4.88', '-10.22', '2.15', '4.95117', '-1.31968', '30.00']"
"['1.70', '-7.29', '1.85', '5.02930', '0.79181', '30.00']"
"['-1.10', '4.84', '-3.21', '4.95117', '-1.31968', '30.00']"
"['-5.19', '7.71', '-2.73', '4.95117', '-1.31968', '30.00']"
"['-3.05', '7.16', '-4.31', '4.99023', '-0.26394', '30.00']"
"['-2.62', '4.05', '1.48', '4.99023', '-0.26394', '30.00']"
"['3.53', '-9.30', '3.55', '4.94141', '-1.58361', '30.00']"
"['2.13', '-6.01', '-0.29', '4.99023', '-0.26394', '30.00']"
"['3.96', '-3.27', '5.02', '4.99023', '-0.26394', '30.00']"
"['-6.16', '6.61', '-3.21', '4.95117', '-1.31968', '30.00']"
"['-5.80', '10.33', '-7.73', '5.01953', '0.52787', '30.00']"
"['-3.97', '8.38', '-3.40', '4.96094', '-1.05574', '30.00']"
"['3.96', '-8.21', '1.36', '5.01953', '0.52787', '30.00']"
"['4.57', '-10.83', '5.02', '4.95117', '-1.31968', '30.00']"
"['2.25', '-6.99', '0.93', '4.98047', '-0.52787', '30.00']"
"['-2.50', '5.76', '-3.03', '4.94141', '-1.58361', '30.00']"
"['-2.01', '9.96', '-4.19', '5.05859', '1.58361', '30.00']"
"['-2.44', '3.62', '-5.10', '4.95117', '-1.31968', '30.00']"
"['3.05', '-9.91', '0.57', '4.95117', '-1.31968', '30.00']"
"['6.34', '-10.04', '5.32', '4.99023', '-0.26394', '30.00']"
"['2.01', '-8.33', '0.51', '5.02930', '0.79181', '30.00']"
"['-2.81', '5.33', '-0.35', '4.97070', '-0.79181', '30.00']"
"['-5.31', '2.34', '-12.66', '5.04883', '1.31968', '30.00']"
"['-3.11', '6.55', '-1.38', '4.95117', '-1.31968', '30.00']"
"['5.18', '-9.73', '3.80', '4.98047', '-0.52787', '30.00']"
"['3.72', '-9.00', '-0.59', '4.99023', '-0.26394', '30.00']"
"['3.53', '-4.67', '5.08', '4.96094', '-1.05574', '30.00']"
"['-0.55', '5.82', '-0.10', '5.00000', '0.00000', '30.00']"
"['-2.56', '5.45', '-1.26', '4.96094', '-1.05574', '30.00']"
"['-4.33', '5.27', '-8.03', '4.95117', '-1.31968', '30.00']"
"['1.64', '-2.96', '-0.16', '4.99023', '-0.26394', '30.00']"
"['4.51', '-11.13', '1.66', '4.97070', '-0.79181', '30.00']"
"['1.95', '-1.25', '6.60', '4.97070', '-0.79181', '30.00']"
"['0.73', '8.38', '1.60', '4.99023', '-0.26394', '30.00']"
"['-1.34', '5.57', '0.69', '4.96094', '-1.05574', '30.00']"
"['-2.26', '6.49', '-4.98', '4.97070', '-0.79181', '30.00']"
"['-2.26', '-2.78', '1.30', '4.99023', '-0.26394', '30.00']"
"['2.62', '-7.60', '4.23', '4.99023', '-0.26394', '30.00']"
"['3.11', '-0.65', '5.45', '5.03906', '1.05574', '30.00']"
"['3.29', '-0.77', '0.57', '5.05859', '1.58361', '30.00']"
"['0.97', '-0.71', '-1.26', '4.92187', '-2.11149', '30.00']"
"['-1.89', '6.55', '-4.31', '5.00977', '0.26394', '30.00']"
"['-5.12', '9.72', '-5.90', '4.94141', '-1.58361', '30.00']"
"['0.06', '2.40', '3.62', '4.99023', '-0.26394', '30.00']"
"['3.96', '-6.50', '1.12', '4.97070', '-0.79181', '30.00']"
"['5.36', '-8.39', '8.31', '4.99023', '-0.26394', '30.00']"
"['3.29', '-3.69', '-0.90', '5.00977', '0.26394', '30.00']"
"['-4.76', '7.16', '-3.46', '5.00000', '0.00000', '30.00']"
"['1.10', '4.60', '2.21', '4.99023', '-0.26394', '30.00']"
"['-3.84', '4.29', '-3.88', '4.96094', '-1.05574', '30.00']"
"['2.92', '-9.00', '4.16', '5.03906', '1.05574', '30.00']"
"['5.12', '-9.30', '2.27', '4.96094', '-1.05574', '30.00']"
"['3.78', '-4.79', '5.02', '5.00977', '0.26394', '30.00']"
"['-1.34', '5.70', '-5.90', '4.97070', '-0.79181', '30.00']"
"['-6.89', '10.51', '-5.53', '4.98047', '-0.52787', '30.00']"
"['-2.99', '3.56', '-3.76', '4.95117', '-1.31968', '30.00']"
"['3.35', '-5.04', '-1.99', '5.00977', '0.26394', '30.00']"
"['3.60', '-6.86', '3.19', '4.95117', '-1.31968', '30.00']"
"['0.24', '-1.44', '0.51', '5.00000', '0.00000', '30.00']"
"['-2.44', '4.42', '-3.40', '4.93164', '-1.84755', '30.00']"
"['-1.16', '9.48', '-2.91', '4.96094', '-1.05574', '30.00']"
"['-1.95', '4.90', '-4.07', '4.94141', '-1.58361', '30.00']"
"['-1.47', '4.78', '-3.09', '5.03906', '1.05574', '30.00']"
"['5.49', '-6.56', '5.45', '4.98047', '-0.52787', '30.00']"
"['1.83', '-5.40', '4.16', '4.94141', '-1.58361', '30.00']"
"['-1.95', '4.23', '1.73', '4.98047', '-0.52787', '30.00']"
"['-2.87', '4.17', '-4.92', '4.96094', '-1.05574', '30.00']"
"['-2.75', '4.72', '-2.73', '4.95117', '-1.31968', '30.00']"
"['2.80', '-12.05', '8.31', '5.01953', '0.52787', '30.00']"
"['3.17', '-9.24', '-0.53', '4.92187', '-2.11149', '30.00']"
"['1.40', '-4.85', '1.18', '4.96094', '-1.05574', '30.00']"
"['3.41', '-3.27', '3.25', '4.95117', '-1.31968', '30.00']"
"['-6.28', '13.07', '-4.01', '4.97070', '-0.79181', '30.00']"
"['-2.20', '4.42', '-1.75', '4.98047', '-0.52787', '30.00']"
"['-0.00', '2.95', '-2.73', '4.97070', '-0.79181', '30.00']"
"['3.35', '-7.60', '0.26', '4.98047', '-0.52787', '30.00']"
"['2.31', '-4.55', '1.91', '4.97070', '-0.79181', '30.00']"
"['1.70', '-3.63', '-4.25', '4.97070', '-0.79181', '30.00']"
"['-3.30', '7.04', '-3.88', '4.98047', '-0.52787', '30.00']"
"['-4.33', '7.22', '-7.24', '5.00000', '0.00000', '30.00']"
"['-2.01', '1.73', '-1.14', '5.00000', '0.00000', '30.00']"
"['0.12', '-2.66', '0.32', '4.99023', '-0.26394', '30.00']"
"['4.39', '-4.49', '6.91', '4.98047', '-0.52787', '30.00']"
"['3.90', '-6.44', '4.59', '5.00000', '0.00000', '30.00']"
"['1.28', '0.70', '-3.34', '4.95117', '-1.31968', '30.00']"
"['-2.14', '2.34', '1.48', '4.98047', '-0.52787', '30.00']"
"['-2.99', '1.67', '-7.24', '5.00977', '0.26394', '30.00']"
"['-0.55', '0.51', '1.85', '4.97070', '-0.79181', '30.00']"
"['5.97', '-16.32', '5.45', '4.96094', '-1.05574', '30.00']"
"['3.23', '-8.21', '6.24', '4.99023', '-0.26394', '30.00']"
"['3.53', '-5.34', '1.73', '5.02930', '0.79181', '30.00']"
"['-3.05', '8.44', '-5.77', '4.99023', '-0.26394', '30.00']"
"['-6.16', '15.45', '-1.26', '4.97070', '-0.79181', '30.00']"
"['-2.81', '2.40', '-3.76', '4.98047', '-0.52787', '30.00']"
"['-4.94', '11.73', '-1.63', '5.00000', '0.00000', '30.00']"
"['5.49', '-7.41', '4.10', '4.97070', '-0.79181', '30.00']"
"['2.19', '-3.57', '4.04', '4.98047', '-0.52787', '30.00']"
"['5.30', '-6.13', '11.54', '4.98047', '-0.52787', '30.00']"
"['-4.27', '8.50', '-2.85', '5.00000', '0.00000', '30.00']"
"['-2.20', '3.93', '-5.16', '4.97070', '-0.79181', '30.00']"
"['1.22', '0.27', '6.73', '4.98047', '-0.52787', '30.00']"
"['3.35', '-7.66', '1.60', '4.95117', '-1.31968', '30.00']"
"['2.07', '-5.71', '4.90', '4.98047', '-0.52787', '30.00']"
"['1.46', '2.53', '-0.90', '4.99023', '-0.26394', '30.00']"
"['-3.11', '6.85', '-2.54', '4.97070', '-0.79181', '30.00']"
"['-1.59', '1.98', '-1.51', '4.96094', '-1.05574', '30.00']"
"['0.91', '-4.85', '-0.47', '4.98047', '-0.52787', '30.00']"
"['5.67', '-9.00', '4.35', '4.97070', '-0.79181', '30.00']"
"['3.90', '-3.39', '0.87', '4.97070', '-0.79181', '30.00']"
"['-5.67', '6.67', '-8.40', '4.98047', '-0.52787', '30.00']"
"['-5.06', '8.50', '-5.65', '5.00977', '0.26394', '30.00']"
"['-1.40', '-7.23', '0.57', '4.97070', '-0.79181', '30.00']"
"['4.08', '-10.34', '-0.71', '5.01953', '0.52787', '30.00']"
"['3.72', '-5.58', '4.71', '5.01953', '0.52787', '30.00']"
"['3.96', '-4.85', '4.35', '4.99023', '-0.26394', '30.00']"
"['-4.15', '6.06', '-5.90', '5.00000', '0.00000', '30.00']"
"['-3.11', '4.23', '-4.49', '4.98047', '-0.52787', '30.00']"
"['-2.20', '5.21', '-1.08', '4.99023', '-0.26394', '30.00']"
"['2.25', '-3.57', '0.69', '4.99023', '-0.26394', '30.00']"
"['2.13', '-3.88', '4.77', '4.98047', '-0.52787', '30.00']"
"['0.67', '-0.10', '-8.82', '4.99023', '-0.26394', '30.00']"
"['-4.64', '9.60', '-2.24', '5.00000', '0.00000', '30.00']"
"['-0.37', '3.01', '-0.65', '4.93164', '-1.84755', '30.00']"
"['-2.44', '3.99', '-8.52', '4.96094', '-1.05574', '30.00']"
"['2.92', '-1.19', '3.74', '5.00000', '0.00000', '30.00']"
"['2.44', '-3.75', '-0.41', '4.98047', '-0.52787', '30.00']"
"['-5.55', '7.77', '-4.07', '4.96094', '-1.05574', '30.00']"
"['-1.53', '6.12', '-4.19', '4.96094', '-1.05574', '30.00']"
"['-1.04', '0.76', '-1.63', '4.99023', '-0.26394', '30.00']"
"['3.72', '-4.18', '5.57', '4.97070', '-0.79181', '30.00']"
"['5.30', '-8.33', '2.27', '5.00977', '0.26394', '30.00']"
"['-2.62', '7.59', '-2.66', '4.97070', '-0.79181', '30.00']"
"['-2.20', '3.81', '-4.86', '5.00000', '0.00000', '30.00']"
"['-1.95', '0.51', '-1.26', '4.96094', '-1.05574', '30.00']"
"['3.29', '-2.60', '8.13', '4.98047', '-0.52787', '30.00']"
"['1.40', '-6.99', '1.66', '4.96094', '-1.05574', '30.00']"
"['-2.81', '5.03', '1.36', '5.01953', '0.52787', '30.00']"
"['0.91', '-0.04', '1.91', '5.00000', '0.00000', '30.00']"
"['-1.89', '2.89', '-1.20', '4.99023', '-0.26394', '30.00']"
"['4.69', '-6.44', '3.92', '4.94141', '-1.58361', '30.00']"
"['3.47', '-5.52', '0.26', '5.00977', '0.26394', '30.00']"
"['-3.66', '9.29', '-0.65', '4.99023', '-0.26394', '30.00']"
"['-4.27', '7.59', '-3.52', '5.01953', '0.52787', '30.00']"
"['-0.12', '0.27', '-2.05', '5.00000', '0.00000', '30.00']"
"['3.47', '-5.83', '2.15', '4.96094', '-1.05574', '30.00']"
"['2.68', '-7.11', '1.91', '4.99023', '-0.26394', '30.00']"
"['-1.16', '4.29', '0.20', '4.94141', '-1.58361', '30.00']"
"['-2.50', '4.35', '-5.16', '4.96094', '-1.05574', '30.00']"
"['-0.25', '-3.69', '0.14', '4.99023', '-0.26394', '30.00']"
"['4.02', '-1.80', '4.23', '4.97070', '-0.79181', '30.00']"
"['1.16', '-5.65', '3.01', '4.96094', '-1.05574', '30.00']"
"['-2.75', '1.92', '-1.99', '4.98047', '-0.52787', '30.00']"
"['-4.39', '10.57', '-3.52', '5.01953', '0.52787', '30.00']"
"['-1.40', '2.28', '0.45', '5.01953', '0.52787', '30.00']"
"['2.68', '-2.66', '3.31', '5.00977', '0.26394', '30.00']"
"['4.08', '-3.15', '3.80', '4.97070', '-0.79181', '30.00']"
"['-1.04', '4.42', '0.02', '4.98047', '-0.52787', '30.00']"
"['-3.17', '2.65', '1.30', '5.00000', '0.00000', '30.00']"
"['-3.66', '4.96', '-3.70', '4.98047', '-0.52787', '30.00']"
"['3.78', '-7.11', '2.46', '5.00977', '0.26394', '30.00']"
"['6.28', '-8.33', '3.80', '5.03906', '1.05574', '30.00']"
"['1.22', '2.40', '-3.95', '4.96094', '-1.05574', '30.00']"
"['-2.26', '3.56', '-5.29', '5.00000', '0.00000', '30.00']"
"['-0.19', '-3.21', '2.21', '4.95117', '-1.31968', '30.00']"
"['1.77', '-5.10', '-2.18', '4.97070', '-0.79181', '30.00']"
"['1.89', '-4.67', '5.08', '4.99023', '-0.26394', '30.00']"
"['2.50', '-2.29', '9.23', '4.95117', '-1.31968', '30.00']"
"['-5.00', '13.56', '-4.37', '4.95117', '-1.31968', '30.00']"
"['-0.67', '-2.47', '-0.23', '4.96094', '-1.05574', '30.00']"
"['5.91', '-3.75', '11.48', '5.01953', '0.52787', '30.00']"
"['3.84', '-2.23', '5.75', '4.97070', '-0.79181', '31.00']"
"['1.40', '-1.80', '-1.26', '4.96094', '-1.05574', '31.00']"
"['-4.82', '11.79', '0.02', '4.98047', '-0.52787', '31.00']"
"['-2.44', '2.83', '-4.62', '4.93164', '-1.84755', '31.00']"
"['6.83', '-6.99', '4.65', '4.98047', '-0.52787', '31.00']"
"['3.84', '-3.27', '4.16', '4.98047', '-0.52787', '31.00']"
"['4.51', '-7.05', '2.09', '4.97070', '-0.79181', '31.00']"
"['-1.53', '2.22', '0.87', '5.00000', '0.00000', '31.00']"
"['-2.99', '3.68', '-6.26', '4.99023', '-0.26394', '31.00']"
"['-1.10', '1.49', '0.93', '4.97070', '-0.79181', '31.00']"
"['4.14', '-7.72', '7.76', '5.03906', '1.05574', '31.00']"
"['2.25', '-3.63', '-0.71', '5.00000', '0.00000', '31.00']"
"['-0.98', '3.44', '-1.99', '4.99023', '-0.26394', '31.00']"
"['-2.87', '8.68', '0.87', '4.96094', '-1.05574', '31.00']"
"['-2.99', '3.32', '-2.66', '4.96094', '-1.05574', '31.00']"
"['4.45', '-10.40', '1.60', '4.96094', '-1.05574', '31.00']"
"['8.23', '-15.71', '11.97', '5.00000', '0.00000', '31.00']"
"['1.22', '0.64', '-0.47', '5.01953', '0.52787', '31.00']"
"['-4.39', '7.04', '-3.46', '4.99023', '-0.26394', '31.00']"
"['-0.80', '3.81', '1.42', '4.96094', '-1.05574', '31.00']"
"['-0.92', '-1.80', '-1.75', '4.98047', '-0.52787', '31.00']"
"['2.86', '-3.45', '3.68', '4.97070', '-0.79181', '31.00']"
"['8.11', '-12.72', '6.54', '4.98047', '-0.52787', '31.00']"
"['-2.56', '5.39', '-0.65', '4.97070', '-0.79181', '31.00']"
"['-1.22', '1.12', '-1.93', '4.95117', '-1.31968', '31.00']"
"['-1.77', '0.03', '-0.47', '4.98047', '-0.52787', '31.00']"
"['2.92', '-6.80', '1.18', '4.96094', '-1.05574', '31.00']"
"['7.19', '-13.63', '2.27', '5.00000', '0.00000', '31.00']"
"['-2.44', '9.29', '-0.23', '4.97070', '-0.79181', '31.00']"
"['-3.48', '3.50', '-4.31', '5.02930', '0.79181', '31.00']"
"['0.36', '-6.01', '3.92', '5.02930', '0.79181', '31.00']"
"['3.84', '-5.65', '3.25', '4.99023', '-0.26394', '31.00']"
"['1.83', '-4.43', '5.14', '4.97070', '-0.79181', '31.00']"
"['1.16', '-1.13', '3.62', '4.96094', '-1.05574', '31.00']"
"['-4.15', '4.60', '-5.90', '4.97070', '-0.79181', '31.00']"
"['-3.11', '4.48', '-3.64', '4.96094', '-1.05574', '31.00']"
"['3.96', '-7.66', '8.86', '5.00977', '0.26394', '31.00']"
"['4.51', '-9.00', '4.96', '4.96094', '-1.05574', '31.00']"
"['4.69', '-2.96', '1.48', '4.99023', '-0.26394', '31.00']"
"['1.03', '-2.72', '5.51', '5.00977', '0.26394', '31.00']"
"['-1.77', '1.67', '-4.19', '5.00000', '0.00000', '31.00']"
"['-0.92', '0.21', '0.81', '4.99023', '-0.26394', '31.00']"
"['4.88', '-7.96', '2.58', '4.98047', '-0.52787', '31.00']"
"['2.19', '-4.67', '3.80', '4.96094', '-1.05574', '31.00']"
"['-0.86', '2.10', '-0.71', '5.00977', '0.26394', '31.00']"
"['-3.60', '5.94', '-6.63', '5.00000', '0.00000', '31.00']"
"['-1.04', '0.94', '-0.10', '4.97070', '-0.79181', '31.00']"
"['3.90', '-8.27', '2.52', '4.96094', '-1.05574', '31.00']"
"['3.41', '-0.89', '2.21', '5.00000', '0.00000', '31.00']"
"['4.02', '-2.60', '-0.84', '5.00000', '0.00000', '31.00']"
"['-4.82', '9.66', '-4.31', '4.99023', '-0.26394', '31.00']"
"['-3.90', '3.50', '-5.59', '4.99023', '-0.26394', '31.00']"
"['-1.83', '1.43', '-1.14', '4.96094', '-1.05574', '31.00']"
"['4.20', '-7.66', '1.66', '4.94141', '-1.58361', '31.00']"
"['1.16', '-3.82', '5.69', '4.96094', '-1.05574', '31.00']"
"['-0.25', '2.10', '1.79', '4.98047', '-0.52787', '31.00']"
"['-1.10', '-2.23', '-5.10', '4.98047', '-0.52787', '31.00']"
"['-2.99', '4.60', '7.70', '5.00977', '0.26394', '31.00']"
"['6.16', '-9.30', '-0.04', '4.94141', '-1.58361', '31.00']"
"['4.57', '-2.05', '3.01', '4.94141', '-1.58361', '31.00']"
"['0.42', '4.72', '0.81', '4.93164', '-1.84755', '31.00']"
"['-3.66', '6.61', '-5.53', '5.01953', '0.52787', '31.00']"
"['-0.80', '6.61', '-3.15', '4.98047', '-0.52787', '31.00']"
"['2.68', '-10.58', '0.14', '4.95117', '-1.31968', '31.00']"
"['2.01', '-4.73', '3.98', '4.96094', '-1.05574', '31.00']"
"['2.74', '-1.99', '-1.63', '4.96094', '-1.05574', '31.00']"
"['-3.84', '9.60', '-1.87', '4.94141', '-1.58361', '31.00']"
"['-2.50', '3.14', '0.08', '4.97070', '-0.79181', '31.00']"
"['0.91', '-4.18', '-5.10', '5.00000', '0.00000', '31.00']"
"['3.23', '-4.67', '4.10', '4.98047', '-0.52787', '31.00']"
"['-0.37', '1.61', '0.87', '4.93164', '-1.84755', '31.00']"
"['-6.16', '14.05', '-9.74', '4.96094', '-1.05574', '31.00']"
"['-1.77', '2.83', '-2.79', '4.94141', '-1.58361', '31.00']"
"['1.70', '-7.29', '-0.35', '5.01953', '0.52787', '31.00']"
"['2.62', '-3.57', '5.51', '4.98047', '-0.52787', '31.00']"
"['3.60', '-6.01', '0.87', '4.96094', '-1.05574', '31.00']"
"['-1.83', '4.35', '0.02', '5.02930', '0.79181', '31.00']"
"['-5.25', '8.26', '-6.32', '5.00977', '0.26394', '31.00']"
"['0.18', '1.67', '3.92', '4.98047', '-0.52787', '31.00']"
"['6.40', '-15.89', '8.01', '4.96094', '-1.05574', '31.00']"
"['2.74', '-10.16', '4.59', '5.00000', '0.00000', '31.00']"
"['-1.77', '2.89', '-1.14', '4.98047', '-0.52787', '31.00']"
"['1.83', '1.73', '-1.20', '5.03906', '1.05574', '31.00']"
"['-1.34', '-1.44', '-1.93', '5.00000', '0.00000', '31.00']"
"['3.60', '-10.58', '1.66', '4.96094', '-1.05574', '31.00']"
"['4.63', '-4.30', '-1.69', '5.00977', '0.26394', '31.00']"
"['3.47', '-5.71', '-2.05', '4.95117', '-1.31968', '31.00']"
"['-5.37', '9.48', '-3.15', '4.98047', '-0.52787', '31.00']"
"['-5.92', '6.31', '-12.79', '4.99023', '-0.26394', '31.00']"
"['-1.40', '2.71', '1.30', '4.99023', '-0.26394', '31.00']"
"['5.18', '-6.93', '6.12', '5.00000', '0.00000', '31.00']"
"['2.86', '-1.25', '-1.81', '5.01953', '0.52787', '31.00']"
"['-1.28', '8.99', '-0.10', '5.01953', '0.52787', '31.00']"
"['-2.50', '6.73', '-5.29', '4.96094', '-1.05574', '31.00']"
"['-0.92', '-0.77', '-2.79', '4.97070', '-0.79181', '31.00']"
"['3.53', '-7.35', '-0.10', '4.97070', '-0.79181', '31.00']"
"['3.60', '-2.17', '3.01', '5.00977', '0.26394', '31.00']"
"['3.53', '-7.47', '1.05', '5.00000', '0.00000', '31.00']"
"['-4.09', '7.34', '-3.03', '4.99023', '-0.26394', '31.00']"
"['-5.73', '10.09', '-7.85', '4.97070', '-0.79181', '31.00']"
"['-2.81', '-0.52', '2.27', '4.98047', '-0.52787', '31.00']"
"['3.78', '-8.45', '1.36', '4.99023', '-0.26394', '31.00']"
"['-0.67', '2.71', '-3.46', '5.01953', '0.52787', '31.00']"
"['-1.34', '-0.89', '1.66', '4.95117', '-1.31968', '31.00']"
"['-4.76', '7.04', '-4.19', '4.99023', '-0.26394', '31.00']"
"['-3.84', '4.84', '-4.98', '4.98047', '-0.52787', '31.00']"
"['-0.43', '-1.74', '0.32', '4.96094', '-1.05574', '31.00']"
"['4.51', '-5.77', '3.01', '4.99023', '-0.26394', '31.00']"
"['4.39', '-9.61', '10.51', '4.99023', '-0.26394', '31.00']"
"['1.22', '-2.23', '-3.03', '4.93164', '-1.84755', '31.00']"
"['-2.99', '4.42', '-5.04', '5.03906', '1.05574', '31.00']"
"['0.42', '-2.96', '-1.08', '5.00977', '0.26394', '31.00']"
"['-1.16', '2.40', '-0.04', '4.96094', '-1.05574', '31.00']"
"['4.33', '-6.74', '6.91', '4.99023', '-0.26394', '31.00']"
"['1.95', '1.31', '7.46', '4.99023', '-0.26394', '31.00']"
"['0.06', '6.73', '-3.09', '4.94141', '-1.58361', '31.00']"
"['-4.58', '10.33', '-6.14', '5.00977', '0.26394', '31.00']"
"['-3.17', '4.72', '-10.71', '4.95117', '-1.31968', '31.00']"
"['1.03', '-5.52', '0.14', '5.02930', '0.79181', '31.00']"
"['3.96', '-7.84', '3.37', '5.00977', '0.26394', '31.00']"
"['1.77', '-1.44', '-1.45', '5.00977', '0.26394', '31.00']"
"['-0.73', '3.62', '-1.08', '4.94141', '-1.58361', '31.00']"
"['-2.20', '5.64', '-5.53', '5.00000', '0.00000', '31.00']"
"['-2.44', '3.87', '1.97', '4.94141', '-1.58361', '31.00']"
"['-0.67', '-1.56', '-2.66', '4.99023', '-0.26394', '31.00']"
"['0.85', '0.39', '0.08', '5.00000', '0.00000', '31.00']"
"['2.31', '-7.78', '4.65', '4.99023', '-0.26394', '31.00']"
"['-1.65', '1.67', '-3.03', '4.97070', '-0.79181', '31.00']"
"['-3.66', '4.35', '-7.85', '5.07812', '2.11149', '31.00']"
"['-4.15', '7.34', '-2.05', '4.98047', '-0.52787', '31.00']"
"['4.20', '-8.15', '1.66', '4.99023', '-0.26394', '31.00']"
"['2.50', '-1.62', '3.62', '4.97070', '-0.79181', '31.00']"
"['5.24', '-10.10', '3.31', '4.99023', '-0.26394', '31.00']"
"['-4.03', '8.87', '-3.58', '5.00000', '0.00000', '31.00']"
"['-0.73', '2.34', '-1.14', '5.00000', '0.00000', '31.00']"
"['-2.50', '4.29', '-2.48', '4.97070', '-0.79181', '31.00']"
"['3.11', '-7.96', '-0.04', '4.95117', '-1.31968', '31.00']"
"['7.92', '-16.80', '15.63', '4.99023', '-0.26394', '31.00']"
"['3.35', '-6.68', '-1.45', '4.95117', '-1.31968', '31.00']"
"['-4.58', '10.09', '-2.18', '4.97070', '-0.79181', '31.00']"
"['-0.49', '1.12', '-1.26', '4.97070', '-0.79181', '31.00']"
"['-3.60', '0.51', '-0.10', '4.97070', '-0.79181', '31.00']"
"['4.45', '-6.32', '1.12', '4.97070', '-0.79181', '31.00']"
"['0.24', '7.40', '1.18', '5.00977', '0.26394', '31.00']"
"['4.69', '-3.02', '1.91', '5.00977', '0.26394', '31.00']"
"['-2.56', '5.33', '-1.93', '5.01953', '0.52787', '31.00']"
"['-4.21', '9.23', '-4.43', '4.96094', '-1.05574', '31.00']"
"['-1.22', '2.65', '0.63', '4.99023', '-0.26394', '31.00']"
"['4.69', '-8.75', '7.40', '4.96094', '-1.05574', '31.00']"
"['2.44', '-2.23', '6.12', '4.97070', '-0.79181', '31.00']"
"['2.50', '0.21', '1.05', '4.97070', '-0.79181', '31.00']"
"['-1.22', '0.70', '-3.34', '5.01953', '0.52787', '31.00']"
"['-2.69', '3.38', '-0.41', '4.96094', '-1.05574', '31.00']"
"['4.45', '-8.33', '0.57', '5.02930', '0.79181', '31.00']"
"['5.24', '-1.25', '1.36', '5.02930', '0.79181', '31.00']"
"['5.67', '-6.93', '6.12', '4.96094', '-1.05574', '31.00']"
"['-3.42', '6.06', '-1.08', '4.91211', '-2.37542', '31.00']"
"['-3.66', '7.10', '-11.87', '4.97070', '-0.79181', '31.00']"
"['-2.32', '2.40', '0.99', '4.93164', '-1.84755', '31.00']"
"['3.90', '-8.88', '1.73', '4.96094', '-1.05574', '31.00']"
"['0.24', '-1.68', '1.18', '4.96094', '-1.05574', '31.00']"
"['2.19', '-7.05', '2.88', '5.00977', '0.26394', '31.00']"
"['-3.11', '7.65', '-1.81', '4.99023', '-0.26394', '31.00']"
"['-5.49', '10.27', '-2.79', '4.98047', '-0.52787', '31.00']"
"['-0.55', '-2.47', '-0.04', '4.97070', '-0.79181', '31.00']"
"['4.33', '-3.69', '3.92', '5.00977', '0.26394', '31.00']"
"['6.28', '-8.75', '9.84', '4.97070', '-0.79181', '31.00']"
"['3.90', '-5.46', '0.87', '4.96094', '-1.05574', '31.00']"
"['-4.15', '9.48', '0.69', '4.95117', '-1.31968', '31.00']"
"['-4.51', '3.87', '-7.91', '4.99023', '-0.26394', '31.00']"
"['-2.44', '1.67', '-3.03', '4.99023', '-0.26394', '31.00']"
"['6.16', '-13.45', '4.53', '5.00000', '0.00000', '31.00']"
"['3.84', '-6.13', '6.30', '4.99023', '-0.26394', '31.00']"
"['3.47', '-4.00', '0.87', '5.00000', '0.00000', '31.00']"
"['-2.75', '5.70', '-0.16', '5.00000', '0.00000', '31.00']"
"['-2.44', '2.34', '-2.12', '5.03906', '1.05574', '31.00']"
"['-2.20', '5.64', '-1.20', '4.96094', '-1.05574', '31.00']"
"['7.25', '-11.13', '3.37', '4.97070', '-0.79181', '31.00']"
"['2.44', '-3.33', '2.46', '5.00000', '0.00000', '31.00']"
"['3.05', '-7.90', '-0.47', '4.98047', '-0.52787', '31.00']"
"['-6.40', '12.53', '-9.49', '4.98047', '-0.52787', '31.00']"
"['-3.72', '8.56', '-3.70', '5.00000', '0.00000', '31.00']"
"['-1.22', '0.76', '0.63', '4.98047', '-0.52787', '31.00']"
