,x-axis,y-axis,z-axis,voltage,current,temperature
1324,-4.43,5.79,-6.3,2602.539,5542.652,32
1325,-3.7,4.14,-5.63,2597.656,5278.716,32
1326,3.19,-0.8,4.43,2597.656,5278.716,32
1327,3.49,-9.39,6.81,2607.422,5806.588,32
1328,1.72,-1.28,4.13,2587.891,4750.845,32
1329,-2.12,3.59,-5.81,2592.773,5014.78,32
1330,-1.57,4.63,-2.76,2592.773,5014.78,32
1331,-4.62,2.62,-6.85,2587.891,4750.845,32
1332,-4.62,5.61,-5.2,2607.422,5806.588,32
1333,4.96,-7.02,4.61,2597.656,5278.716,32
1334,2.64,-2.02,3.82,2578.125,4222.973,32
1335,-3.52,2.19,-5.08,2592.773,5014.78,32
1336,-5.53,6.22,-4.65,2597.656,5278.716,32
1337,0.02,5.12,-0.51,2578.125,4222.973,32
1338,0.02,-3.48,0.1,2607.422,5806.588,32
1339,4.83,-3.48,5.83,2592.773,5014.78,32
1340,2.03,0.79,-0.57,2587.891,4750.845,32
1341,-3.52,4.02,-7.28,2622.07,6598.395,32
1342,-1.93,1.15,-7.34,2607.422,5806.588,32
1343,0.99,-0.55,-0.14,2597.656,5278.716,32
1344,6.3,-8.24,9.25,2558.594,3167.229,32
1345,1.6,-6.1,3.58,2607.422,5806.588,32
1346,-4.62,10.06,-3.92,2587.891,4750.845,32
1347,-1.45,1.46,-2.28,2587.891,4750.845,32
1348,0.75,-4.39,2.48,2597.656,5278.716,32
1349,3.13,-3.42,-1.3,2592.773,5014.78,32
1350,4.41,-6.41,4.25,2592.773,5014.78,32
1351,-3.82,6.89,-4.35,2592.773,5014.78,32
1352,2.27,-4.7,1.5,2602.539,5542.652,32
1353,7.82,-8.36,5.59,2602.539,5542.652,32
1354,3.07,-6.47,0.9,2602.539,5542.652,32
1355,-0.1,-0.49,2.91,2602.539,5542.652,32
1356,-2.24,6.28,-2.64,2607.422,5806.588,32
1357,4.22,-8.24,2.11,2573.242,3959.037,32
1358,2.27,0.36,7.18,2617.187,6334.459,32
1359,-3.58,9.08,-4.17,2602.539,5542.652,32
1360,-2.85,6.46,-2.15,2597.656,5278.716,32
1361,4.65,-12.63,-3.25,2607.422,5806.588,32
1362,2.33,-1.59,3.46,2607.422,5806.588,32
1363,-3.89,5.12,-1.91,2592.773,5014.78,32
1364,-3.7,4.39,-9.47,2612.305,6070.524,32
1365,1.18,-4.33,0.35,2597.656,5278.716,32
1366,5.02,-5,9.13,2583.008,4486.909,32
1367,-2.6,5.3,-5.51,2587.891,4750.845,32
1368,-4.62,9.94,-4.9,2578.125,4222.973,32
1369,0.99,1.22,1.75,2602.539,5542.652,32
1370,3.74,-0.19,4.25,2592.773,5014.78,32
1371,1.48,-0.98,-0.08,2592.773,5014.78,32
1372,-6.87,12.56,-10.32,2597.656,5278.716,32
1373,-1.75,4.51,-3.25,2612.305,6070.524,32
1374,5.38,-7.75,7.36,2578.125,4222.973,32
1375,-0.59,-4.33,1.87,2602.539,5542.652,32
1376,0.38,4.14,-0.32,2587.891,4750.845,32
1377,-2.85,5.12,-6.73,2583.008,4486.909,32
1378,-7.3,10.67,-10.39,2636.719,7390.203,32
1379,3.68,-6.04,3.46,2597.656,5278.716,32
1380,1.24,-0.25,-1.06,2587.891,4750.845,32
1381,-1.81,4.69,-5.69,2607.422,5806.588,32
1382,-3.7,2.68,-6.6,2583.008,4486.909,32
1383,1.24,-4.52,1.63,2587.891,4750.845,32
1384,-0.53,2.01,2.72,2592.773,5014.78,32
1385,-0.29,3.41,-1.06,2583.008,4486.909,32
1386,-3.03,-0.19,-3.37,2587.891,4750.845,32
1387,-1.32,3.53,0.9,2592.773,5014.78,32
1388,4.22,-8.24,4.49,2568.359,3695.101,32
1389,-0.47,0.55,-4.9,2602.539,5542.652,32
1390,-3.82,6.83,-2.21,2573.242,3959.037,32
1391,-3.15,2.74,-4.47,2583.008,4486.909,32
1392,-2.91,3.11,-7.03,2607.422,5806.588,32
1393,2.21,-4.7,3.52,2587.891,4750.845,32
1394,-0.41,0.42,-0.87,2597.656,5278.716,32
1395,-5.29,5.85,-6.06,2602.539,5542.652,32
1396,-5.29,10.36,-3.5,2597.656,5278.716,32
1397,3.49,-6.53,3.52,2592.773,5014.78,32
1398,-3.4,7.92,-2.89,2602.539,5542.652,32
1399,-1.87,7.98,-4.65,2612.305,6070.524,32
1400,-3.4,7.37,-2.7,2592.773,5014.78,32
1401,-3.46,3.53,-9.1,2583.008,4486.909,32
1402,4.71,-8.66,2.91,2573.242,3959.037,32
1403,3.13,-3.6,5.53,2592.773,5014.78,32
1404,-0.35,-0.43,-8.25,2602.539,5542.652,32
1405,-3.52,1.46,-5.87,2583.008,4486.909,32
1406,-3.28,4.94,-1.36,2592.773,5014.78,32
1407,0.2,-4.15,-2.34,2612.305,6070.524,32
1408,0.38,-2.32,2.91,2602.539,5542.652,32
1409,-3.52,9.2,0.16,2597.656,5278.716,32
1410,-7.54,10,-8.62,2583.008,4486.909,32
1411,-1.69,1.09,-0.26,2587.891,4750.845,32
1412,4.41,-5.74,7.36,2583.008,4486.909,32
1413,4.53,-2.44,5.16,2602.539,5542.652,32
1414,-4.8,7.92,-4.78,2587.891,4750.845,32
1415,1.18,2.62,-0.2,2597.656,5278.716,32
1416,-0.78,0.91,1.75,2587.891,4750.845,32
1417,3.8,-4.7,4,2583.008,4486.909,32
1418,4.1,-1.59,5.96,2631.836,7126.267,32
1419,-1.45,5.85,-0.75,2587.891,4750.845,32
1420,-4.31,3.96,-6.85,2597.656,5278.716,32
1421,3.49,-6.65,8.7,2602.539,5542.652,32
1422,6.97,-5.67,6.32,2587.891,4750.845,32
1423,1.42,-3.91,1.5,2597.656,5278.716,32
1424,-0.04,-0.37,2.72,2602.539,5542.652,32
1425,-2.73,4.69,-3.68,2583.008,4486.909,32
1426,0.08,0.97,1.26,2587.891,4750.845,32
1427,3.98,-0.74,8.94,2587.891,4750.845,32
1428,1.85,-6.59,3.82,2602.539,5542.652,32
1429,-1.75,7.37,-1.97,2573.242,3959.037,32
1430,-3.89,6.22,-3.5,2602.539,5542.652,32
1431,-0.17,1.64,0.41,2597.656,5278.716,32
1432,4.59,-0.19,4.07,2597.656,5278.716,32
1433,2.21,-4.09,3.7,2583.008,4486.909,32
1434,-2.73,4.26,-3.56,2597.656,5278.716,32
1435,-2.97,5.67,-5.32,2597.656,5278.716,32
1436,-2.42,7.37,-2.76,2587.891,4750.845,32
1437,5.2,-10.13,4.37,2587.891,4750.845,32
1438,3.43,-4.58,3.82,2607.422,5806.588,32
1439,1.36,3.41,-1.85,2607.422,5806.588,32
1440,-2.67,3.47,-5.08,2587.891,4750.845,32
1441,1.48,-5.98,1.81,2592.773,5014.78,32
1442,4.29,-2.81,3.33,2592.773,5014.78,32
1443,0.5,-0.8,1.02,2607.422,5806.588,32
1444,-0.17,2.19,1.26,2612.305,6070.524,32
1445,-3.09,7.25,-1.18,2597.656,5278.716,32
1446,-0.84,5.24,1.75,2592.773,5014.78,32
1447,3.8,-6.83,6.38,2612.305,6070.524,32
1448,1.72,-4.15,2.6,2612.305,6070.524,32
1449,-0.84,5.12,-2.46,2597.656,5278.716,32
1450,-1.02,1.15,1.87,2597.656,5278.716,32
1451,-1.2,1.46,-2.82,2592.773,5014.78,32
1452,2.82,-1.47,3.27,2612.305,6070.524,32
1453,4.59,-6.47,5.59,2578.125,4222.973,32
1454,1.91,-1.47,1.14,2592.773,5014.78,32
1455,-7.79,15.12,-5.32,2607.422,5806.588,32
1456,-1.2,-1.28,-5.57,2607.422,5806.588,32
1457,2.4,-7.44,3.7,2587.891,4750.845,32
1458,3.68,-3.17,2.85,2617.187,6334.459,32
1459,2.4,-1.77,3.88,2592.773,5014.78,32
1460,-4.92,4.26,-5.14,2602.539,5542.652,32
1461,-4.25,2.01,-10.39,2602.539,5542.652,32
1462,0.81,1.58,1.63,2617.187,6334.459,32
1463,2.03,-0.25,2.85,2587.891,4750.845,32
1464,-0.17,3.29,-3.25,2578.125,4222.973,32
1465,-4.8,9.69,-3.07,2597.656,5278.716,32
1466,-2.06,2.62,-4.29,2597.656,5278.716,32
1467,-1.87,1.46,-3.68,2656.25,8445.947,32
1468,4.1,-5.74,4.68,2578.125,4222.973,32
1469,0.5,-0.92,1.38,2587.891,4750.845,32
1470,-7.97,13.59,-11.24,2583.008,4486.909,32
1471,-0.9,2.37,-4.53,2583.008,4486.909,32
1472,1.72,0.61,3.7,2602.539,5542.652,32
1473,4.04,-1.22,3.58,2597.656,5278.716,32
1474,0.81,-1.04,-2.34,2597.656,5278.716,32
1475,-5.53,5.91,-6.91,2597.656,5278.716,32
1476,-1.69,4.63,-4.41,2583.008,4486.909,32
1477,4.1,-8.36,5.53,2553.711,2903.294,32
1478,2.88,-6.89,5.77,2592.773,5014.78,32
1479,-3.52,2.01,-4.84,2568.359,3695.101,32
1480,-2.85,5.3,-6.18,2583.008,4486.909,32
1481,3.07,-1.77,6.32,2617.187,6334.459,32
1482,2.82,-4.21,2.54,2607.422,5806.588,32
1483,2.46,-1.53,-0.02,2592.773,5014.78,32
1484,-1.2,6.46,1.63,2592.773,5014.78,32
1485,0.57,1.22,1.26,2597.656,5278.716,32
1486,4.77,-8.91,4.25,2583.008,4486.909,32
1487,2.94,-4.03,4.13,2622.07,6598.395,32
1488,-3.82,10.24,-3.25,2597.656,5278.716,32
1489,-3.09,0.06,-5.26,2597.656,5278.716,32
1490,-1.51,-0.74,-1.12,2617.187,6334.459,32
1491,2.94,-1.59,4.92,2592.773,5014.78,32
1492,-0.47,2.86,-1.54,2592.773,5014.78,32
1493,-6.26,9.26,-8.92,2612.305,6070.524,32
1494,-1.93,5.97,-2.95,2602.539,5542.652,32
1495,4.16,-7.08,2.48,2592.773,5014.78,32
1496,1.54,0,0.65,2612.305,6070.524,32
1497,-4.01,9.02,-3.01,2597.656,5278.716,32
1498,-1.08,0.97,0.04,2602.539,5542.652,32
1499,-3.34,3.47,0.41,2597.656,5278.716,32
1500,4.29,-3.11,7.18,2602.539,5542.652,32
1501,-2.48,6.28,-1.48,2607.422,5806.588,32
1502,-7.85,9.2,-9.41,2617.187,6334.459,32
1503,-1.14,1.64,-1.91,2597.656,5278.716,32
1504,1.24,0.97,1.26,2583.008,4486.909,32
1505,1.97,-3.72,0.35,2631.836,7126.267,32
1506,-2.42,10,-1.79,2583.008,4486.909,32
1507,-6.57,7.8,-14.17,2573.242,3959.037,32
1508,4.9,-11.71,3.33,2578.125,4222.973,32
1509,0.87,-2.02,3.52,2631.836,7126.267,32
1510,-2.3,2.56,-2.52,2597.656,5278.716,32
1511,-2.3,-0.49,-5.26,2558.594,3167.229,32
1512,4.47,-5.92,3.94,2578.125,4222.973,32
1513,5.57,-5.8,11.2,2587.891,4750.845,32
1514,-0.04,2.74,-4.41,2568.359,3695.101,32
1515,-2.73,1.64,-5.32,2583.008,4486.909,32
1516,1.91,-5.61,2.24,2607.422,5806.588,32
1517,6.72,-6.95,6.5,2568.359,3695.101,32
1518,0.5,1.4,-0.57,2583.008,4486.909,32
1519,-1.02,-0.37,-2.09,2583.008,4486.909,32
1520,-2.18,2.01,-2.28,2602.539,5542.652,32
1521,2.58,-7.02,3.52,2592.773,5014.78,32
1522,2.64,-2.32,6.02,2607.422,5806.588,32
1523,-4.62,6.46,-5.75,2592.773,5014.78,32
1524,2.64,-1.16,1.75,2597.656,5278.716,32
1525,2.15,-6.77,2.91,2622.07,6598.395,32
1526,1.05,-4.7,4.13,2607.422,5806.588,32
1527,2.33,6.95,6.14,2612.305,6070.524,32
1528,-0.9,0.18,-1.48,2602.539,5542.652,32
1529,1.3,-5.8,0.53,2617.187,6334.459,32
1530,5.44,-1.77,10.1,2592.773,5014.78,32
1531,1.3,0.55,0.47,2597.656,5278.716,32
1532,-4.37,5.61,-5.81,2597.656,5278.716,32
1533,-6.02,8.78,-4.1,2602.539,5542.652,32
1534,4.9,-6.1,4.31,2587.891,4750.845,32
1535,-0.71,0.24,-1.67,2602.539,5542.652,32
1536,-4.68,10.06,-7.4,2597.656,5278.716,32
1537,-1.08,4.26,-3.8,2597.656,5278.716,32
1538,3,-7.63,4.13,2583.008,4486.909,32
1539,2.15,-2.02,1.2,2587.891,4750.845,32
1540,-2.97,4.81,-1.36,2568.359,3695.101,32
1541,-0.84,1.22,-1.6,2602.539,5542.652,32
1542,2.27,-4.33,0.59,2607.422,5806.588,32
1543,3.49,-0.19,4.92,2602.539,5542.652,32
1544,-1.51,4.02,-8.19,2583.008,4486.909,32
1545,-4.92,8.23,-3.68,2622.07,6598.395,32
1546,-2.06,7.07,-2.58,2617.187,6334.459,32
1547,2.09,-10.37,-0.87,2602.539,5542.652,32
1548,2.46,-0.74,4.07,2617.187,6334.459,32
1549,-5.1,10.18,-4.04,2583.008,4486.909,32
1550,-3.4,7.13,-8.5,2626.953,6862.331,32
1551,2.21,-5.49,1.26,2583.008,4486.909,32
1552,2.52,-2.63,4.49,2583.008,4486.909,32
1553,1.66,-0.31,-2.64,2583.008,4486.909,32
1554,-2.91,3.65,-5.26,2583.008,4486.909,32
1555,3.43,-3.78,3.46,2578.125,4222.973,32
1556,5.26,-4.94,7.11,2573.242,3959.037,32
1557,0.44,-2.44,-0.63,2568.359,3695.101,32
1558,-3.09,4.63,-4.53,2587.891,4750.845,32
1559,-0.59,2.25,-2.58,2548.828,2639.358,32
1560,4.41,-6.41,4.8,2563.477,3431.166,32
1561,-3.46,10.79,-0.69,2578.125,4222.973,32
1562,-1.75,4.87,-0.26,2563.477,3431.166,32
1563,-3.46,4.45,-3.5,2558.594,3167.229,32
1564,3.49,-5.31,4.31,2573.242,3959.037,32
1565,2.33,-2.38,6.32,2587.891,4750.845,32
1566,-1.57,2.92,-1.54,2583.008,4486.909,32
1567,-3.64,5.48,-1.91,2558.594,3167.229,32
1568,1.48,-1.47,2.24,2573.242,3959.037,32
1569,1.66,-2.56,3.52,2587.891,4750.845,32
1570,5.38,-5.98,8.09,2578.125,4222.973,32
1571,-2.91,0.55,-2.15,2568.359,3695.101,32
1572,0.57,-4.03,1.14,2573.242,3959.037,32
1573,2.76,-1.47,6.75,2568.359,3695.101,32
1574,-0.47,3.35,0.1,2553.711,2903.294,32
1575,-4.37,-0.19,-4.9,2587.891,4750.845,32
1576,-4.01,0.67,-6.06,2617.187,6334.459,32
1577,3.8,-1.47,5.1,2602.539,5542.652,32
1578,-3.15,2.68,-2.64,2578.125,4222.973,32
1579,-5.65,9.63,-8.68,2592.773,5014.78,32
1580,-1.26,4.33,1.57,2592.773,5014.78,32
1581,3.61,-4.82,5.29,2597.656,5278.716,32
1582,1.85,-5.37,1.63,2607.422,5806.588,32
1583,-3.95,4.45,-4.59,2607.422,5806.588,32
1584,-2.73,1.28,-4.84,2592.773,5014.78,32
1585,4.04,-7.2,5.77,2587.891,4750.845,32
1586,2.27,-4.88,1.08,2592.773,5014.78,32
1587,-2.36,2.13,-7.76,2597.656,5278.716,32
1588,-3.09,9.33,-3.74,2578.125,4222.973,32
1589,4.22,-11.04,4.07,2597.656,5278.716,32
1590,-2,1.52,-1.85,2583.008,4486.909,32
1591,-2.97,4.26,-4.1,2578.125,4222.973,32
1592,-3.46,5,-4.23,2587.891,4750.845,32
1593,6.36,-11.53,10.83,2612.305,6070.524,32
1594,1.66,-1.83,6.08,2592.773,5014.78,32
1595,0.57,1.46,-0.87,2578.125,4222.973,32
1596,-2.54,4.81,3.27,2617.187,6334.459,32
1597,-2.18,4.02,-1.12,2578.125,4222.973,32
1598,4.16,-0.43,4.98,2578.125,4222.973,32
1599,3.25,-3.78,5.53,2587.891,4750.845,32
1600,-2.91,6.89,-2.4,2597.656,5278.716,32
1601,-2.48,5.18,-5.39,2568.359,3695.101,32
1602,1.97,-11.1,1.08,2597.656,5278.716,32
1603,2.21,-0.92,3.46,2602.539,5542.652,32
1604,-2.48,2.5,-2.09,2592.773,5014.78,32
1605,-3.7,2.98,-0.26,2602.539,5542.652,32
1606,-1.08,3.53,-1.12,2622.07,6598.395,32
1607,7.21,-10.19,6.02,2592.773,5014.78,32
1608,2.46,-2.44,2.66,2612.305,6070.524,32
1609,-4.62,7.8,-5.32,2602.539,5542.652,32
1610,0.75,2.5,2.36,2592.773,5014.78,32
1611,3.61,-8.66,2.54,2602.539,5542.652,32
1612,1.97,-5.06,2.3,2587.891,4750.845,32
1613,0.38,1.15,5.1,2587.891,4750.845,32
1614,-2.67,3.11,-4.47,2602.539,5542.652,32
1615,1.05,-5.67,3.33,2626.953,6862.331,32
1616,1.48,-0.31,4.43,2597.656,5278.716,32
1617,1.42,-0.8,1.14,2612.305,6070.524,32
1618,-5.35,6.34,-7.64,2602.539,5542.652,32
1619,-1.75,4.81,-4.96,2592.773,5014.78,32
1620,5.32,-4.94,4.31,2602.539,5542.652,32
1621,-0.59,-1.83,2.3,2592.773,5014.78,32
1622,-2.79,10,-6.18,2622.07,6598.395,32
1623,-2.73,4.75,-2.03,2587.891,4750.845,32
1624,5.57,-11.1,7.36,2602.539,5542.652,32
1625,1.36,-3.91,-0.45,2602.539,5542.652,32
1626,-3.4,5.18,-3.43,2597.656,5278.716,32
1627,-4.25,3.23,-3.01,2592.773,5014.78,32
1628,3.86,-5.86,4,2607.422,5806.588,32
1629,2.46,-0.92,2.18,2597.656,5278.716,32
1630,-6.2,8.23,-10.32,2602.539,5542.652,32
1631,-3.7,8.17,-4.35,2607.422,5806.588,32
1632,4.9,-8.66,5.47,2597.656,5278.716,32
1633,0.99,1.34,2.79,2597.656,5278.716,32
1634,-2.54,6.89,-1.85,2597.656,5278.716,32
1635,-2.12,0.36,-5.26,2597.656,5278.716,32
1636,6.91,-12.75,8.58,2597.656,5278.716,32
1637,3.31,-1.71,3.33,2587.891,4750.845,32
1638,-1.75,6.7,-1.91,2597.656,5278.716,32
1639,-1.51,0.61,-5.2,2587.891,4750.845,32
1640,3.19,-7.69,2.54,2602.539,5542.652,32
1641,-0.17,-2.56,0.1,2622.07,6598.395,32
1642,-3.4,5.3,-5.81,2622.07,6598.395,32
1643,-1.51,3.72,-4.65,2597.656,5278.716,32
1644,6.42,-3.48,7.42,2592.773,5014.78,32
1645,1.85,-4.15,0.9,2626.953,6862.331,32
1646,-5.35,9.63,-6.12,2597.656,5278.716,32
1647,-4.74,7.31,-3.13,2597.656,5278.716,32
1648,4.22,-7.02,3.76,2607.422,5806.588,32
1649,3.25,-1.22,2.54,2607.422,5806.588,32
1650,-7.6,12.44,-8.62,2607.422,5806.588,32
1651,-1.87,2.8,-1.91,2583.008,4486.909,32
1652,4.77,-3.78,4.55,2587.891,4750.845,32
1653,3.86,-9.03,9.68,2602.539,5542.652,32
1654,-4.68,8.17,-3.92,2592.773,5014.78,32
1655,-0.29,2.68,-0.93,2583.008,4486.909,32
1656,3.92,-1.47,7.85,2583.008,4486.909,32
1657,2.7,-6.95,1.81,2592.773,5014.78,32
1658,-4.74,8.84,-6.91,2602.539,5542.652,32
1659,-3.15,4.87,-4.47,2597.656,5278.716,32
1660,3.31,-9.76,-0.08,2607.422,5806.588,32
1661,1.42,-1.71,0.65,2597.656,5278.716,32
1662,-4.62,8.29,-6.12,2587.891,4750.845,32
1663,-2.06,3.59,-0.87,2602.539,5542.652,32
1664,0.5,3.29,2.6,2587.891,4750.845,32
1665,1.11,-1.59,1.81,2607.422,5806.588,32
1666,-2.97,2.86,-5.2,2587.891,4750.845,32
1667,-4.07,6.76,-4.59,2597.656,5278.716,32
1668,7.21,-4.33,8.52,2592.773,5014.78,32
1669,1.3,2.13,-2.09,2587.891,4750.845,32
1670,-3.09,4.39,-4.78,2602.539,5542.652,32
1671,-1.32,-1.22,-1.54,2592.773,5014.78,32
1672,4.22,-3.3,6.08,2592.773,5014.78,32
1673,4.29,-3.24,7.48,2602.539,5542.652,32
1674,-3.09,4.81,-3.25,2583.008,4486.909,32
1675,0.69,-2.99,0.1,2622.07,6598.395,32
1676,1.72,-2.69,1.14,2578.125,4222.973,32
1677,0.14,-1.59,-2.58,2578.125,4222.973,32
1678,-2.18,3.35,-5.2,2607.422,5806.588,32
1679,-0.35,1.34,-1.67,2617.187,6334.459,32
1680,3.19,-5.19,5.96,2597.656,5278.716,32
1681,1.6,-1.41,0.16,2602.539,5542.652,32
1682,-4.74,2.62,-6.73,2592.773,5014.78,32
1683,1.05,-1.41,1.99,2607.422,5806.588,32
1684,1.11,2.31,0.29,2597.656,5278.716,32
1685,0.44,0.3,2.11,2592.773,5014.78,32
1686,-4.13,4.14,-4.53,2592.773,5014.78,32
1687,-0.84,-3.91,-6.97,2602.539,5542.652,32
1688,6.18,-8.11,8.21,2583.008,4486.909,32
1689,2.64,-5.74,-0.08,2602.539,5542.652,32
1690,-3.89,-0.67,-6.97,2607.422,5806.588,32
1691,-1.32,4.2,-0.02,2563.477,3431.166,32
1692,4.71,-5.13,2.72,2587.891,4750.845,32
1693,7.33,-11.16,10.29,2631.836,7126.267,32
1694,-4.5,11.09,-4.53,2602.539,5542.652,32
1695,-2.3,2.13,-2.09,2583.008,4486.909,32
1696,4.59,-5.13,6.81,2602.539,5542.652,32
1697,1.72,-0.92,2.05,2602.539,5542.652,32
1698,-4.92,5.48,-5.45,2602.539,5542.652,32
1699,0.32,7.62,-6.73,2592.773,5014.78,32
1700,4.04,-7.69,2.85,2587.891,4750.845,32
1701,3.86,-8.78,4.74,2612.305,6070.524,32
1702,-4.07,9.14,-5.75,2592.773,5014.78,32
1703,-2.18,5.12,-5.51,2602.539,5542.652,32
1704,0.38,-7.38,2.91,2597.656,5278.716,32
1705,2.82,-5.92,2.97,2597.656,5278.716,32
1706,-0.04,5.06,-1.54,2597.656,5278.716,32
1707,-6.14,4.45,-7.82,2607.422,5806.588,32
1708,-2.36,1.34,0.04,2587.891,4750.845,32
1709,3.61,-1.41,5.71,2602.539,5542.652,32
1710,-1.2,-3.24,-5.75,2583.008,4486.909,32
1711,-4.43,6.58,-5.93,2626.953,6862.331,32
1712,-0.1,1.7,1.08,2597.656,5278.716,32
1713,2.4,-2.56,-0.69,2617.187,6334.459,32
1714,2.64,-5.49,0.04,2583.008,4486.909,32
1715,-3.09,6.52,-2.82,2587.891,4750.845,32
1716,5.38,-4.94,9.68,2592.773,5014.78,32
1717,3.98,-4.82,5.29,2602.539,5542.652,32
1718,0.44,2.07,1.44,2607.422,5806.588,32
1719,-3.21,4.33,0.29,2612.305,6070.524,32
1720,-0.96,0.61,0.96,2612.305,6070.524,32
1721,2.33,-1.89,4.49,2612.305,6070.524,32
1722,-1.39,3.78,-1.85,2622.07,6598.395,32
1723,-4.37,5.97,-5.81,2612.305,6070.524,32
1724,1.24,-3.85,2.05,2592.773,5014.78,32
1725,4.59,-5.61,1.5,2573.242,3959.037,32
1726,1.05,2.5,-1.06,2578.125,4222.973,32
1727,-1.75,2.5,-6.54,2607.422,5806.588,32
1728,-0.96,0.97,-1.24,2597.656,5278.716,32
1729,4.9,-4.45,4.25,2578.125,4222.973,32
1730,-0.35,1.03,-5.93,2612.305,6070.524,32
1731,-4.13,6.83,-4.78,2597.656,5278.716,32
1732,0.93,1.58,-0.39,2607.422,5806.588,32
1733,3.19,-2.56,1.93,2607.422,5806.588,32
1734,1.36,-3.78,-0.02,2612.305,6070.524,32
1735,-4.86,6.58,-5.32,2631.836,7126.267,32
1736,2.82,4.45,7.66,2592.773,5014.78,32
1737,5.5,-10.55,4.31,2602.539,5542.652,32
1738,2.4,-5.13,-0.08,2587.891,4750.845,32
1739,-2.06,2.8,-0.02,2583.008,4486.909,32
1740,-2.91,5.06,-1.48,2578.125,4222.973,32
1741,2.46,-3.6,0.59,2597.656,5278.716,32
1742,-3.09,-1.1,-4.23,2587.891,4750.845,32
1743,-4.56,8.65,-4.65,2583.008,4486.909,32
1744,3.13,-1.89,4.68,2622.07,6598.395,32
1745,0.44,0.3,2.66,2607.422,5806.588,32
1746,1.85,-4.52,-0.45,2592.773,5014.78,32
1747,-1.02,1.95,0.41,2617.187,6334.459,32
1748,-3.58,3.35,-1.18,2622.07,6598.395,32
1749,5.08,-8.85,3.76,2597.656,5278.716,32
1750,-1.14,10,-3.43,2612.305,6070.524,32
1751,-5.1,10.18,-3.74,2592.773,5014.78,32
1752,-2.36,2.8,-2.21,2592.773,5014.78,32
1753,1.79,-1.41,4.13,2607.422,5806.588,32
1754,1.11,-1.28,1.26,2597.656,5278.716,32
1755,-4.19,3.78,-5.57,2587.891,4750.845,32
1756,0.99,-4.39,5.96,2583.008,4486.909,32
1757,3.61,-4.45,6.2,2587.891,4750.845,32
1758,-2.06,3.65,-2.28,2578.125,4222.973,32
1759,-3.52,2.13,-5.08,2583.008,4486.909,32
1760,-0.96,-0.43,-0.32,2578.125,4222.973,32
1761,0.2,3.41,2.3,2597.656,5278.716,32
1762,-2.36,9.81,-6.73,2592.773,5014.78,32
1763,-4.01,5.61,-5.75,2597.656,5278.716,32
1764,1.11,-7.08,0.77,2597.656,5278.716,32
1765,4.16,-7.75,7.85,2602.539,5542.652,32
1766,-0.71,2.86,-0.32,2587.891,4750.845,32
1767,-2.12,1.95,-7.82,2568.359,3695.101,32
1768,1.18,-3.91,-1.06,2622.07,6598.395,32
1769,-0.1,-2.56,2.6,2578.125,4222.973,32
1770,-4.13,6.03,-5.2,2587.891,4750.845,32
1771,-4.07,3.59,-8.62,2602.539,5542.652,32
1772,2.21,-6.41,4.31,2583.008,4486.909,32
1773,9.53,-9.76,13.39,2592.773,5014.78,32
1774,-3.76,7.31,-0.45,2597.656,5278.716,32
1775,-3.76,2.07,-4.47,2573.242,3959.037,32
1776,3.74,-3.3,8.21,2573.242,3959.037,32
1777,2.09,-3.6,5.41,2583.008,4486.909,32
1778,-4.19,8.9,-3.01,2592.773,5014.78,32
1779,-2.24,8.23,-8.31,2583.008,4486.909,32
1780,3.68,-8.91,3.58,2597.656,5278.716,32
1781,3.25,-9.45,5.1,2602.539,5542.652,32
1782,-5.23,13.59,-6.91,2587.891,4750.845,32
1783,-1.81,3.29,-2.4,2607.422,5806.588,32
1784,3,-5.49,2.91,2607.422,5806.588,32
1785,3.49,-7.38,7.36,2602.539,5542.652,32
1786,-5.9,8.53,-2.95,2602.539,5542.652,32
1787,-4.68,5.97,-6.12,2602.539,5542.652,32
1788,3.61,-2.63,6.02,2587.891,4750.845,32
1789,1.66,-2.56,4,2612.305,6070.524,32
1790,-4.92,10.42,-4.9,2583.008,4486.909,32
1791,-5.41,12.92,-8.74,2568.359,3695.101,32
1792,2.94,-3.85,4.92,2587.891,4750.845,32
1793,7.15,-9.27,11.14,2587.891,4750.845,32
1794,0.63,-1.04,-0.57,2587.891,4750.845,32
1795,-1.08,2.01,-3.25,2592.773,5014.78,32
1796,4.77,-5.55,13.21,2607.422,5806.588,32
1797,3.61,-3.05,5.04,2587.891,4750.845,32
1798,0.08,3.47,-1.12,2587.891,4750.845,32
1799,-7.12,9.63,-3.62,2597.656,5278.716,32
1800,-1.39,2.44,-1.79,2587.891,4750.845,32
1801,3.37,-3.36,0.77,2578.125,4222.973,32
1802,4.29,-6.95,5.65,2583.008,4486.909,32
1803,-4.86,5.85,-4.9,2607.422,5806.588,32
1804,-2.24,3.53,-3.13,2583.008,4486.909,32
1805,0.44,-5.98,-1.79,2607.422,5806.588,32
1806,2.4,-2.75,5.04,2607.422,5806.588,32
1807,0.81,-3.54,4.43,2607.422,5806.588,32
1808,-4.5,5.36,-5.32,2597.656,5278.716,32
1809,-1.93,1.58,0.1,2602.539,5542.652,32
1810,6.91,-7.87,9.19,2597.656,5278.716,32
1811,3.37,-7.63,3.46,2597.656,5278.716,32
1812,-4.19,6.58,-4.23,2597.656,5278.716,32
1813,2.88,-0.98,4.74,2587.891,4750.845,32
1814,2.21,-1.04,2.36,2602.539,5542.652,32
