0,1,2,3,4,5
-8.86,-8.60,0.18,4.94141,-1.58361,53.00
8.28,11.77,3.66,4.96094,-1.05574,53.00
2.55,-1.28,-1.28,4.90234,-2.63936,53.00
-3.67,-2.99,1.03,4.95117,-1.31968,53.00
-13.92,-14.51,-4.70,4.93164,-1.84755,52.00
5.35,8.84,-2.20,4.98047,-0.52787,52.00
8.15,4.33,-0.06,4.95117,-1.31968,52.00
6.02,2.01,4.33,4.96094,-1.05574,52.00
-8.61,-12.44,0.61,4.87305,-3.43117,52.00
7.00,12.93,-2.14,4.95117,-1.31968,52.00
9.74,9.02,-3.97,4.93164,-1.84755,52.00
-0.50,-0.49,0.24,4.94141,-1.58361,52.00
-3.43,-0.55,2.62,4.92187,-2.11149,52.00
9.31,6.40,6.16,4.95117,-1.31968,52.00
-5.38,-9.70,0.24,4.90234,-2.63936,52.00
3.89,11.46,-1.10,4.92187,-2.11149,52.00
2.18,-5.61,5.18,4.93164,-1.84755,52.00
8.70,20.24,-2.75,4.89258,-2.90329,52.00
-0.56,3.96,-1.10,4.96094,-1.05574,52.00
8.70,10.06,4.88,4.96094,-1.05574,51.00
0.29,1.89,4.20,4.92187,-2.11149,51.00
-8.74,-6.22,0.12,4.94141,-1.58361,51.00
-4.16,-6.65,-0.86,4.94141,-1.58361,51.00
-5.38,-8.42,0.91,4.91211,-2.37542,51.00
-6.97,-6.28,1.52,4.94141,-1.58361,51.00
1.63,-8.17,6.95,4.91211,-2.37542,51.00
8.09,12.07,3.41,4.95117,-1.31968,51.00
7.36,9.88,-0.98,4.89258,-2.90329,51.00
3.89,8.17,-3.72,4.94141,-1.58361,51.00
1.63,8.23,1.34,4.94141,-1.58361,51.00
-7.03,-0.92,-1.95,4.99023,-0.26394,51.00
-7.39,-7.62,3.53,4.96094,-1.05574,51.00
-4.16,-8.05,-0.86,4.93164,-1.84755,50.00
-4.41,-8.66,4.75,4.92187,-2.11149,50.00
-7.09,-9.03,0.97,4.98047,-0.52787,50.00
4.25,-3.54,-2.01,4.92187,-2.11149,50.00
5.41,13.72,-6.53,4.90234,-2.63936,50.00
13.15,17.93,0.67,4.95117,-1.31968,50.00
8.40,11.58,-1.95,4.92187,-2.11149,50.00
3.46,2.74,9.69,4.91211,-2.37542,50.00
4.86,11.10,5.79,4.92187,-2.11149,50.00
-0.81,3.23,-1.10,4.92187,-2.11149,50.00
-4.89,-0.06,3.72,4.92187,-2.11149,50.00
-4.77,2.01,-0.92,4.91211,-2.37542,50.00
0.35,6.34,0.18,4.94141,-1.58361,50.00
2.36,4.69,1.16,4.94141,-1.58361,49.00
11.51,13.05,2.92,4.93164,-1.84755,49.00
-2.21,-6.16,1.22,4.95117,-1.31968,49.00
1.94,-1.71,-2.56,4.90234,-2.63936,49.00
7.36,15.97,-5.25,4.93164,-1.84755,49.00
6.81,8.72,-4.03,4.91211,-2.37542,49.00
7.97,10.73,-0.80,4.91211,-2.37542,49.00
6.75,16.89,-4.21,4.92187,-2.11149,49.00
7.97,13.84,3.23,4.94141,-1.58361,49.00
5.59,3.66,1.28,4.94141,-1.58361,49.00
4.25,-6.71,7.99,4.93164,-1.84755,49.00
-3.19,-5.25,-2.69,4.91211,-2.37542,49.00
-5.63,-7.99,3.47,4.95117,-1.31968,49.00
-12.21,-10.61,-4.03,4.92187,-2.11149,49.00
-3.25,-3.29,2.19,4.93164,-1.84755,49.00
12.85,15.55,-5.49,4.94141,-1.58361,49.00
8.58,14.94,0.36,4.94141,-1.58361,48.00
8.28,8.54,2.38,4.90234,-2.63936,48.00
4.25,-0.85,2.25,4.93164,-1.84755,48.00
-6.11,-14.21,5.12,4.93164,-1.84755,48.00
-5.81,-7.14,-1.28,4.95117,-1.31968,48.00
-9.16,-6.34,-7.50,4.90234,-2.63936,48.00
-6.48,-2.87,-2.75,4.94141,-1.58361,48.00
-3.49,-2.44,-0.06,4.96094,-1.05574,48.00
6.51,7.32,6.40,4.95117,-1.31968,48.00
10.90,17.99,-2.08,4.90234,-2.63936,48.00
3.15,7.99,-2.50,4.93164,-1.84755,48.00
3.52,3.90,7.62,4.88281,-3.16723,48.00
-1.24,4.33,0.30,4.93164,-1.84755,48.00
-3.86,-1.83,-0.25,4.93164,-1.84755,48.00
-10.99,-3.35,-3.48,4.99023,-0.26394,48.00
-8.61,-7.68,-2.08,4.95117,-1.31968,48.00
-8.61,-6.46,-1.04,4.94141,-1.58361,47.00
-5.32,-7.14,-2.75,4.94141,-1.58361,47.00
-7.45,-9.51,-0.25,4.88281,-3.16723,47.00
-7.76,-2.56,-1.71,4.91211,-2.37542,47.00
4.31,6.16,3.84,4.92187,-2.11149,47.00
4.98,8.78,-1.59,4.92187,-2.11149,47.00
3.95,9.63,-0.00,4.91211,-2.37542,47.00
3.28,8.29,-0.98,4.90234,-2.63936,47.00
5.96,11.52,-4.15,4.94141,-1.58361,47.00
6.81,10.06,-4.03,4.92187,-2.11149,47.00
8.15,13.66,-1.28,4.95117,-1.31968,47.00
5.05,11.52,0.36,4.96094,-1.05574,47.00
1.87,9.45,-0.80,5.01953,0.52787,47.00
6.39,15.18,-3.48,4.94141,-1.58361,47.00
9.86,10.97,-4.15,4.96094,-1.05574,47.00
2.06,8.11,-5.25,4.93164,-1.84755,46.00
8.76,9.94,-0.00,4.95117,-1.31968,46.00
-0.32,7.68,-0.06,4.94141,-1.58361,46.00
-1.85,2.62,0.49,4.96094,-1.05574,46.00
-7.45,-6.77,0.42,4.96094,-1.05574,46.00
-11.48,-13.54,0.12,4.94141,-1.58361,46.00
-6.36,-3.90,6.40,4.96094,-1.05574,46.00
-5.75,1.10,1.77,4.96094,-1.05574,46.00
-9.83,-10.98,-1.47,4.89258,-2.90329,46.00
-10.08,-12.62,3.72,4.95117,-1.31968,46.00
-9.65,-10.73,-2.87,4.93164,-1.84755,46.00
-5.44,-10.49,-0.43,4.91211,-2.37542,46.00
-4.22,-10.25,0.12,4.94141,-1.58361,46.00
-6.11,-6.65,-0.80,4.93164,-1.84755,46.00
-7.09,-10.92,4.69,4.95117,-1.31968,46.00
-4.41,-6.10,-6.10,4.93164,-1.84755,46.00
-5.75,-10.25,1.03,4.92187,-2.11149,46.00
-5.99,-7.56,2.86,4.94141,-1.58361,45.00
-1.30,-3.78,-3.11,4.94141,-1.58361,45.00
2.97,-1.46,1.95,4.92187,-2.11149,45.00
3.40,7.74,1.40,4.91211,-2.37542,45.00
11.94,13.60,5.55,4.89258,-2.90329,45.00
5.96,8.96,0.49,4.88281,-3.16723,45.00
-6.11,-3.48,0.79,4.92187,-2.11149,45.00
-6.36,-8.42,-5.55,4.94141,-1.58361,45.00
-7.88,-10.37,-1.34,4.91211,-2.37542,45.00
-7.03,-7.68,4.45,4.94141,-1.58361,45.00
-1.66,-4.70,2.80,4.95117,-1.31968,45.00
6.63,1.83,-1.22,4.91211,-2.37542,45.00
6.02,11.65,2.56,4.93164,-1.84755,45.00
8.15,10.18,-3.36,4.94141,-1.58361,45.00
7.30,12.99,0.06,4.94141,-1.58361,45.00
-0.44,4.88,-1.04,4.92187,-2.11149,45.00
1.63,4.33,2.92,4.94141,-1.58361,45.00
0.78,3.84,2.07,4.91211,-2.37542,44.00
-5.38,-1.40,3.17,4.93164,-1.84755,44.00
-7.03,-6.89,3.66,4.97070,-0.79181,44.00
-8.98,-5.37,-1.40,4.95117,-1.31968,44.00
-4.65,-10.43,6.03,4.93164,-1.84755,44.00
-10.50,-8.84,-0.92,4.93164,-1.84755,44.00
-8.06,-10.49,0.91,4.94141,-1.58361,44.00
-15.38,-20.37,5.97,4.91211,-2.37542,44.00
-9.16,-11.77,3.96,4.91211,-2.37542,44.00
-7.82,-11.34,-1.16,4.92187,-2.11149,44.00
-4.89,-13.05,4.69,4.94141,-1.58361,44.00
-10.20,-8.29,2.44,4.92187,-2.11149,44.00
-0.38,1.28,3.35,4.93164,-1.84755,44.00
3.76,10.30,-3.17,4.93164,-1.84755,44.00
-3.25,0.55,1.70,4.92187,-2.11149,44.00
-4.71,-1.28,0.12,4.99023,-0.26394,44.00
-15.26,-24.15,6.46,4.95117,-1.31968,44.00
-4.71,-5.49,-3.30,4.91211,-2.37542,44.00
-3.80,-2.44,-3.11,4.93164,-1.84755,44.00
12.00,13.23,-1.10,4.91211,-2.37542,44.00
5.11,11.28,4.69,4.88281,-3.16723,44.00
6.33,9.82,-2.08,4.92187,-2.11149,44.00
-0.38,3.66,-0.61,4.93164,-1.84755,44.00
0.84,4.39,2.13,4.91211,-2.37542,43.00
-5.08,-0.85,-1.10,4.97070,-0.79181,43.00
-4.77,-8.54,3.66,4.93164,-1.84755,43.00
-7.64,-9.15,2.31,4.92187,-2.11149,43.00
-1.05,-1.59,-1.65,4.92187,-2.11149,43.00
8.64,8.90,-3.78,4.92187,-2.11149,43.00
8.95,15.24,3.66,4.95117,-1.31968,43.00
10.90,12.93,0.49,4.95117,-1.31968,43.00
7.36,7.50,-0.00,4.94141,-1.58361,43.00
1.94,5.43,0.30,4.93164,-1.84755,43.00
1.33,5.24,-2.32,4.93164,-1.84755,43.00
4.19,4.69,1.46,4.93164,-1.84755,43.00
-0.14,4.33,0.24,4.95117,-1.31968,43.00
-6.60,0.18,-1.59,4.94141,-1.58361,43.00
-6.05,-3.78,6.16,4.91211,-2.37542,43.00
-7.88,-3.66,-0.43,4.94141,-1.58361,43.00
-9.83,-13.42,3.90,4.92187,-2.11149,43.00
-8.43,-12.81,1.10,4.97070,-0.79181,43.00
-6.97,-8.84,-1.59,4.90234,-2.63936,43.00
-8.37,-15.67,4.69,4.93164,-1.84755,43.00
-6.60,-7.93,0.36,4.94141,-1.58361,43.00
-6.17,-11.46,1.10,4.87305,-3.43117,43.00
-1.91,-3.72,-2.81,4.91211,-2.37542,43.00
-0.99,-4.15,1.89,4.97070,-0.79181,42.00
-3.74,-5.49,-0.37,4.94141,-1.58361,42.00
7.18,7.62,-7.62,4.93164,-1.84755,42.00
4.74,-4.39,1.64,4.93164,-1.84755,42.00
10.41,12.07,1.28,4.93164,-1.84755,42.00
9.74,13.66,1.03,4.92187,-2.11149,42.00
6.81,15.18,-3.78,4.98047,-0.52787,42.00
5.59,8.29,-1.34,4.92187,-2.11149,42.00
5.35,4.33,2.56,4.93164,-1.84755,42.00
7.73,11.28,-1.10,4.89258,-2.90329,42.00
2.06,7.32,0.36,4.91211,-2.37542,42.00
-3.55,5.79,-3.60,4.91211,-2.37542,42.00
4.56,7.25,1.10,4.91211,-2.37542,42.00
0.90,-0.61,-0.67,4.93164,-1.84755,42.00
-2.70,7.44,-4.27,4.93164,-1.84755,42.00
7.61,12.32,-2.44,4.94141,-1.58361,42.00
2.79,2.32,-3.30,4.93164,-1.84755,42.00
6.75,6.77,7.13,4.93164,-1.84755,42.00
4.86,10.49,2.13,4.94141,-1.58361,42.00
5.35,9.75,0.85,4.95117,-1.31968,42.00
1.87,7.19,2.99,4.98047,-0.52787,42.00
