0,1,2,3,4,5
3.69,-8.31,-15.68,5.00977,0.26394,30.00
9.42,-13.31,24.45,5.02930,0.79181,30.00
-5.40,1.99,-18.24,5.00000,0.00000,30.00
-4.54,9.92,-9.09,5.03906,1.05574,30.00
-0.58,-1.06,19.26,5.01953,0.52787,30.00
-4.24,-10.63,-28.85,5.04883,1.31968,30.00
-0.09,-7.09,-12.99,5.01953,0.52787,30.00
2.22,-1.42,17.98,5.02930,0.79181,30.00
-8.02,13.76,-19.39,5.03906,1.05574,30.00
1.74,8.27,-2.44,5.04883,1.31968,30.00
1.25,-16.85,-3.79,4.98047,-0.52787,30.00
-2.10,-3.25,-10.43,4.98047,-0.52787,30.00
-4.12,6.87,4.63,5.00977,0.26394,30.00
3.99,-10.63,4.51,4.97070,-0.79181,30.00
-5.09,-6.24,-25.37,5.03906,1.05574,30.00
3.44,-15.08,-7.32,5.04883,1.31968,30.00
4.66,-3.92,15.06,5.00977,0.26394,30.00
-3.20,2.54,0.60,5.00977,0.26394,30.00
-7.29,3.70,-22.14,5.03906,1.05574,30.00
8.50,-6.06,10.00,5.04883,1.31968,30.00
1.19,-4.53,10.12,5.04883,1.31968,30.00
-7.59,7.72,-25.86,5.03906,1.05574,30.00
6.13,-8.43,8.04,5.03906,1.05574,30.00
4.24,-8.50,15.60,5.05859,1.58361,30.00
-8.39,5.83,-31.41,5.02930,0.79181,30.00
-5.95,-7.34,-36.22,5.00000,0.00000,30.00
-4.18,3.88,-10.49,5.01953,0.52787,30.00
1.31,5.65,8.71,5.03906,1.05574,30.00
-11.56,-53.80,28.90,4.99023,-0.26394,30.00
-1.56,13.76,-10.25,4.98047,-0.52787,30.00
0.82,25.22,-8.11,4.99023,-0.26394,30.00
4.11,0.90,-3.48,4.97070,-0.79181,30.00
-0.95,-8.43,-11.35,5.00977,0.26394,30.00
0.21,-15.02,-4.03,5.04883,1.31968,30.00
-0.09,3.21,8.47,5.00977,0.26394,30.00
-2.29,19.86,-8.05,5.00000,0.00000,30.00
-26.31,33.94,-3.72,4.99023,-0.26394,30.00
-5.58,5.10,-8.18,5.00977,0.26394,30.00
2.65,-9.23,11.52,5.01953,0.52787,30.00
0.27,-14.47,-22.38,5.05859,1.58361,30.00
1.61,-6.48,22.56,4.99023,-0.26394,30.00
-7.78,6.93,-30.86,5.03906,1.05574,30.00
-3.75,-12.34,0.48,5.00000,0.00000,30.00
1.74,-11.48,25.60,5.01953,0.52787,30.00
-1.98,13.70,16.58,5.00000,0.00000,30.00
1.61,-3.01,9.93,5.03906,1.05574,30.00
0.09,0.16,-14.15,4.97070,-0.79181,30.00
-7.65,23.64,-52.38,4.97070,-0.79181,30.00
-8.20,9.92,-35.74,5.05859,1.58361,30.00
-0.46,-11.42,-0.25,5.01953,0.52787,30.00
7.10,-13.80,21.64,4.99023,-0.26394,30.00
-5.15,-6.18,-33.30,4.97070,-0.79181,30.00
-6.19,5.71,-9.82,4.99023,-0.26394,30.00
4.05,-4.41,16.34,5.02930,0.79181,30.00
-3.20,-8.68,-34.70,5.03906,1.05574,30.00
0.58,1.81,7.43,5.03906,1.05574,30.00
-0.82,-3.31,-10.25,4.98047,-0.52787,30.00
-0.95,-4.29,-13.72,5.09766,2.63936,30.00
6.37,-6.79,14.39,4.97070,-0.79181,30.00
-4.42,2.30,-27.44,4.97070,-0.79181,30.00
-2.90,8.70,14.75,4.99023,-0.26394,30.00
-1.43,-12.21,-34.09,5.01953,0.52787,30.00
-1.50,6.44,9.51,4.97070,-0.79181,30.00
-4.91,3.82,-27.44,4.93164,-1.84755,30.00
0.09,-0.32,15.12,4.98047,-0.52787,30.00
-10.34,8.58,-35.13,4.98047,-0.52787,30.00
1.37,-10.63,-6.71,5.00000,0.00000,30.00
