0,1,2,3,4,5
0.76,-12.10,-9.01,4.96094,-1.05574,31.00
-0.64,3.51,-9.01,5.00000,0.00000,31.00
-4.24,8.99,-16.82,5.03906,1.05574,31.00
-0.15,-7.77,-10.48,5.03906,1.05574,31.00
-3.94,10.21,-15.11,5.05859,1.58361,31.00
-1.62,-0.15,-17.67,4.98047,-0.52787,31.00
-2.17,3.93,-9.26,5.04883,1.31968,31.00
0.15,-4.48,-13.77,5.05859,1.58361,31.00
-1.86,0.82,-13.28,5.03906,1.05574,31.00
-7.96,13.87,-17.61,5.02930,0.79181,31.00
1.80,-14.12,-14.38,5.08789,2.37542,31.00
-2.53,-7.29,-4.74,5.00977,0.26394,31.00
-6.37,17.96,-42.55,4.98047,-0.52787,31.00
-2.47,-0.34,-46.88,5.02930,0.79181,31.00
-6.50,12.16,-37.98,4.96094,-1.05574,31.00
-4.18,-8.45,-32.30,5.08789,2.37542,31.00
-1.98,8.08,-11.39,5.02930,0.79181,31.00
-5.40,9.36,-10.60,5.03906,1.05574,31.00
5.33,-13.93,0.99,5.03906,1.05574,31.00
-1.07,8.69,7.02,5.02930,0.79181,31.00
-1.31,2.16,4.65,5.01953,0.52787,31.00
4.72,-7.96,11.35,5.05859,1.58361,31.00
1.74,14.30,6.78,5.03906,1.05574,31.00
-0.03,7.47,2.15,5.04883,1.31968,31.00
-0.89,2.59,-6.21,5.00000,0.00000,31.00
-3.02,-6.19,-39.50,5.04883,1.31968,31.00
-3.57,-9.66,-44.80,5.00000,0.00000,31.00
0.21,-14.42,-8.16,5.01953,0.52787,31.00
1.86,-6.62,11.90,5.06836,1.84755,31.00
-0.76,-4.79,16.05,5.02930,0.79181,31.00
-6.25,13.20,-17.00,5.08789,2.37542,31.00
-2.96,4.85,-15.54,5.00977,0.26394,31.00
-5.28,-0.27,-11.33,5.03906,1.05574,31.00
0.58,-10.27,-29.07,5.00977,0.26394,31.00
-0.58,6.68,-12.98,5.00977,0.26394,31.00
-6.56,11.07,-25.35,5.02930,0.79181,31.00
-2.35,-7.10,-34.44,5.01953,0.52787,31.00
-0.58,-15.40,-46.45,5.02930,0.79181,31.00
-3.02,-3.08,-56.08,5.00000,0.00000,31.00
-4.97,5.70,-38.34,4.99023,-0.26394,31.00
-4.42,1.62,-8.46,5.01953,0.52787,31.00
3.99,-3.69,15.99,5.09766,2.63936,31.00
-4.24,16.80,11.29,5.05859,1.58361,31.00
-2.05,-1.68,-19.07,5.02930,0.79181,31.00
-4.55,0.52,-37.18,5.01953,0.52787,31.00
-8.94,12.10,-48.52,5.08789,2.37542,31.00
-7.78,6.43,-47.30,5.03906,1.05574,31.00
-2.17,-4.73,-34.62,5.05859,1.58361,31.00
-8.14,10.82,-31.45,5.00977,0.26394,31.00
-2.35,-0.46,-13.40,5.01953,0.52787,31.00
3.50,-8.81,7.70,5.04883,1.31968,31.00
0.45,8.20,18.85,5.02930,0.79181,31.00
-0.28,9.05,19.52,5.02930,0.79181,31.00
-0.95,-3.20,-16.27,5.01953,0.52787,31.00
-3.63,5.52,-27.61,5.02930,0.79181,31.00
-9.55,15.58,-37.30,5.01953,0.52787,31.00
-0.70,-12.35,-36.09,4.97070,-0.79181,31.00
-7.05,5.40,-53.22,5.01953,0.52787,31.00
-9.91,5.70,-44.19,5.03906,1.05574,31.00
