0,1,2,3,4,5
2.97,-11.65,3.55,5.15625,4.22297,33.00
-3.92,10.42,-2.55,5.15625,4.22297,33.00
8.64,-23.72,16.78,5.12695,3.43117,33.00
-7.21,11.46,-7.31,5.14648,3.95904,33.00
-5.99,6.03,-2.55,5.10742,2.90329,33.00
1.63,-0.37,-4.08,5.15625,4.22297,33.00
1.14,6.52,0.25,5.18555,5.01478,33.00
-0.38,-1.35,3.30,5.10742,2.90329,33.00
3.58,-7.14,5.50,5.10742,2.90329,33.00
-7.03,4.26,-15.66,5.11719,3.16723,33.00
0.78,-1.35,3.24,5.10742,2.90329,33.00
1.94,-9.33,-0.11,5.12695,3.43117,33.00
0.47,4.87,-2.13,5.11719,3.16723,33.00
1.20,-0.55,-1.45,5.11719,3.16723,33.00
-1.72,6.82,1.05,5.08789,2.37542,33.00
0.35,-1.04,2.57,5.07812,2.11149,33.00
0.96,11.70,-1.94,5.18555,5.01478,33.00
-0.32,12.62,-6.15,5.10742,2.90329,33.00
-3.19,-0.55,-1.76,5.13672,3.69510,33.00
-1.48,-4.33,-4.99,5.15625,4.22297,33.00
-3.00,0.24,-12.00,5.09766,2.63936,33.00
2.85,-6.77,7.33,5.15625,4.22297,33.00
-0.69,5.79,-3.95,5.12695,3.43117,33.00
3.46,-11.04,6.90,5.08789,2.37542,33.00
1.39,-9.21,6.72,5.15625,4.22297,33.00
6.27,-14.21,4.83,5.11719,3.16723,33.00
-7.21,7.56,-11.70,5.11719,3.16723,33.00
6.33,-11.04,4.34,5.08789,2.37542,33.00
-3.67,4.26,-9.38,5.12695,3.43117,33.00
3.70,-5.74,5.50,5.12695,3.43117,33.00
2.67,-13.54,1.84,5.19531,5.27872,33.00
-2.27,12.86,-7.06,5.11719,3.16723,33.00
-1.66,6.64,-1.27,5.14648,3.95904,33.00
7.55,-15.68,8.36,5.18555,5.01478,33.00
-0.32,-1.71,1.41,5.09766,2.63936,33.00
3.70,-6.35,5.80,5.06836,1.84755,33.00
-2.03,-2.14,-1.70,5.11719,3.16723,33.00
-3.06,5.36,0.74,5.09766,2.63936,33.00
2.30,-1.22,3.61,5.08789,2.37542,33.00
-0.99,5.91,-3.22,5.13672,3.69510,33.00
4.86,-9.88,19.09,5.10742,2.90329,33.00
-1.42,5.06,1.53,5.11719,3.16723,33.00
1.08,-1.10,2.75,5.07812,2.11149,33.00
2.97,-5.37,2.02,5.10742,2.90329,33.00
-0.38,-4.94,1.47,5.16602,4.48691,33.00
-4.77,4.51,-10.78,5.09766,2.63936,33.00
2.79,-4.03,7.26,5.12695,3.43117,33.00
-5.38,5.60,-4.50,5.12695,3.43117,33.00
2.73,-4.46,5.62,5.18555,5.01478,33.00
-1.05,1.40,0.07,5.10742,2.90329,33.00
-5.01,11.70,-8.47,5.09766,2.63936,33.00
0.90,-4.40,-0.91,5.12695,3.43117,33.00
2.30,-10.00,3.67,5.07812,2.11149,33.00
-5.50,6.95,-8.83,5.12695,3.43117,33.00
3.52,-2.02,2.45,5.14648,3.95904,33.00
-1.11,7.56,-3.41,5.13672,3.69510,33.00
-3.31,4.87,-2.43,5.07812,2.11149,33.00
5.47,-21.77,14.40,5.10742,2.90329,33.00
7.73,-7.99,3.85,5.10742,2.90329,33.00
-3.31,0.30,-7.80,5.07812,2.11149,33.00
2.91,-4.94,4.64,5.07812,2.11149,33.00
-4.28,10.00,-5.11,5.10742,2.90329,33.00
0.11,-1.10,0.37,5.08789,2.37542,33.00
3.83,-14.76,7.39,5.06836,1.84755,33.00
9.01,-11.53,7.45,5.12695,3.43117,33.00
-2.33,-3.11,-10.91,5.11719,3.16723,33.00
2.61,-6.71,5.19,5.13672,3.69510,33.00
-2.82,3.29,-1.21,5.07812,2.11149,33.00
-0.01,-6.77,-3.59,5.12695,3.43117,33.00
1.51,-1.53,-2.13,5.16602,4.48691,33.00
-4.83,3.47,-8.35,5.08789,2.37542,33.00
-4.83,14.87,-6.21,5.13672,3.69510,33.00
3.16,-12.87,10.80,5.11719,3.16723,33.00
-1.05,6.64,-0.66,5.14648,3.95904,33.00
2.85,-10.19,0.44,5.08789,2.37542,33.00
-0.26,-0.13,0.44,5.11719,3.16723,33.00
-5.69,11.70,-2.86,5.08789,2.37542,33.00
-3.19,1.82,-1.82,5.12695,3.43117,33.00
4.13,-4.27,6.35,5.09766,2.63936,33.00
-1.72,6.95,-4.20,5.10742,2.90329,33.00
3.03,-6.35,2.63,5.14648,3.95904,33.00
-3.73,6.64,-4.93,5.12695,3.43117,33.00
0.05,-7.99,2.45,5.09766,2.63936,33.00
5.78,-7.81,10.01,5.15625,4.22297,33.00
3.46,-5.25,1.17,5.07812,2.11149,33.00
-3.92,15.54,-10.42,5.09766,2.63936,33.00
4.44,-8.18,7.63,5.12695,3.43117,33.00
-1.66,3.53,1.29,5.11719,3.16723,33.00
4.86,-14.52,11.72,5.10742,2.90329,33.00
-1.36,-1.47,-8.77,5.09766,2.63936,33.00
2.00,-11.16,3.91,5.20508,5.54265,33.00
-4.95,6.89,-8.28,5.08789,2.37542,33.00
5.72,-13.11,9.46,5.16602,4.48691,33.00
-3.49,11.03,-6.82,5.08789,2.37542,33.00
2.79,-0.19,7.81,5.10742,2.90329,33.00
-3.73,10.30,-7.86,5.10742,2.90329,33.00
-7.45,8.23,-11.94,5.07812,2.11149,33.00
-2.45,1.70,-3.47,5.14648,3.95904,33.00
3.03,-10.31,10.31,5.16602,4.48691,33.00
-4.34,7.43,-11.03,5.09766,2.63936,33.00
1.20,-2.75,1.47,5.13672,3.69510,33.00
-0.75,3.84,0.74,5.13672,3.69510,33.00
-4.77,9.75,4.70,5.08789,2.37542,33.00
-0.26,-0.07,1.05,5.06836,1.84755,33.00
6.14,-12.99,14.03,5.08789,2.37542,33.00
-1.23,-2.38,-2.67,5.10742,2.90329,33.00
-0.32,-2.38,3.79,5.18555,5.01478,33.00
-3.25,9.08,-0.30,5.10742,2.90329,33.00
-4.10,6.95,-7.19,5.10742,2.90329,33.00
3.64,2.80,9.89,5.06836,1.84755,33.00
3.70,-0.92,1.78,5.10742,2.90329,33.00
-2.82,3.04,-3.41,5.09766,2.63936,33.00
0.78,-8.24,1.41,5.12695,3.43117,33.00
-3.06,5.12,-4.32,5.10742,2.90329,33.00
0.47,-7.99,1.23,5.07812,2.11149,33.00
-1.17,-5.68,-2.19,5.09766,2.63936,33.00
-4.40,-2.32,-2.74,5.10742,2.90329,33.00
-0.26,1.95,-3.83,5.09766,2.63936,33.00
3.40,-1.41,2.87,5.10742,2.90329,33.00
-4.47,9.75,0.74,5.09766,2.63936,33.00
0.72,-0.98,1.23,5.08789,2.37542,33.00
-1.42,0.67,1.05,5.11719,3.16723,33.00
0.17,3.10,1.17,5.09766,2.63936,33.00
3.40,-9.33,3.97,5.11719,3.16723,33.00
-5.44,5.12,-8.41,5.12695,3.43117,33.00
2.00,-4.09,2.57,5.15625,4.22297,33.00
-0.14,-2.63,5.31,5.09766,2.63936,33.00
2.79,-0.74,5.74,5.13672,3.69510,33.00
-3.37,13.04,-7.43,5.13672,3.69510,33.00
-5.99,3.84,-9.56,5.09766,2.63936,33.00
1.75,-0.86,4.28,5.16602,4.48691,33.00
0.66,-1.83,3.73,5.08789,2.37542,33.00
-1.60,-2.08,-2.31,5.12695,3.43117,33.00
5.11,-15.74,12.39,5.12695,3.43117,33.00
-1.60,-0.92,-2.80,5.08789,2.37542,33.00
1.39,-1.83,0.56,5.08789,2.37542,33.00
-4.04,5.97,-7.13,5.13672,3.69510,33.00
-2.39,15.79,-1.88,5.08789,2.37542,33.00
5.17,-11.16,11.65,5.08789,2.37542,33.00
-2.09,3.35,-4.44,5.13672,3.69510,33.00
5.35,-12.02,14.40,5.13672,3.69510,33.00
-3.37,4.26,-5.36,5.13672,3.69510,33.00
1.51,-4.64,-0.30,5.12695,3.43117,33.00
1.14,-1.77,6.96,5.13672,3.69510,33.00
-5.26,9.63,-7.00,5.12695,3.43117,33.00
0.84,-0.86,-0.36,5.08789,2.37542,33.00
0.41,-0.92,1.05,5.10742,2.90329,33.00
-0.87,10.06,10.13,5.10742,2.90329,33.00
3.52,-3.54,1.47,5.17578,4.75084,33.00
-2.03,13.10,-6.94,5.06836,1.84755,33.00
-4.40,1.15,-6.58,5.11719,3.16723,33.00
-0.56,-6.71,-0.36,5.12695,3.43117,33.00
-1.90,6.15,-4.63,5.07812,2.11149,33.00
1.75,-10.86,1.35,5.12695,3.43117,33.00
0.60,-5.07,-1.88,5.09766,2.63936,33.00
-7.33,12.31,-2.37,5.12695,3.43117,33.00
-2.27,0.24,4.95,5.10742,2.90329,33.00
5.11,-20.43,3.85,5.09766,2.63936,33.00
-1.72,-3.60,-6.70,5.08789,2.37542,33.00
-0.20,-5.61,-0.85,5.17578,4.75084,33.00
2.55,1.28,1.23,5.11719,3.16723,33.00
-3.00,10.97,-2.49,5.06836,1.84755,33.00
3.70,-15.92,7.51,5.08789,2.37542,33.00
4.92,-4.70,5.13,5.09766,2.63936,33.00
2.55,-3.18,5.25,5.09766,2.63936,33.00
2.55,-10.74,2.33,5.15625,4.22297,33.00
-1.84,2.31,-3.28,5.12695,3.43117,33.00
-3.25,-2.14,1.65,5.09766,2.63936,33.00
1.14,1.46,1.29,5.07812,2.11149,33.00
4.56,-8.42,2.39,5.08789,2.37542,33.00
-0.08,6.70,0.13,5.09766,2.63936,33.00
-1.90,5.73,-9.93,5.12695,3.43117,33.00
0.96,-1.65,2.20,5.12695,3.43117,33.00
-5.81,11.70,-6.64,5.12695,3.43117,33.00
3.46,-8.60,6.53,5.11719,3.16723,33.00
-0.32,-3.24,1.78,5.10742,2.90329,33.00
0.17,8.53,-3.71,5.07812,2.11149,33.00
-4.10,6.03,-2.43,5.08789,2.37542,33.00
6.45,-15.55,7.94,5.13672,3.69510,33.00
-4.95,8.53,-3.89,5.11719,3.16723,33.00
2.79,-9.21,5.92,5.10742,2.90329,33.00
-1.72,-1.22,-6.76,5.11719,3.16723,33.00
-7.21,6.21,-3.83,5.11719,3.16723,33.00
-1.97,7.13,-4.50,5.10742,2.90329,33.00
4.19,-1.83,5.01,5.07812,2.11149,33.00
-7.03,10.00,-7.86,5.14648,3.95904,33.00
2.85,-1.47,10.98,5.08789,2.37542,33.00
-0.56,-1.90,0.80,5.12695,3.43117,33.00
-2.15,9.87,-9.75,5.12695,3.43117,33.00
2.79,-9.76,0.13,5.08789,2.37542,33.00
2.97,0.18,1.65,5.13672,3.69510,33.00
-0.32,6.82,-1.21,5.11719,3.16723,33.00
1.57,-3.30,9.28,5.08789,2.37542,33.00
1.02,-1.96,4.46,5.13672,3.69510,33.00
-2.09,2.01,-3.10,5.11719,3.16723,33.00
0.41,5.79,5.80,5.09766,2.63936,33.00
0.66,-6.04,3.79,5.11719,3.16723,33.00
-4.77,9.63,-9.93,5.12695,3.43117,33.00
0.66,-2.02,-3.47,5.15625,4.22297,33.00
-0.87,2.56,-3.65,5.06836,1.84755,33.00
0.53,-5.98,0.13,5.11719,3.16723,33.00
6.27,-5.86,5.56,5.12695,3.43117,33.00
-0.38,-4.64,5.86,5.11719,3.16723,33.00
-3.61,1.82,-5.24,5.10742,2.90329,33.00
-3.19,6.15,-4.56,5.10742,2.90329,33.00
-1.42,4.45,1.41,5.10742,2.90329,33.00
-1.60,1.46,2.39,5.08789,2.37542,33.00
3.83,-5.86,2.26,5.13672,3.69510,33.00
-5.87,4.93,-11.39,5.03906,1.05574,33.00
-2.15,4.69,1.05,5.13672,3.69510,33.00
2.30,-15.07,2.14,5.09766,2.63936,33.00
-0.44,-3.11,-0.36,5.14648,3.95904,33.00
3.70,-3.42,0.19,5.11719,3.16723,33.00
0.35,0.18,3.06,5.12695,3.43117,33.00
-5.38,5.00,-5.11,5.11719,3.16723,33.00
-3.25,4.81,-6.58,5.07812,2.11149,33.00
6.88,-24.64,10.80,5.12695,3.43117,33.00
2.12,-10.68,-0.54,5.14648,3.95904,33.00
-2.03,-0.92,-2.19,5.08789,2.37542,33.00
2.91,-3.42,-2.31,5.08789,2.37542,33.00
-5.69,7.56,-4.81,5.10742,2.90329,33.00
3.58,-10.49,8.73,5.12695,3.43117,33.00
2.36,3.96,8.79,5.11719,3.16723,33.00
2.12,-2.38,4.70,5.09766,2.63936,33.00
-2.15,1.82,-3.22,5.10742,2.90329,33.00
2.24,-5.86,0.13,5.12695,3.43117,33.00
-7.94,14.69,1.65,5.15625,4.22297,33.00
1.02,-7.87,1.72,5.12695,3.43117,33.00
2.42,-9.03,4.40,5.11719,3.16723,33.00
-2.51,7.31,-6.52,5.10742,2.90329,33.00
