0,1,2,3,4,5
-8.04,8.79,-7.07,5.07812,2.11149,33.00
4.52,-2.68,8.78,5.01953,0.52787,33.00
-2.01,4.15,-2.93,5.09766,2.63936,33.00
2.02,9.70,-0.06,5.10742,2.90329,33.00
-6.27,9.03,-3.78,5.07812,2.11149,33.00
1.53,-1.58,3.72,5.08789,2.37542,33.00
2.63,-3.53,3.54,5.06836,1.84755,33.00
-4.51,7.32,-4.21,5.08789,2.37542,33.00
-2.25,2.75,-0.24,5.12695,3.43117,33.00
-1.88,3.30,-4.51,5.06836,1.84755,33.00
5.25,-18.29,8.84,5.18555,5.01478,33.00
-4.75,11.96,-4.57,5.07812,2.11149,33.00
-1.15,3.85,-0.12,5.06836,1.84755,33.00
0.49,-2.07,0.85,5.02930,0.79181,33.00
-3.10,6.04,2.62,5.07812,2.11149,33.00
-0.97,2.02,2.13,5.10742,2.90329,33.00
-1.27,-0.48,-3.84,5.07812,2.11149,33.00
0.49,6.77,-2.80,5.10742,2.90329,33.00
-4.81,9.21,-5.18,5.11719,3.16723,33.00
2.14,-5.30,7.80,5.06836,1.84755,33.00
4.52,-12.86,4.88,5.11719,3.16723,33.00
3.79,-5.54,12.62,5.11719,3.16723,33.00
-3.47,5.80,-9.27,5.07812,2.11149,33.00
1.47,-7.92,1.83,5.12695,3.43117,33.00
0.92,3.79,3.35,5.11719,3.16723,33.00
-7.55,14.52,-11.77,5.07812,2.11149,33.00
2.81,-5.24,5.55,5.15625,4.22297,33.00
-0.97,3.30,2.93,5.06836,1.84755,33.00
5.13,-8.23,9.33,5.08789,2.37542,33.00
-2.43,-2.01,-5.79,5.05859,1.58361,33.00
-0.91,-0.42,-2.07,5.07812,2.11149,33.00
2.51,-0.91,0.12,5.10742,2.90329,33.00
-4.02,4.88,-6.83,5.08789,2.37542,33.00
2.14,-10.91,3.90,5.07812,2.11149,33.00
-4.38,15.19,-6.71,5.09766,2.63936,33.00
2.93,-1.52,-1.89,5.05859,1.58361,33.00
-3.41,5.61,-6.10,5.02930,0.79181,33.00
3.30,-7.31,7.62,5.07812,2.11149,33.00
1.59,-10.18,-4.82,5.09766,2.63936,33.00
-3.29,13.24,-3.23,5.14648,3.95904,33.00
3.79,-4.32,10.30,5.08789,2.37542,33.00
-0.54,0.74,-0.18,5.13672,3.69510,33.00
-2.80,-5.91,-0.06,5.06836,1.84755,33.00
-4.99,6.41,-9.33,5.08789,2.37542,33.00
2.57,0.07,5.61,5.09766,2.63936,33.00
3.18,2.02,1.52,5.13672,3.69510,33.00
-3.29,4.52,-3.11,5.08789,2.37542,33.00
4.46,-6.70,7.32,5.09766,2.63936,33.00
-2.19,8.72,1.52,5.05859,1.58361,33.00
1.53,-0.36,4.27,5.10742,2.90329,33.00
-3.41,2.69,-2.32,5.07812,2.11149,33.00
1.53,-4.26,2.62,5.06836,1.84755,33.00
-3.04,7.26,-4.21,5.06836,1.84755,33.00
-1.09,6.22,4.63,5.10742,2.90329,33.00
-2.01,-0.54,-2.44,5.13672,3.69510,33.00
-1.52,-1.82,-7.07,5.10742,2.90329,33.00
-1.95,5.68,-1.22,5.05859,1.58361,33.00
-0.79,-0.60,0.06,5.14648,3.95904,33.00
