0
"['', '4.93164', '-1.84755', '24.00']"
"['6.62', '10.39', '5.77', '4.92187', '-2.11149', '25.00']"
"['-3.99', '-3.27', '2.54', '4.84375', '-4.22297', '25.00']"
"['6.01', '1.18', '0.04', '4.92187', '-2.11149', '25.00']"
"['5.58', '11.91', '-2.21', '4.92187', '-2.11149', '25.00']"
"['-2.10', '-2.97', '5.90', '4.92187', '-2.11149', '25.00']"
"['2.77', '-2.42', '0.04', '4.94141', '-1.58361', '25.00']"
"['-0.46', '3.50', '-0.08', '4.91211', '-2.37542', '25.00']"
"['-1.80', '-0.89', '-1.73', '4.91211', '-2.37542', '25.00']"
"['1.31', '-4.13', '-0.38', '4.90234', '-2.63936', '25.00']"
"['8.81', '13.98', '1.69', '4.88281', '-3.16723', '25.00']"
"['-1.07', '4.17', '1.45', '4.92187', '-2.11149', '25.00']"
"['-3.87', '-7.91', '-1.05', '4.85352', '-3.95904', '25.00']"
"['0.27', '2.83', '-5.51', '4.93164', '-1.84755', '25.00']"
"['-0.03', '2.52', '1.57', '4.92187', '-2.11149', '25.00']"
"['-5.34', '-7.66', '4.07', '4.91211', '-2.37542', '25.00']"
"['3.02', '4.96', '1.75', '4.93164', '-1.84755', '25.00']"
"['-0.03', '5.63', '4.43', '4.89258', '-2.90329', '25.00']"
"['-2.65', '-6.02', '0.84', '4.92187', '-2.11149', '25.00']"
"['4.73', '1.18', '-0.87', '4.91211', '-2.37542', '25.00']"
"['5.46', '13.01', '-4.35', '4.91211', '-2.37542', '25.00']"
"['-0.76', '-1.99', '-0.81', '4.92187', '-2.11149', '25.00']"
"['-1.25', '-7.60', '-0.51', '4.95117', '-1.31968', '25.00']"
"['3.93', '3.86', '-1.24', '4.98047', '-0.52787', '25.00']"
"['0.52', '5.87', '3.15', '4.94141', '-1.58361', '25.00']"
"['-1.92', '-5.04', '2.36', '4.89258', '-2.90329', '25.00']"
"['-4.30', '-7.24', '1.57', '4.88281', '-3.16723', '25.00']"
"['1.19', '2.40', '-1.18', '4.90234', '-2.63936', '25.00']"
"['-3.93', '-0.41', '-0.99', '4.95117', '-1.31968', '25.00']"
"['7.04', '2.46', '1.51', '4.92187', '-2.11149', '25.00']"
"['2.10', '4.23', '-0.57', '4.94141', '-1.58361', '25.00']"
"['-3.81', '-3.03', '0.23', '4.95117', '-1.31968', '25.00']"
"['-0.03', '-4.92', '-2.52', '4.95117', '-1.31968', '25.00']"
"['7.53', '11.61', '-2.95', '4.91211', '-2.37542', '25.00']"
"['-4.60', '-5.28', '-0.02', '4.91211', '-2.37542', '25.00']"
"['5.52', '2.64', '-0.32', '4.91211', '-2.37542', '25.00']"
"['3.69', '8.13', '-5.26', '4.93164', '-1.84755', '25.00']"
"['-1.92', '-3.76', '0.29', '4.90234', '-2.63936', '25.00']"
"['6.31', '6.36', '0.65', '4.88281', '-3.16723', '25.00']"
"['-1.43', '1.00', '1.20', '4.91211', '-2.37542', '25.00']"
"['-4.91', '-7.42', '1.75', '4.91211', '-2.37542', '25.00']"
"['5.34', '5.69', '-2.70', '4.93164', '-1.84755', '25.00']"
"['-2.84', '-5.89', '4.74', '4.92187', '-2.11149', '25.00']"
"['1.07', '-6.20', '-2.88', '4.92187', '-2.11149', '25.00']"
"['2.41', '7.03', '0.65', '4.88281', '-3.16723', '25.00']"
"['-4.79', '-6.38', '4.92', '4.95117', '-1.31968', '25.00']"
"['1.68', '1.85', '0.29', '4.88281', '-3.16723', '25.00']"
"['-2.23', '4.05', '1.87', '4.92187', '-2.11149', '25.00']"
"['-1.49', '-7.66', '3.03', '4.94141', '-1.58361', '25.00']"
"['1.25', '0.14', '-2.64', '4.91211', '-2.37542', '25.00']"
"['-2.35', '-3.33', '1.87', '4.89258', '-2.90329', '25.00']"
"['4.60', '2.15', '0.47', '4.87305', '-3.43117', '25.00']"
"['-1.19', '3.37', '0.90', '4.92187', '-2.11149', '25.00']"
"['-4.18', '-5.59', '4.25', '4.93164', '-1.84755', '25.00']"
"['1.01', '3.80', '-4.29', '4.87305', '-3.43117', '25.00']"
"['-6.31', '-8.82', '-0.99', '4.94141', '-1.58361', '25.00']"
"['2.41', '-1.38', '-0.87', '4.91211', '-2.37542', '25.00']"
"['0.76', '6.06', '-0.14', '4.90234', '-2.63936', '25.00']"
"['-3.93', '-7.05', '9.49', '4.91211', '-2.37542', '25.00']"
"['3.14', '4.35', '-0.08', '4.92187', '-2.11149', '25.00']"
"['-4.05', '-1.69', '-0.26', '4.92187', '-2.11149', '25.00']"
"['2.41', '-6.14', '3.40', '4.91211', '-2.37542', '25.00']"
"['1.62', '6.18', '-0.57', '4.91211', '-2.37542', '25.00']"
"['-2.35', '-5.10', '3.46', '4.91211', '-2.37542', '25.00']"
"['3.87', '7.34', '0.53', '4.92187', '-2.11149', '25.00']"
"['-1.86', '1.12', '0.53', '4.95117', '-1.31968', '25.00']"
"['-3.99', '-6.08', '4.19', '4.96094', '-1.05574', '25.00']"
"['4.97', '7.76', '-4.59', '4.92187', '-2.11149', '25.00']"
"['-5.46', '-2.97', '-0.81', '4.91211', '-2.37542', '25.00']"
"['0.52', '-6.50', '-1.18', '4.92187', '-2.11149', '25.00']"
"['0.70', '4.35', '-4.47', '4.91211', '-2.37542', '25.00']"
"['-1.98', '-2.11', '0.59', '4.91211', '-2.37542', '25.00']"
"['1.31', '-2.36', '-2.52', '4.90234', '-2.63936', '25.00']"
"['0.27', '4.47', '-1.79', '4.88281', '-3.16723', '25.00']"
"['-0.58', '-6.75', '-0.81', '4.90234', '-2.63936', '25.00']"
"['5.09', '3.19', '0.59', '4.90234', '-2.63936', '25.00']"
"['2.04', '6.24', '0.41', '4.91211', '-2.37542', '25.00']"
"['-9.54', '-14.19', '2.60', '4.90234', '-2.63936', '25.00']"
"['3.75', '1.73', '1.63', '4.94141', '-1.58361', '25.00']"
"['-2.53', '-0.41', '0.77', '4.91211', '-2.37542', '25.00']"
"['1.37', '1.67', '5.35', '4.90234', '-2.63936', '25.00']"
"['6.86', '3.56', '-2.09', '4.92187', '-2.11149', '25.00']"
"['2.59', '7.95', '-0.45', '4.93164', '-1.84755', '25.00']"
"['-5.52', '-10.65', '2.24', '4.94141', '-1.58361', '25.00']"
"['0.82', '-4.55', '-3.19', '4.89258', '-2.90329', '25.00']"
"['4.60', '7.64', '-0.87', '4.90234', '-2.63936', '25.00']"
"['-3.02', '-1.50', '4.43', '4.90234', '-2.63936', '25.00']"
"['0.64', '-6.69', '0.90', '4.94141', '-1.58361', '25.00']"
"['2.59', '8.56', '-0.26', '4.91211', '-2.37542', '25.00']"
"['-7.65', '-9.67', '-4.59', '4.90234', '-2.63936', '25.00']"
"['3.69', '2.28', '0.65', '4.93164', '-1.84755', '25.00']"
"['1.86', '3.37', '-2.52', '4.89258', '-2.90329', '25.00']"
"['-5.21', '-0.77', '4.19', '4.90234', '-2.63936', '25.00']"
"['-2.65', '-7.85', '0.71', '4.92187', '-2.11149', '25.00']"
"['3.51', '7.03', '-2.52', '4.91211', '-2.37542', '25.00']"
"['-4.48', '-1.99', '-0.99', '4.94141', '-1.58361', '25.00']"
"['1.55', '-5.95', '4.31', '4.93164', '-1.84755', '25.00']"
"['4.42', '4.17', '-3.68', '4.91211', '-2.37542', '25.00']"
"['-3.75', '-5.47', '1.38', '4.89258', '-2.90329', '25.00']"
"['5.64', '6.00', '0.77', '4.91211', '-2.37542', '25.00']"
"['5.15', '9.17', '-0.20', '4.87305', '-3.43117', '25.00']"
"['-4.24', '-6.81', '1.14', '4.89258', '-2.90329', '25.00']"
"['-0.58', '-6.44', '1.32', '4.93164', '-1.84755', '25.00']"
"['6.43', '10.33', '-6.91', '4.93164', '-1.84755', '25.00']"
"['-3.20', '-4.13', '-0.14', '4.88281', '-3.16723', '25.00']"
"['-0.76', '-2.24', '3.76', '4.91211', '-2.37542', '25.00']"
"['1.55', '5.33', '3.21', '4.87305', '-3.43117', '25.00']"
"['-2.71', '-5.47', '0.04', '4.87305', '-3.43117', '25.00']"
"['8.87', '7.70', '1.20', '4.92187', '-2.11149', '25.00']"
"['4.73', '11.12', '1.81', '4.88281', '-3.16723', '25.00']"
"['-3.87', '-4.80', '1.69', '4.91211', '-2.37542', '25.00']"
"['1.07', '1.91', '-2.52', '4.91211', '-2.37542', '25.00']"
"['0.82', '6.36', '1.63', '4.87305', '-3.43117', '25.00']"
"['-4.24', '-5.16', '1.99', '4.91211', '-2.37542', '25.00']"
"['3.99', '6.06', '-0.81', '4.89258', '-2.90329', '25.00']"
"['2.65', '6.79', '-2.03', '4.90234', '-2.63936', '25.00']"
"['-1.31', '-3.58', '0.35', '4.90234', '-2.63936', '25.00']"
"['3.57', '-3.21', '-0.69', '4.89258', '-2.90329', '25.00']"
"['15.03', '16.91', '-1.30', '4.90234', '-2.63936', '25.00']"
"['-3.20', '-2.30', '2.36', '4.86328', '-3.69510', '25.00']"
"['2.90', '-2.91', '-0.69', '4.86328', '-3.69510', '25.00']"
"['3.45', '11.12', '-2.15', '4.93164', '-1.84755', '25.00']"
"['0.34', '-1.56', '2.24', '4.93164', '-1.84755', '25.00']"
"['1.98', '4.05', '0.35', '4.91211', '-2.37542', '25.00']"
"['-2.47', '0.63', '-0.51', '4.92187', '-2.11149', '25.00']"
"['-4.54', '-7.24', '1.93', '4.91211', '-2.37542', '25.00']"
"['4.36', '6.30', '1.45', '4.92187', '-2.11149', '25.00']"
"['0.21', '6.42', '4.43', '4.91211', '-2.37542', '25.00']"
"['-6.25', '-6.75', '5.23', '4.92187', '-2.11149', '25.00']"
"['4.24', '4.29', '-2.09', '4.93164', '-1.84755', '25.00']"
"['2.16', '2.34', '4.62', '4.88281', '-3.16723', '25.00']"
"['-1.80', '-8.58', '1.81', '4.88281', '-3.16723', '25.00']"
"['4.36', '8.74', '-1.91', '4.88281', '-3.16723', '25.00']"
"['-3.87', '-5.28', '1.51', '4.90234', '-2.63936', '26.00']"
"['2.53', '-1.20', '2.48', '4.92187', '-2.11149', '26.00']"
"['2.65', '3.92', '-1.30', '4.87305', '-3.43117', '25.00']"
"['-4.66', '-2.66', '-0.08', '4.97070', '-0.79181', '26.00']"
"['1.37', '8.07', '1.51', '4.92187', '-2.11149', '26.00']"
"['-4.12', '-6.99', '3.27', '4.93164', '-1.84755', '26.00']"
"['5.21', '6.12', '-1.48', '4.94141', '-1.58361', '26.00']"
"['-2.90', '-1.32', '0.10', '4.92187', '-2.11149', '26.00']"
"['-2.35', '-5.35', '-1.12', '4.89258', '-2.90329', '26.00']"
"['4.54', '8.50', '-1.85', '4.85352', '-3.95904', '26.00']"
"['-7.53', '-10.83', '3.76', '4.85352', '-3.95904', '26.00']"
"['0.95', '-4.43', '0.10', '4.87305', '-3.43117', '26.00']"
"['2.29', '9.90', '-0.81', '4.88281', '-3.16723', '26.00']"
"['0.58', '-1.38', '5.23', '4.91211', '-2.37542', '26.00']"
"['-0.58', '-3.27', '-1.54', '4.88281', '-3.16723', '26.00']"
"['1.25', '7.03', '0.16', '4.86328', '-3.69510', '26.00']"
"['-0.76', '-2.85', '1.69', '4.89258', '-2.90329', '26.00']"
"['2.96', '3.50', '1.81', '4.87305', '-3.43117', '26.00']"
"['0.46', '3.37', '0.71', '4.88281', '-3.16723', '26.00']"
"['-6.01', '-12.05', '5.96', '4.87305', '-3.43117', '26.00']"
"['8.57', '5.45', '-3.25', '4.93164', '-1.84755', '26.00']"
"['5.09', '6.00', '-1.36', '4.91211', '-2.37542', '26.00']"
"['-1.62', '-3.58', '0.53', '4.89258', '-2.90329', '26.00']"
"['-1.19', '-4.37', '4.86', '4.88281', '-3.16723', '26.00']"
"['2.10', '8.56', '-0.75', '4.89258', '-2.90329', '26.00']"
"['-3.02', '-5.22', '1.93', '4.93164', '-1.84755', '26.00']"
"['6.01', '4.78', '2.36', '4.86328', '-3.69510', '26.00']"
"['-7.65', '-8.39', '-0.51', '4.88281', '-3.16723', '26.00']"
"['4.79', '1.85', '0.35', '4.87305', '-3.43117', '26.00']"
"['5.70', '9.23', '2.54', '4.90234', '-2.63936', '26.00']"
"['-4.48', '-6.02', '0.23', '4.87305', '-3.43117', '26.00']"
"['2.90', '4.53', '1.99', '4.86328', '-3.69510', '26.00']"
"['-2.41', '-1.32', '-0.57', '4.93164', '-1.84755', '26.00']"
"['-3.75', '-7.72', '1.38', '4.90234', '-2.63936', '26.00']"
"['6.43', '9.59', '-1.24', '4.88281', '-3.16723', '26.00']"
"['-2.59', '-2.17', '1.26', '4.88281', '-3.16723', '26.00']"
"['5.34', '7.09', '2.05', '4.88281', '-3.16723', '26.00']"
"['-1.98', '2.70', '1.45', '4.93164', '-1.84755', '26.00']"
"['1.19', '-3.33', '-0.63', '4.89258', '-2.90329', '26.00']"
"['2.04', '1.91', '0.41', '4.90234', '-2.63936', '26.00']"
"['-2.96', '-5.59', '1.63', '4.89258', '-2.90329', '26.00']"
"['1.74', '1.61', '-2.52', '4.89258', '-2.90329', '26.00']"
"['-5.21', '-2.91', '5.29', '4.92187', '-2.11149', '26.00']"
"['-4.30', '-4.25', '0.29', '4.92187', '-2.11149', '26.00']"
"['3.69', '5.87', '-1.66', '4.86328', '-3.69510', '26.00']"
"['-5.82', '-8.52', '2.85', '4.90234', '-2.63936', '26.00']"
"['0.58', '0.33', '0.71', '4.87305', '-3.43117', '26.00']"
"['-3.93', '-1.08', '-0.38', '4.93164', '-1.84755', '26.00']"
"['3.51', '-6.14', '8.40', '4.91211', '-2.37542', '26.00']"
"['3.51', '8.80', '-2.40', '4.89258', '-2.90329', '26.00']"
"['-4.42', '-6.02', '3.40', '4.90234', '-2.63936', '26.00']"
"['-0.58', '-0.41', '-1.79', '4.90234', '-2.63936', '26.00']"
"['0.58', '2.95', '0.10', '4.87305', '-3.43117', '26.00']"
"['3.38', '6.67', '0.35', '4.88281', '-3.16723', '26.00']"
"['-2.04', '-6.75', '-4.84', '4.89258', '-2.90329', '26.00']"
"['0.21', '-0.22', '-0.69', '4.89258', '-2.90329', '26.00']"
"['-3.32', '-5.16', '1.26', '4.86328', '-3.69510', '26.00']"
"['2.16', '5.20', '-0.20', '4.88281', '-3.16723', '26.00']"
"['0.34', '-2.17', '2.42', '4.90234', '-2.63936', '26.00']"
"['-0.88', '3.86', '1.93', '4.93164', '-1.84755', '26.00']"
"['0.82', '3.92', '-2.95', '4.92187', '-2.11149', '26.00']"
"['-6.31', '-7.78', '3.95', '4.90234', '-2.63936', '26.00']"
"['-4.48', '-2.24', '-0.08', '4.87305', '-3.43117', '26.00']"
"['11.62', '18.01', '2.66', '4.87305', '-3.43117', '26.00']"
"['5.64', '3.07', '-0.51', '4.82422', '-4.75084', '26.00']"
"['-3.32', '-4.80', '2.79', '4.91211', '-2.37542', '26.00']"
"['-4.73', '-0.22', '-3.62', '4.98047', '-0.52787', '26.00']"
"['3.69', '4.41', '-5.20', '4.89258', '-2.90329', '26.00']"
"['5.09', '1.55', '-1.12', '4.89258', '-2.90329', '26.00']"
"['-7.90', '-10.59', '2.18', '4.87305', '-3.43117', '26.00']"
"['-3.69', '-3.27', '3.40', '4.92187', '-2.11149', '26.00']"
"['4.12', '4.96', '-4.77', '4.88281', '-3.16723', '26.00']"
"['4.12', '-2.48', '-0.26', '4.86328', '-3.69510', '26.00']"
"['0.40', '1.06', '1.51', '4.88281', '-3.16723', '26.00']"
"['4.24', '7.09', '-0.45', '4.88281', '-3.16723', '26.00']"
"['0.21', '-3.33', '-3.37', '4.90234', '-2.63936', '26.00']"
"['-6.13', '-11.44', '1.81', '4.90234', '-2.63936', '26.00']"
"['4.73', '8.80', '-1.30', '4.87305', '-3.43117', '26.00']"
"['5.70', '5.26', '-1.36', '4.90234', '-2.63936', '26.00']"
"['0.52', '-1.69', '-0.14', '4.91211', '-2.37542', '26.00']"
"['1.25', '7.46', '0.10', '4.87305', '-3.43117', '26.00']"
"['1.55', '2.64', '-0.14', '4.88281', '-3.16723', '26.00']"
"['-8.69', '-11.14', '5.53', '4.93164', '-1.84755', '26.00']"
"['-5.03', '-4.13', '0.04', '4.88281', '-3.16723', '26.00']"
"['1.86', '6.97', '-1.60', '4.90234', '-2.63936', '26.00']"
"['2.96', '6.18', '3.27', '4.86328', '-3.69510', '26.00']"
"['-4.36', '-7.42', '-0.63', '4.90234', '-2.63936', '26.00']"
"['-3.69', '-3.09', '1.99', '4.88281', '-3.16723', '26.00']"
"['-0.46', '-1.50', '-1.24', '4.92187', '-2.11149', '26.00']"
"['-3.14', '-1.08', '-0.02', '4.87305', '-3.43117', '26.00']"
"['4.79', '6.55', '0.77', '4.91211', '-2.37542', '26.00']"
"['-1.01', '1.73', '0.04', '4.97070', '-0.79181', '26.00']"
"['2.90', '-3.45', '0.47', '4.87305', '-3.43117', '26.00']"
"['-1.49', '2.76', '3.40', '4.91211', '-2.37542', '26.00']"
"['3.08', '-0.04', '2.48', '4.95117', '-1.31968', '26.00']"
"['0.15', '5.63', '-3.43', '4.89258', '-2.90329', '26.00']"
"['-4.18', '-9.25', '-0.87', '4.95117', '-1.31968', '26.00']"
"['2.10', '5.45', '0.41', '4.85352', '-3.95904', '26.00']"
"['-4.24', '-8.45', '2.12', '4.87305', '-3.43117', '26.00']"
"['5.64', '9.78', '-1.30', '4.89258', '-2.90329', '26.00']"
"['-5.58', '-8.82', '-0.93', '4.88281', '-3.16723', '26.00']"
"['1.86', '4.17', '-0.26', '4.87305', '-3.43117', '26.00']"
"['-1.31', '-2.30', '1.63', '4.86328', '-3.69510', '26.00']"
"['3.93', '4.29', '-0.14', '4.89258', '-2.90329', '26.00']"
"['-5.21', '-5.41', '3.15', '4.89258', '-2.90329', '26.00']"
"['3.38', '6.24', '0.29', '4.94141', '-1.58361', '26.00']"
"['-7.47', '-7.05', '-2.70', '4.93164', '-1.84755', '26.00']"
"['5.21', '6.73', '-3.13', '4.91211', '-2.37542', '26.00']"
"['-5.09', '-3.39', '0.16', '4.87305', '-3.43117', '26.00']"
"['8.87', '7.03', '-6.42', '4.86328', '-3.69510', '26.00']"
"['-3.75', '-1.38', '3.46', '4.91211', '-2.37542', '26.00']"
"['4.66', '0.69', '-0.38', '4.90234', '-2.63936', '26.00']"
"['-5.03', '0.39', '1.38', '4.92187', '-2.11149', '26.00']"
"['0.40', '-5.35', '-0.69', '4.87305', '-3.43117', '26.00']"
"['0.09', '3.98', '0.41', '4.88281', '-3.16723', '26.00']"
"['2.90', '-1.50', '0.41', '4.89258', '-2.90329', '26.00']"
"['0.64', '6.79', '1.51', '4.89258', '-2.90329', '26.00']"
"['0.40', '-3.82', '-1.91', '4.87305', '-3.43117', '26.00']"
"['-2.04', '3.62', '2.42', '4.92187', '-2.11149', '26.00']"
"['7.84', '3.74', '0.10', '4.89258', '-2.90329', '26.00']"
"['-3.38', '-0.41', '1.02', '4.90234', '-2.63936', '26.00']"
"['4.24', '-0.83', '-0.51', '4.87305', '-3.43117', '26.00']"
"['-4.18', '-4.74', '2.12', '4.91211', '-2.37542', '26.00']"
"['2.53', '-1.99', '-1.66', '4.92187', '-2.11149', '26.00']"
"['-4.18', '-1.32', '0.59', '4.94141', '-1.58361', '26.00']"
"['0.64', '-3.27', '-2.27', '4.88281', '-3.16723', '26.00']"
"['-0.27', '3.01', '1.57', '4.91211', '-2.37542', '26.00']"
"['0.76', '-6.26', '-0.99', '4.88281', '-3.16723', '26.00']"
"['1.80', '5.75', '-0.08', '4.88281', '-3.16723', '26.00']"
"['-8.32', '-12.05', '0.29', '4.91211', '-2.37542', '26.00']"
"['1.98', '9.11', '-1.30', '4.85352', '-3.95904', '26.00']"
"['-5.88', '-11.50', '2.54', '4.90234', '-2.63936', '26.00']"
"['5.34', '7.40', '-2.70', '4.91211', '-2.37542', '26.00']"
"['-3.32', '-5.41', '3.58', '4.91211', '-2.37542', '26.00']"
"['2.04', '2.89', '-9.10', '4.90234', '-2.63936', '26.00']"
"['0.46', '1.48', '4.49', '4.88281', '-3.16723', '26.00']"
"['4.12', '6.73', '0.59', '4.87305', '-3.43117', '26.00']"
"['1.62', '5.69', '-2.34', '4.92187', '-2.11149', '26.00']"
"['-1.01', '-10.41', '0.23', '4.89258', '-2.90329', '26.00']"
"['1.62', '7.95', '0.59', '4.92187', '-2.11149', '26.00']"
"['-0.46', '-4.98', '-1.79', '4.96094', '-1.05574', '26.00']"
"['2.53', '3.44', '-3.86', '4.93164', '-1.84755', '26.00']"
"['-1.74', '-3.27', '1.93', '4.90234', '-2.63936', '26.00']"
"['4.85', '7.15', '-3.01', '4.88281', '-3.16723', '26.00']"
"['-1.68', '-2.97', '-2.46', '4.87305', '-3.43117', '26.00']"
"['3.87', '4.47', '0.65', '4.91211', '-2.37542', '26.00']"
"['-3.08', '1.06', '1.38', '4.88281', '-3.16723', '26.00']"
"['8.20', '5.20', '1.14', '4.89258', '-2.90329', '26.00']"
"['2.16', '4.41', '-0.02', '4.89258', '-2.90329', '26.00']"
"['-2.35', '-9.13', '-1.60', '4.86328', '-3.69510', '26.00']"
"['2.53', '9.11', '1.69', '4.92187', '-2.11149', '26.00']"
"['-2.84', '-4.43', '1.75', '4.92187', '-2.11149', '26.00']"
"['4.73', '7.95', '-0.32', '4.88281', '-3.16723', '26.00']"
"['-6.98', '-12.78', '1.87', '4.89258', '-2.90329', '26.00']"
"['1.49', '1.91', '-1.91', '4.87305', '-3.43117', '26.00']"
"['-3.57', '-3.82', '1.26', '4.90234', '-2.63936', '26.00']"
"['-1.25', '-6.08', '-3.80', '4.92187', '-2.11149', '26.00']"
"['-2.53', '3.68', '0.90', '4.93164', '-1.84755', '26.00']"
"['1.01', '-6.08', '-0.45', '4.86328', '-3.69510', '26.00']"
"['7.35', '13.25', '-0.75', '4.90234', '-2.63936', '26.00']"
"['0.46', '-8.33', '1.38', '4.93164', '-1.84755', '26.00']"
"['-3.81', '1.91', '0.29', '4.88281', '-3.16723', '26.00']"
"['-0.58', '-4.92', '2.36', '4.91211', '-2.37542', '26.00']"
"['2.29', '6.42', '-1.05', '4.91211', '-2.37542', '26.00']"
"['4.85', '-1.50', '0.04', '4.87305', '-3.43117', '26.00']"
"['5.76', '8.74', '-1.05', '4.98047', '-0.52787', '26.00']"
"['0.09', '-4.86', '-0.63', '4.86328', '-3.69510', '26.00']"
"['-3.32', '1.67', '1.02', '4.91211', '-2.37542', '26.00']"
"['4.18', '-0.28', '1.38', '4.91211', '-2.37542', '26.00']"
"['-2.71', '3.86', '4.49', '4.90234', '-2.63936', '26.00']"
"['4.24', '-1.20', '-1.12', '4.93164', '-1.84755', '26.00']"
"['-3.51', '0.75', '1.02', '4.92187', '-2.11149', '26.00']"
"['1.49', '-5.28', '2.79', '4.86328', '-3.69510', '26.00']"
"['-2.59', '3.37', '0.96', '4.89258', '-2.90329', '26.00']"
"['5.46', '1.67', '-0.69', '4.86328', '-3.69510', '26.00']"
"['3.14', '10.87', '3.52', '4.94141', '-1.58361', '26.00']"
"['5.52', '0.14', '-3.07', '4.88281', '-3.16723', '26.00']"
"['-3.14', '0.45', '-0.08', '4.89258', '-2.90329', '26.00']"
"['-3.99', '-9.86', '-1.54', '4.88281', '-3.16723', '26.00']"
"['1.19', '5.63', '-0.32', '4.89258', '-2.90329', '26.00']"
"['3.32', '-1.08', '-0.02', '4.89258', '-2.90329', '26.00']"
"['-0.40', '4.96', '-1.91', '4.94141', '-1.58361', '26.00']"
"['-1.98', '-8.21', '2.73', '4.88281', '-3.16723', '26.00']"
"['-3.26', '3.68', '2.66', '4.88281', '-3.16723', '26.00']"
"['0.82', '-5.89', '6.69', '4.93164', '-1.84755', '26.00']"
"['1.25', '8.25', '-2.34', '4.90234', '-2.63936', '26.00']"
"['3.14', '-2.91', '-0.75', '4.93164', '-1.84755', '26.00']"
"['-0.58', '0.81', '-1.60', '4.90234', '-2.63936', '26.00']"
"['-2.90', '-10.04', '2.36', '4.87305', '-3.43117', '26.00']"
"['1.31', '5.02', '0.96', '4.92187', '-2.11149', '26.00']"
"['-0.15', '-4.43', '5.29', '4.87305', '-3.43117', '26.00']"
"['1.80', '5.94', '-3.13', '4.89258', '-2.90329', '26.00']"
"['-4.36', '-8.39', '-0.75', '4.87305', '-3.43117', '26.00']"
"['-2.65', '2.52', '-0.32', '4.88281', '-3.16723', '26.00']"
"['0.46', '-1.93', '0.47', '4.89258', '-2.90329', '26.00']"
"['3.99', '6.00', '-2.27', '4.89258', '-2.90329', '26.00']"
"['0.09', '-0.10', '4.13', '4.89258', '-2.90329', '26.00']"
"['-2.35', '-2.11', '-1.73', '4.91211', '-2.37542', '26.00']"
"['-1.92', '-4.80', '-0.32', '4.90234', '-2.63936', '26.00']"
"['4.48', '3.01', '-4.29', '4.89258', '-2.90329', '26.00']"
"['7.47', '7.83', '0.71', '4.87305', '-3.43117', '26.00']"
"['3.75', '3.37', '-0.69', '4.89258', '-2.90329', '26.00']"
"['-3.26', '-7.54', '2.73', '4.88281', '-3.16723', '26.00']"
"['4.66', '8.62', '2.18', '4.89258', '-2.90329', '26.00']"
"['-3.99', '-6.81', '-0.87', '4.92187', '-2.11149', '26.00']"
"['7.59', '10.02', '-3.19', '4.88281', '-3.16723', '26.00']"
"['0.15', '1.91', '-1.91', '4.89258', '-2.90329', '26.00']"
"['1.68', '4.41', '-0.20', '4.90234', '-2.63936', '26.00']"
"['-2.53', '-5.35', '1.87', '4.86328', '-3.69510', '26.00']"
"['5.21', '3.13', '1.51', '4.95117', '-1.31968', '26.00']"
"['-4.91', '-5.41', '-0.38', '4.88281', '-3.16723', '26.00']"
"['4.42', '3.68', '-3.13', '4.89258', '-2.90329', '26.00']"
"['-4.30', '-5.65', '-1.66', '4.90234', '-2.63936', '26.00']"
"['6.55', '11.61', '3.34', '4.90234', '-2.63936', '26.00']"
"['-3.08', '-4.25', '1.51', '4.83398', '-4.48691', '26.00']"
"['8.26', '8.86', '3.88', '4.89258', '-2.90329', '26.00']"
"['-6.55', '-8.39', '0.53', '4.90234', '-2.63936', '26.00']"
"['2.41', '4.59', '0.41', '4.87305', '-3.43117', '26.00']"
"['-7.90', '-12.66', '2.60', '4.88281', '-3.16723', '26.00']"
"['4.18', '1.97', '-2.76', '4.85352', '-3.95904', '26.00']"
"['-3.08', '2.46', '-1.42', '4.86328', '-3.69510', '26.00']"
"['2.90', '-1.26', '-4.96', '4.89258', '-2.90329', '26.00']"
"['-5.58', '-2.05', '2.60', '4.88281', '-3.16723', '26.00']"
"['0.95', '-5.89', '0.16', '4.88281', '-3.16723', '26.00']"
"['-3.14', '2.58', '2.66', '4.90234', '-2.63936', '26.00']"
"['1.37', '-3.88', '-1.12', '4.87305', '-3.43117', '26.00']"
"['-2.16', '2.70', '1.14', '4.89258', '-2.90329', '26.00']"
"['-0.82', '-3.58', '0.04', '4.88281', '-3.16723', '26.00']"
"['-5.64', '-5.04', '3.21', '4.88281', '-3.16723', '26.00']"
"['3.51', '-0.83', '-2.76', '4.87305', '-3.43117', '26.00']"
"['-3.02', '2.22', '0.10', '4.94141', '-1.58361', '26.00']"
"['9.79', '7.15', '-0.93', '4.90234', '-2.63936', '26.00']"
"['-3.02', '0.14', '1.14', '4.88281', '-3.16723', '26.00']"
"['3.26', '1.42', '-1.18', '4.86328', '-3.69510', '26.00']"
"['-10.34', '-11.38', '3.64', '4.91211', '-2.37542', '26.00']"
"['4.60', '1.73', '-2.95', '4.89258', '-2.90329', '26.00']"
"['-5.58', '-2.48', '-1.24', '4.91211', '-2.37542', '26.00']"
"['5.40', '8.01', '-2.03', '4.88281', '-3.16723', '26.00']"
"['-5.15', '-7.85', '1.02', '4.87305', '-3.43117', '26.00']"
"['2.96', '4.90', '1.02', '4.91211', '-2.37542', '26.00']"
"['-4.48', '-6.44', '7.30', '4.87305', '-3.43117', '26.00']"
